relative_keyword,total_search,total_store
컴파운드,26860.0,385671.0
세차용품,23320.0,6676011.0
페인트클렌저,4330.0,6314.0
타이어광택제,6320.0,98814.0
물왁스,5420.0,26859.0
유막제거제,17160.0,26106.0
세차용품세트,4480.0,705839.0
드라잉타월,3320.0,132015.0
성에방지커버,14010.0,476550.0
자동차실내세정제,1790.0,169621.0
유리세정제,6070.0,125727.0
철분제거제,5290.0,19666.0
고체왁스,2590.0,16477.0
워시미트,1470.0,49698.0
자동차키케이스,11980.0,2209521.0
스마트키케이스,6390.0,814798.0
벤츠키케이스,6770.0,187617.0
제네시스키케이스,3320.0,69955.0
BMW키케이스,7440.0,231421.0
포르쉐키케이스,1650.0,41597.0
현대키케이스,2450.0,172420.0
스마트키,5520.0,1373900.0
가죽키케이스,2940.0,690974.0
기아키케이스,2520.0,148141.0
브링앤티,5890.0,1056.0
TPU키케이스,1070.0,291889.0
자동차스마트키,2150.0,969767.0
아우디키케이스,1560.0,111690.0
차키홀더,2380.0,387983.0
무선에어건,5670.0,299948.0
차량용냉장고,4470.0,418056.0
캠핑냉장고,4800.0,311492.0
에어건청소기,3990.0,143170.0
차량용무선청소기,4570.0,494364.0
휴대용청소기,3250.0,782281.0
캠핑용냉장고,1600.0,311492.0
차량용가습기,29940.0,119078.0
자동차공기청정기,1330.0,392350.0
알피쿨,5530.0,49815.0
차량청소기,5180.0,1124719.0
알피쿨K25,3440.0,2881.0
연료첨가제,24180.0,134395.0
유록스요소수,19090.0,272.0
엔진오일첨가제,8500.0,87152.0
유록스요소수10리터,24410.0,198.0
유록스,29820.0,412.0
검아웃,21730.0,396.0
킥스파오5W30,10870.0,16780.0
미션오일,25060.0,105430.0
디젤연료첨가제,6700.0,32151.0
카밈연료첨가제,13500.0,272.0
브레이크오일,21920.0,260546.0
킥스파오10W30,8790.0,15962.0
초보운전스티커,15060.0,283513.0
문콕방지가드,17310.0,196850.0
자동차와이퍼,6310.0,1752279.0
하이브리드와이퍼,1650.0,261422.0
도어가드,9330.0,297660.0
토레스용품,1310.0,111116.0
루프백,8590.0,98101.0
자동차문콕방지,3240.0,206674.0
자동차도어가드,3610.0,276154.0
자전거캐리어,4050.0,215889.0
사이드미러보조거울,2470.0,127489.0
루프박스,10620.0,257986.0
문콕방지도어가드,4700.0,154137.0
문콕방지,7750.0,231168.0
자동차스티커,5940.0,4761830.0
GUARDIAN,4670.0,121001.0
대쉬보드커버,6550.0,1009310.0
토레스튜닝,1240.0,23586.0
차량햇빛가리개,6150.0,1557227.0
차량용햇빛가리개,4680.0,1437292.0
안전벨트클립,15350.0,99194.0
자동차핸들커버,9710.0,2498543.0
자동차햇빛가리개,3150.0,1557226.0
햇빛가리개,8970.0,2299638.0
자동차전화번호판,6190.0,196242.0
대시보드커버,3160.0,1009309.0
트렁크매트,12180.0,911751.0
파워핸들,3090.0,228962.0
안전벨트커버,9800.0,174698.0
차량용시거잭,1750.0,269004.0
멀티시거잭,2030.0,60347.0
시거잭소켓,2530.0,129901.0
차량용인버터,5650.0,157169.0
다르다인버터,3400.0,13193.0
순수정현파인버터,1250.0,61313.0
태양열충전기,1480.0,132125.0
태양광충전기,1540.0,121815.0
태양광인버터,3450.0,127295.0
슈퍼캐패시터,2300.0,18720.0
시가잭,2610.0,107357.0
직류전원장치,4500.0,14381.0
자동차트렁크정리함,3400.0,1013765.0
차량용컵홀더,10240.0,650928.0
차량용테이블,4640.0,264277.0
차량용쓰레기통,5300.0,279394.0
자동차컵홀더,3360.0,863285.0
차량용옷걸이,2580.0,211072.0
차량용사이드포켓,1300.0,188049.0
트렁크박스,1030.0,626903.0
차량용휴지통,3210.0,279393.0
차량용쓰레기봉투,1200.0,44243.0
논슬립패드,9330.0,513608.0
차량컵홀더,3710.0,863284.0
자동차수납함,1660.0,583444.0
트렁크수납함,1920.0,315323.0
사이드포켓,1290.0,392147.0
차량용휴대폰거치대,12450.0,1727120.0
차량용맥세이프거치대,5220.0,63035.0
차량용무선충전기,8490.0,299698.0
대쉬보드거치대,5140.0,221702.0
자석거치대,5100.0,401102.0
맥세이프거치대,18080.0,158628.0
2355519,19980.0,3332.0
2454518,17070.0,4149.0
2255517,10240.0,2915.0
2356018,9310.0,2407.0
2155517,8640.0,2730.0
2454019,10210.0,3367.0
2056516,4450.0,1818.0
2354518,6980.0,2882.0
2055516,4860.0,2430.0
2254518,6220.0,3027.0
2454519,7900.0,3881.0
2254517,5120.0,2607.0
2355518,4980.0,2061.0
2255518,4960.0,2014.0
1755015,3870.0,651.0
팰리세이드튜닝,1990.0,51685.0
브레이크패드,22190.0,1193045.0
인포카,10210.0,1178.0
렉스턴스포츠튜닝,1180.0,24714.0
RID,8570.0,9587.0
다그3+,3960.0,664.0
자동차스캐너,2440.0,280242.0
OBD2스캐너,2480.0,191025.0
캘리퍼커버,2620.0,31412.0
ELM327,1740.0,86984.0
네오테크4P,2630.0,993.0
1000피스퍼즐,4000.0,357476.0
퍼즐1000피스,1240.0,357476.0
체인소맨레고,1040.0,4830.0
나노블럭,10940.0,143032.0
퍼즐,24100.0,12644040.0
슬라이딩퍼즐,1650.0,6596.0
산리오레고,2370.0,8245.0
LOZ미니블럭,2160.0,12569.0
산리오블럭,1990.0,40796.0
캐스트퍼즐,2940.0,18144.0
미니레고,2590.0,179178.0
레고트리,10240.0,18176.0
직소퍼즐,7770.0,1175030.0
퍼즐10000피스,2850.0,3747.0
치매예방,12530.0,27980.0
몰드킹,1140.0,11014.0
피젯큐브,2070.0,43490.0
귀멸의칼날피규어,6320.0,130819.0
원피스피규어,15170.0,235057.0
프라모델,16880.0,7668582.0
포켓몬피규어,12200.0,185971.0
피규어장식장,8740.0,254176.0
짱구피규어,12490.0,92733.0
MONSTER,3970.0,1731130.0
아크릴케이스,13080.0,644061.0
베어브릭,26050.0,172389.0
체인소맨피규어,2430.0,33347.0
MGEX스트라이크프리덤,9590.0,1808.0
산리오피규어,4310.0,200811.0
DJI드론,8730.0,972476.0
어린이드론,6650.0,81673.0
Z908PRO,2500.0,23423.0
입문용드론,2620.0,343051.0
미니드론,2840.0,800239.0
DJI아바타,4680.0,32834.0
RC비행기,4150.0,455182.0
RC헬기,1450.0,443210.0
촬영드론,2510.0,302990.0
수중드론,1470.0,27177.0
오프로드RC카,1760.0,181181.0
RC보트,1070.0,279569.0
농업용드론,2170.0,97631.0
촬영용드론,1790.0,262093.0
드리프트RC카,1730.0,114748.0
비비탄총,12300.0,51635.0
전동건,4790.0,37346.0
권총,8200.0,184310.0
가스건,7100.0,12070.0
성인용비비탄총,1910.0,5248.0
방탄조끼,2570.0,36116.0
국궁,6800.0,30242.0
석궁,5220.0,14871.0
에어소프트건,10470.0,35879.0
BB탄총,3100.0,51634.0
총,16570.0,4790702.0
마루이가스건,2670.0,1360.0
비비탄권총,2730.0,12908.0
리볼버,8150.0,27748.0
화약총,2880.0,1351.0
비비탄가스건,1400.0,2967.0
활,9880.0,667361.0
수정탄,1930.0,16009.0
저격총,2770.0,13022.0
88올림픽기념주화,2470.0,202.0
한국조폐공사쇼핑몰,17650.0,668.0
짐바브웨달러,4160.0,374.0
옛날돈,1950.0,8647.0
엽전,4210.0,24383.0
기념주화,3110.0,65220.0
옛날지폐,1230.0,7009.0
행운의2달러,4170.0,3934.0
옛날돈가격,1300.0,8647.0
동전,4370.0,1493247.0
짐바브웨100조달러,1990.0,234.0
토큰,5900.0,51060.0
은화,1890.0,18609.0
상평통보,9910.0,3020.0
2달러지폐,4520.0,2247.0
1982년동전,1280.0,57.0
우표,8160.0,292882.0
크리스마스씰,19930.0,4984.0
기념우표,1010.0,7680.0
코라이돈띠부씰가격,3190.0,28.0
공중전화카드,1110.0,569.0
뮤츠띠부씰,2460.0,52.0
포켓몬띠부씰,5300.0,9513.0
크리스마스실,1840.0,4984.0
미라이돈띠부씰,1320.0,32.0
이상해씨띠부씰,1150.0,109.0
할로윈코스튬,2850.0,1769418.0
졸업사진컨셉,2960.0,69128.0
산타복,12570.0,110717.0
해리포터지팡이,14520.0,19331.0
코스프레의상,13360.0,2417865.0
산타걸,16330.0,68918.0
수갑,7180.0,28979.0
기모노,19720.0,392033.0
슬램덩크신장재편판,1600.0,501.0
졸업사진,3690.0,240175.0
해리포터옷,2400.0,48983.0
인형탈,8630.0,84526.0
크리스마스코스튬,15400.0,433593.0
산타모자,19450.0,195897.0
쓸모없는선물,20290.0,26963.0
코스튬,19590.0,4045032.0
스파이더맨웹슈터,4110.0,5520.0
짭짤이토마토,1780.0,580.0
애플망고,23400.0,57271.0
꿀사과,10010.0,32631.0
부사사과,16750.0,57511.0
과일선물세트,6860.0,186352.0
크리스마스워터볼,9410.0,203884.0
크리스마스스노우볼,19210.0,171670.0
스노우볼만들기,11090.0,33340.0
워터볼,8320.0,418715.0
트리오르골,4870.0,89662.0
샤넬스노우볼,8210.0,303.0
산리오스노우볼,1360.0,2924.0
워터볼오르골,1600.0,180226.0
미니스노우볼,1090.0,12292.0
워터볼만들기,1620.0,17919.0
트리워터볼,1190.0,52227.0
트리스노우볼,1560.0,46866.0
우편함,10620.0,282910.0
우체통,17120.0,334568.0
다세대우편함,2160.0,22273.0
건의함,1610.0,60939.0
현관종,3430.0,109689.0
도어벨,5800.0,459332.0
후우링,3240.0,17834.0
DIY키트,14400.0,2426573.0
종,15170.0,608852.0
풍경종,3190.0,124343.0
현관문종,1810.0,90910.0
무선초인종,3720.0,119263.0
문종,12280.0,376168.0
미니종,1650.0,55712.0
스마트도어벨,1090.0,36507.0
윈드차임,2430.0,69586.0
현관벨,1490.0,138641.0
아크릴스카시,2760.0,14759.0
미니간판,3820.0,95502.0
현판,10260.0,124194.0
화장실표지판,3620.0,300627.0
아크릴간판,7500.0,100050.0
LED간판,9950.0,141936.0
돌출간판,5750.0,34852.0
영업중간판,3480.0,21652.0
표지판,8640.0,2894836.0
소화기점검표,3680.0,2938.0
미시오당기시오,1990.0,18387.0
도로명주소판,1540.0,2309.0
오픈클로즈팻말,1710.0,27046.0
문패,4050.0,3912716.0
냉장고자석,6980.0,538871.0
엔틱소품,1200.0,2025279.0
한글타자기,1010.0,4656.0
빈티지소품,2620.0,3479140.0
시바스리갈,12930.0,1397.0
빈티지소품샵,2830.0,202138.0
백화수복,21650.0,117.0
씨바스리갈,1350.0,1402.0
블랑톤,1540.0,298.0
은장도,4280.0,2266.0
족자,6030.0,100422.0
외국인선물,9700.0,78793.0
복주머니,8770.0,244559.0
나전칠기,13680.0,75347.0
한국기념품,3770.0,53168.0
자개,8700.0,577373.0
라탄공예,5860.0,30338.0
소코뚜레,4080.0,11700.0
한지공예,2880.0,35388.0
박바가지,1090.0,2116.0
청사초롱,10100.0,11471.0
고려청자,12740.0,4703.0
전통매듭,1770.0,34915.0
짚신,6690.0,10209.0
복조리,4200.0,255161.0
자개공예,4830.0,44252.0
썬캐쳐,6380.0,99310.0
벽장식,2660.0,1975585.0
마크라메,16190.0,361118.0
우주큐브,9140.0,17269.0
촬영소품,4400.0,940289.0
자개모빌,2090.0,29521.0
인테리어모빌,1930.0,178888.0
인테리어소품,26110.0,55256888.0
아기방꾸미기,8120.0,57880.0
오크통,8030.0,62416.0
차키트레이,1170.0,60999.0
침대스프레드,1820.0,60861.0
스프레드,14930.0,400807.0
극세사스프레드,1020.0,13623.0
에이프릴홈,2550.0,12113.0
클라르하임,4110.0,15891.0
알러지케어이불,10840.0,189985.0
차렵이불세트,4600.0,1191742.0
사계절이불,3670.0,575247.0
겨울차렵이불,5530.0,394656.0
먼지없는이불,3000.0,253569.0
모달차렵이불,2170.0,311777.0
순면이불,2110.0,617773.0
홑이불,1380.0,276164.0
얇은이불,1110.0,172156.0
퀸이불커버,3020.0,493991.0
극세사이불커버,4490.0,118721.0
순면이불커버,1640.0,258117.0
누빔이불커버,2650.0,136439.0
호텔이불커버,2310.0,182617.0
모달이불커버,2020.0,118771.0
구스이불커버,7320.0,104007.0
이불커버80수,2030.0,17115.0
헬렌스타인이불커버,1620.0,4499.0
무인양품이불커버,1420.0,3950.0
극세사담요,24520.0,710016.0
캠핑담요,5500.0,776553.0
블랭킷,23630.0,1941280.0
입는담요,14710.0,134454.0
밍크담요,18130.0,224910.0
후드담요,9920.0,179107.0
캠핑러그,6920.0,167786.0
캠핑블랭킷,3250.0,429983.0
양털담요,6120.0,298698.0
군용담요,1330.0,16716.0
겨울담요,4910.0,686813.0
패딩담요,7510.0,37241.0
양털이불,8380.0,196498.0
망토담요,6080.0,230195.0
극세사무릎담요,4270.0,348260.0
똑딱이담요,5220.0,99660.0
치마담요,1600.0,38134.0
쿠션담요,1650.0,274301.0
산리오담요,3620.0,26646.0
춘식이담요,3750.0,5863.0
위글위글담요,2500.0,262.0
차량용담요,2060.0,121714.0
쿠로미담요,1430.0,15684.0
시나모롤담요,1480.0,15355.0
캐릭터무릎담요,1420.0,86463.0
미니담요,1880.0,80642.0
짱구담요,1450.0,8335.0
전기매트커버,3300.0,76556.0
온수매트커버,4000.0,39347.0
전기장판커버,3470.0,34888.0
나비엔온수매트커버,1280.0,2127.0
전기요커버,1130.0,16093.0
카본매트커버,1090.0,45035.0
침대패드고정,2030.0,82482.0
이불고정핀,1240.0,22164.0
역류성식도염베개,6100.0,17399.0
침대고정밴드,1960.0,55361.0
침대시트고정밴드,1820.0,23399.0
침대시트고정,1180.0,75409.0
이불고정,1270.0,103006.0
코타츠이불,3860.0,20594.0
침대커버고정,1510.0,65965.0
고정클립,1330.0,744560.0
침대매트고정,1130.0,39868.0
닥터파베,2410.0,707.0
토퍼보관,1240.0,8251.0
예단이불,3290.0,33136.0
혼수이불,2860.0,30794.0
메종노아담요,2200.0,193.0
인형솜,1780.0,211492.0
방울솜,2470.0,46326.0
구름솜,2470.0,33333.0
방석솜,1070.0,167183.0
먼지없는러그,5710.0,153934.0
단모러그,6810.0,229279.0
양털러그,5150.0,119271.0
워셔블러그,5590.0,106176.0
원형카페트,3820.0,346766.0
대형러그,4610.0,558711.0
극세사러그,2730.0,558944.0
현관발매트,4080.0,718195.0
규조토,20110.0,460100.0
극세사매트,2060.0,473977.0
화장실매트,8110.0,762738.0
규조토매트,2860.0,368631.0
죽부인,3780.0,69747.0
다다미,10880.0,503225.0
화문석,2330.0,5794.0
숏스키,11650.0,46747.0
스키,28500.0,3765994.0
스키에이트,11320.0,5282.0
인라인스키,11180.0,16541.0
스키장비,5490.0,401670.0
스키세트,1760.0,339985.0
스키플레이트,3740.0,56000.0
아토믹스키,1810.0,14230.0
스키폴,2430.0,42304.0
살로몬스키,1870.0,29195.0
헤드스키,1560.0,45230.0
주니어스키,1080.0,63485.0
슬레드독,2390.0,77.0
스키폴대,1620.0,5061.0
피셔스키,1080.0,6480.0
남자보드복,9390.0,204425.0
보드복바지,3920.0,208149.0
스노우보드바지,2890.0,136141.0
디미토보드복,6070.0,6536.0
볼컴보드복,1990.0,11976.0
686보드복,3540.0,7750.0
보드바지,2490.0,428469.0
엘나스보드복,3080.0,1997.0
보드복상의,1450.0,60088.0
사우스플레이,3380.0,893.0
테슬라스키바지,1360.0,2578.0
디미토,16920.0,10558.0
여자보드복,2830.0,193045.0
스노우보드자켓,1100.0,138422.0
오비오보드복,5220.0,1075.0
스노우보드부츠,6170.0,115539.0
스노우보드데크,5550.0,50258.0
스노우보드바인딩,2950.0,33823.0
보드부츠,2680.0,201908.0
SP바인딩,1060.0,749.0
스노우보드세트,2520.0,132864.0
요넥스시막,1550.0,61.0
바인딩,5190.0,384295.0
해머데크,2180.0,2055.0
보드바인딩,1010.0,65095.0
헤머데크,1310.0,2055.0
스노보드,3730.0,499014.0
니데커슈퍼매틱,1090.0,118.0
보드장갑,4960.0,561249.0
주니어스키장갑,2240.0,14983.0
아동스키장갑,3160.0,78623.0
겨울귀마개,5630.0,599492.0
루디스스키장갑,1490.0,7588.0
키즈스키장갑,2560.0,78623.0
어린이스키장갑,3230.0,78623.0
K2귀마개,4780.0,10552.0
네파귀마개,4930.0,3785.0
이너장갑,3410.0,23675.0
타이틀리스트귀마개,4260.0,1603.0
블랙야크귀마개,2690.0,3620.0
스노우보드고글,5280.0,188194.0
보드헬멧,3060.0,485527.0
엉덩이보호대,3580.0,76004.0
스키가방,2670.0,203225.0
방풍고글,1890.0,145316.0
스노우보드가방,1810.0,96018.0
스노우보드보호대,3210.0,44990.0
스키부츠가방,1540.0,47556.0
오클리스키고글,2560.0,32810.0
바이크고글,1160.0,119445.0
바이저헬멧,2820.0,176872.0
POC스키헬멧,1870.0,2969.0
고글안경,2300.0,638112.0
루어낚시대,5750.0,635135.0
낚시대,14730.0,2313599.0
쭈꾸미낚시대,5120.0,111919.0
민물낚시대,5310.0,760112.0
한치낚시대,4730.0,43163.0
갑오징어낚시대,3900.0,87394.0
문어낚시대,3560.0,81501.0
찌낚시대,3090.0,184375.0
아부가르시아새턴2,3170.0,90.0
갈치낚시대,3440.0,55477.0
바다낚시대,3590.0,1054633.0
바다민장대,2020.0,43461.0
에깅대,1900.0,24359.0
바다찌낚시대,2060.0,163344.0
구멍치기낚시대,2130.0,6193.0
갑오징어로드,1360.0,80715.0
주선마스터모델2,3910.0,310.0
베이트릴,8700.0,343918.0
전동릴,8500.0,95987.0
스피닝릴,5230.0,615106.0
시마노릴,9980.0,239495.0
도요베이트릴,4560.0,3698.0
다이와릴,7770.0,192863.0
원투릴,2120.0,96985.0
전동릴배터리,4700.0,12313.0
시마노전동릴,6030.0,17982.0
레가리스LT,3670.0,6003.0
염월프리미엄,5710.0,871.0
수심측정릴,1540.0,16161.0
시마노울테그라,5380.0,17808.0
다이와베이트릴,2740.0,58928.0
코우가IC,1580.0,1024.0
바낙스전동릴,3300.0,4755.0
시마노베이트릴,2580.0,71150.0
시마노스텔라,5260.0,16438.0
23뱅퀴시,2000.0,3443.0
레브로스LT,1230.0,3943.0
8합사,2240.0,117346.0
합사,5610.0,337305.0
합사줄,2240.0,289717.0
쇼크리더,5300.0,31461.0
낚시줄,6050.0,674976.0
세미플로팅원줄,2270.0,13323.0
에스테르라인,2310.0,4244.0
베이직FC,1170.0,3715.0
12합사,1130.0,18029.0
경심줄,1850.0,10280.0
카본목줄,1100.0,103137.0
바리바스합사,1480.0,3190.0
서픽스131,1130.0,1225.0
모노라인,1060.0,251164.0
야마시타에기,4560.0,25289.0
갑오징어에기,4400.0,142610.0
요즈리삼봉에기,2590.0,2950.0
YL에기,2790.0,336.0
세네에기,3980.0,871.0
수평에기,1190.0,47639.0
요즈리틴셀,4610.0,1593.0
씨넥스쪼꼬미에기,2660.0,483.0
루어가방,2770.0,265309.0
민물낚시가방,2170.0,218247.0
낚시대거치대,8270.0,96367.0
빙어낚시대,4180.0,41949.0
전자찌,4290.0,87831.0
민물전자찌,1530.0,52519.0
민물찌,1840.0,242945.0
로드거치대,3950.0,117476.0
우경받침틀,2220.0,7503.0
민물받침틀,1200.0,256730.0
낚시좌대,1470.0,155716.0
선상거치대,1790.0,17591.0
아이스오거,2420.0,33805.0
내림찌,1910.0,26039.0
받침틀,2060.0,263484.0
스마트전자찌,1310.0,17787.0
민물낚시받침틀,1210.0,256430.0
낚시하드케이스,1570.0,109506.0
로드케이스,3370.0,156399.0
바다낚시가방,2760.0,277809.0
갑오징어채비,5580.0,322457.0
낚시바늘,2270.0,513831.0
구멍찌,5570.0,98849.0
낚시가방하드케이스,1380.0,96491.0
막대찌,3710.0,92839.0
다이와로드케이스,1560.0,8455.0
외수질채비,2750.0,14275.0
낚시대가방,1310.0,202119.0
갈치바늘,1580.0,55017.0
원투채비,2640.0,345835.0
낚시보조가방,2120.0,94878.0
다이와낚시가방,1740.0,54995.0
캐스팅볼,4160.0,11686.0
애자,7050.0,27037.0
혼무시,3890.0,1490.0
바다막대찌,2070.0,61724.0
통발,5620.0,123157.0
에기케이스,2050.0,42180.0
메이호태클박스,4270.0,39562.0
텅스텐봉돌,4500.0,6115.0
낚시아이스박스,2810.0,251160.0
낚시텐트,7990.0,414597.0
봉돌,5610.0,164827.0
투망,2580.0,58253.0
낚시기포기,4040.0,59875.0
테클박스,2950.0,374375.0
바다뜰채,3040.0,127645.0
다이와아이스박스,2340.0,16950.0
밑밥통,3860.0,88828.0
야광봉돌,1730.0,32374.0
낚시쿨러,2300.0,219886.0
시마노낚시복,8730.0,30005.0
낚시모자,3710.0,877990.0
다이와구명조끼,5090.0,12864.0
다이와모자,3560.0,21011.0
낚시장화,4180.0,480345.0
갯바위신발,2680.0,40606.0
낚시화,1870.0,64264.0
다이와장화,2490.0,12006.0
낚시구명조끼,2830.0,294465.0
겨울낚시복,8590.0,100259.0
