relative_keyword,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
SL-J1680,8,3,17,11,20,3,15,2,8101,202
유러피안샐러드,10,10,13,7,16,7,15,2,32401,810
돼지앞다리살,1,3,32,4,1,3,18,18,87156,2178
수능도시락통,7,4,14,1,25,3,8,4,10094,252
가정용고기불판,7,10,19,2,6,3,15,16,70909,1772
포크레인붕붕카,0,0,3,2,34,1,4,1,3163,79
작두콘차,25,3,4,7,39,0,1,0,443,11
100일아기옷,3,2,35,0,11,1,15,13,49602,1240
요요,2,4,14,1,16,7,12,5,33561,839
아이패드에어5케이스,0,6,5,0,1,2,14,23,89550,2238
절방석,2,0,10,1,22,2,8,8,23127,578
워셔액추천,6,5,9,2,6,3,13,18,122308,3057
의료용파라핀,9,6,11,2,18,4,11,7,26170,654
프레스톤워셔액,6,2,2,30,36,1,2,1,3773,94
센베이,2,4,11,1,13,2,17,8,39406,985
광동침향환,17,4,10,9,32,3,4,1,3054,76
오토바이방한토시,2,1,13,0,19,4,14,3,13345,333
바디트리머,8,7,7,16,23,4,10,3,17827,445
인생네컷앨범,1,11,9,0,6,2,19,13,71815,1795
고려은단멀티비타민올인원,4,6,7,20,18,5,13,4,183042,4576
대형돗자리,2,5,6,0,26,2,6,6,14539,363
모니터블루라이트차단,3,5,14,0,6,5,16,13,55137,1378
실온닭가슴살,2,2,22,13,11,7,13,9,41453,1036
더마틱스울트라겔,6,2,16,13,15,7,11,7,58493,1462
아치슬리퍼,9,13,4,0,22,3,9,6,13756,343
제초제,5,1,0,1,32,3,4,1,4688,117
가족티셔츠제작,5,8,23,0,13,2,13,12,44248,1106
외장사운드카드,2,2,9,3,11,7,16,6,14113,352
에드학미스터브루,5,1,5,2,39,1,0,0,79,1
업소용돈까스,2,6,13,0,20,6,11,3,7636,190
강의용무선마이크,8,14,12,1,17,8,13,2,11484,287
유모차방한장갑,7,9,4,2,23,2,13,2,12706,317
자동차워셔액,3,6,13,3,6,3,12,19,129676,3241
초배지,0,2,1,1,28,5,6,1,22685,567
릿첼스푼,0,3,13,3,24,3,8,5,50468,1261
캐리어바퀴보호대,11,0,0,14,40,0,0,0,1,0
핏플랍슬리퍼,3,0,5,1,23,6,9,2,6880,172
유모차방한커버,1,0,31,0,7,5,21,7,32004,800
디토카메라,12,10,5,13,25,3,10,2,7576,189
테팔믹서기,1,3,0,4,14,8,13,5,20668,516
아스팔트싱글,1,0,4,0,37,1,2,0,994,24
참기름1.8,1,2,13,15,16,1,15,8,25296,632
가죽시트클리너,4,4,9,0,9,1,20,10,51594,1289
전기온수통,9,7,10,14,31,2,4,3,5741,143
로지텍무선키보드마우스세트,4,1,16,5,7,5,17,11,61126,1528
곰보배추시럽,6,5,22,7,32,1,5,2,4516,112
원목트롤리,0,2,6,1,33,3,2,2,4488,112
허벌라이프허벌티,5,4,4,2,30,4,5,1,4548,113
홍게제철,10,8,19,3,5,2,14,19,182926,4573
의자허리받침대,2,4,2,0,29,3,6,2,15193,379
골프공케이스,2,8,10,0,18,6,12,4,10626,265
SK상품권,3,6,4,14,19,3,12,6,26426,660
GV70트렁크매트,2,5,15,0,8,0,14,18,120828,3020
승모근마사지기,5,6,7,4,12,6,16,6,34443,861
휠세정제,0,3,2,0,4,4,17,15,58126,1453
버터헤드,8,16,12,4,12,4,19,5,44596,1114
소코뚜레,3,6,6,3,24,6,7,3,13318,332
패브릭식탁의자,1,1,6,4,23,2,14,1,6750,168
분유보온병,3,3,15,4,18,7,11,4,14762,369
화장실청소업체,35,0,2,3,37,0,3,0,567,14
파미나사료,2,19,0,19,34,1,4,1,2797,69
목우촌햄,1,0,3,7,17,5,10,8,39658,991
아기장난감정리함,0,3,17,5,16,6,12,6,42472,1061
오아미니가습기,1,0,1,20,22,4,5,9,84424,2110
슬라이딩리빙박스,0,4,26,5,10,2,14,14,155431,3885
질세정제,14,8,12,1,4,1,24,11,60772,1519
황금구렁이,7,2,3,23,28,2,5,5,14064,351
고바멸치,1,2,18,11,7,2,18,13,106626,2665
데님앞치마,4,11,18,0,10,2,14,14,80406,2010
빼빼로재료,9,10,13,8,28,2,6,4,15045,376
아스토니쉬곰팡이제거제,5,7,14,10,15,7,13,5,79796,1994
백년육수,2,3,18,16,16,4,12,8,28270,706
뉴케어검은깨,4,4,12,17,19,6,9,6,60351,1508
소화기3.3,1,4,21,7,9,3,15,13,73349,1833
훈제오리,0,1,5,5,10,5,14,11,69909,1747
전완근,0,1,6,0,6,4,18,12,43123,1078
혜화역연극,0,0,40,0,20,2,17,1,9549,238
리어스피커스탠드,9,7,11,13,32,2,6,0,1774,44
머스크멜론,11,5,18,5,14,4,12,10,47037,1175
원적외선조사기,4,1,1,1,36,1,3,0,1011,25
프레이포잇,0,0,26,12,15,5,19,1,8922,223
발바닥마사지기,6,5,2,0,10,1,17,12,54004,1350
엘릭서기타줄,1,1,4,0,30,4,5,1,4414,110
아기소파,3,1,4,1,14,6,13,7,20872,521
아기쇼파,3,1,4,1,14,6,13,7,20872,521
수제돈까스,5,4,16,1,7,7,17,9,76864,1921
강아지치약,6,2,14,4,2,4,17,17,117444,2936
코스트코육포,0,4,14,8,20,6,9,5,16978,424
미니약과,2,5,11,0,13,4,17,6,26243,656
설화수쿠션,4,4,10,16,25,4,5,6,29560,739
조지아커피,0,0,9,13,3,0,20,17,93076,2326
상추대궁채,10,5,18,7,21,5,11,3,29797,744
장작20KG,5,13,5,4,12,4,16,8,45042,1126
국산들기름,10,8,18,3,9,4,21,6,32341,808
주스용당근,5,12,20,3,4,0,23,13,131403,3285
상추4KG,5,5,10,20,18,1,13,8,27669,691
겔링핏,7,2,14,16,35,2,3,0,1281,32
님오일,2,4,4,5,22,4,12,2,7305,182
코팩,1,4,4,7,9,3,16,12,84346,2108
어린이반찬,11,1,25,3,16,2,13,9,106420,2660
수면용귀마개,6,5,4,1,26,1,8,5,21336,533
반가발,0,4,2,0,35,1,1,3,8100,202
인삼차,0,0,1,1,38,0,1,1,6353,158
아이미속눈썹,4,1,9,22,23,3,8,6,19906,497
오골계,6,6,9,15,18,4,13,5,17166,429
견과류답례품,8,6,25,1,2,5,20,13,52030,1300
상체운동기구,3,0,1,0,34,2,3,1,5767,144
궁육포,0,2,8,6,19,8,8,5,16330,408
폰타나파스타소스,0,0,12,5,6,2,19,13,148095,3702
광천김,3,2,13,4,6,0,21,13,67143,1678
볼펜녹음기,8,7,18,6,17,7,14,2,13270,331
습식타올,2,7,7,3,14,1,17,8,52818,1320
내성발톱교정기,3,9,10,2,14,4,13,9,38258,956
큰패드,2,12,4,3,5,5,12,18,128717,3217
미역국수,3,7,5,3,9,1,21,9,46190,1154
아기탯줄도장,10,15,14,1,7,4,17,12,49261,1231
이뮨알로에,2,3,15,14,19,6,7,8,33610,840
아가드,0,0,1,10,8,5,19,8,146637,3665
아큐첵혈당측정기,4,3,17,5,17,3,15,5,20399,509
온열수면안대,5,15,6,2,6,6,14,14,93084,2327
폴로모자,4,6,20,6,24,5,7,4,22366,559
새콤달콤캐치티니핑장난감,0,5,34,0,17,6,14,3,8544,213
돼지내장,2,9,14,3,1,5,22,12,81350,2033
핫식스제로,7,8,12,11,25,1,8,6,37635,940
배너제작,4,7,28,0,5,1,20,14,72345,1808
14K실반지,9,4,18,0,6,6,14,14,63964,1599
강화도새우젓,12,11,9,8,16,6,12,6,29516,737
맨유유니폼,8,5,7,1,36,3,1,0,444,11
칼마디,5,3,12,7,4,1,26,9,62776,1569
보스톤세척액,1,4,16,17,17,7,10,6,77043,1926
BYC내복,0,5,11,5,13,4,14,9,41228,1030
아기김,1,2,14,4,6,1,22,11,78061,1951
삼도웰빙,2,0,7,27,34,0,0,3,17536,473
유자청,6,3,9,3,11,3,20,6,41545,1038
호두1KG,5,3,16,12,5,1,11,23,206281,5157
슈퍼말차,7,1,7,25,34,0,5,1,3504,87
발등낮은욕실화,3,7,7,1,19,2,11,8,100900,2522
바로콘,0,0,0,40,12,1,20,7,21070,526
바다의품격,0,1,10,29,26,2,4,8,105333,2633
언더싱크정수기,7,3,23,1,7,5,19,9,25813,645
발목반깁스,1,3,3,0,28,3,3,6,8899,222
하림닭가슴살블랙페퍼,1,2,8,19,13,4,13,10,36734,918
칸타타,1,0,6,8,4,1,19,16,73384,1834
여주환,4,6,10,5,7,7,22,4,39378,984
애플워치스포츠스트랩,2,7,14,4,8,2,19,11,187340,4683
로지텍블루투스키보드,2,0,6,5,3,3,16,18,89494,2237
비오템옴므,1,1,19,2,7,5,24,4,42867,1071
요소수10리터,13,3,6,7,24,3,9,4,45068,1126
시세이도다운펌,2,11,12,15,22,3,11,4,21370,534
아기목튜브,5,6,9,1,19,2,15,4,28128,703
도루코면도날,3,3,13,8,8,3,14,15,53254,1331
간호복,3,9,8,0,5,5,24,6,23638,590
폼건,0,0,8,1,28,4,7,1,4314,107
여름딸기,15,3,7,15,33,1,3,3,6566,164
블레파졸,5,2,6,26,29,0,8,3,30206,755
손소독티슈,0,5,5,8,5,2,15,18,56620,1415
멸치액젓,2,5,11,3,3,1,27,9,28519,712
쥬스용당근,5,10,18,7,9,1,20,10,71144,1778
보석십자수해바라기,8,7,12,1,11,5,13,11,63529,1588
야채주스,6,4,22,6,10,3,14,13,69238,1730
미테르리모컨,1,0,2,2,5,0,1,0,201,33
플랜카드,4,6,28,0,12,3,16,9,80069,2001
케겔운동기구,9,13,3,0,18,4,14,4,14130,353
검가드가글,2,4,14,16,22,4,9,5,34625,865
토레타,1,2,13,15,6,1,17,16,128141,3203
CGV영화관람권,7,6,11,14,16,0,11,13,45907,1147
CGV관람권,7,6,11,14,17,0,11,12,43551,1088
추감기운동,3,5,3,0,25,3,8,4,11314,282
만년도장,1,6,14,0,1,1,17,21,140999,3524
3단분리수거함,3,1,13,5,7,1,18,14,50262,1256
게토레이,1,9,13,9,11,6,14,9,50195,1254
정준산업,2,5,16,3,9,1,16,14,284561,7114
인셀덤비비크림,9,1,9,19,29,2,5,4,13805,345
잘풀리는집3겹,0,1,10,2,7,5,16,12,94317,2357
카시오가죽시계,1,1,7,0,25,5,4,6,19575,489
코스트코선반,8,2,7,5,24,3,9,4,10522,263
혼합곡,1,3,12,15,3,1,12,24,186065,4651
허리디스크복대,4,3,1,0,15,2,16,7,54113,1352
이케아로스코그,0,4,20,4,21,2,11,6,42026,1050
스와로브스키진주목걸이,9,10,13,0,15,3,12,10,27403,685
내셔널지오그래픽반팔,1,0,4,0,25,8,7,0,3652,91
다진마늘,1,1,25,12,3,4,17,16,102691,2567
인모헤어피스,5,4,9,0,22,8,8,2,6147,153
타이틀리스트모자,4,0,8,13,23,7,9,1,4997,124
조립식데크타일,1,13,10,1,8,2,18,12,64984,1624
히트택,3,10,9,6,23,2,10,5,24523,613
의료용복대,5,6,3,0,10,1,19,10,47618,1190
센트룸멀티구미,10,5,20,5,25,3,9,3,10833,270
진라면순한맛,5,4,13,16,23,2,9,6,194793,4869
조립마루,8,8,11,0,14,3,12,11,66812,1670
유모차선풍기,0,1,5,3,16,4,17,3,19182,479
질레트프로쉴드옐로우,2,0,27,8,14,5,11,10,56874,1421
초란,16,12,11,1,2,0,24,14,35767,894
대용량사탕,1,7,28,4,3,1,21,15,51019,1275
슬링아기띠,5,1,2,5,34,0,4,2,8220,205
드파랑,4,0,9,25,37,1,1,1,1692,42
제주당근,5,10,22,3,4,1,17,18,143428,3585
인형보관함,4,5,5,2,31,2,5,2,5511,137
솥뚜껑불판,8,8,18,0,10,5,13,12,59247,1481
데크타일,1,11,10,0,8,3,18,11,63124,1578
미트페이퍼,0,10,18,8,12,3,16,9,25719,642
나랑드,1,3,13,6,4,2,19,15,129826,3245
캐리어냉난방기리모컨,10,9,13,8,29,3,6,2,16207,405
제주레드향,18,6,13,3,15,7,12,6,124629,3115
정전기청소포,2,7,7,15,8,1,13,18,99872,2496
볼륨매직기,9,5,15,3,9,4,18,9,29544,738
코우코우,0,1,3,9,26,4,7,3,13788,344
칼륨영양제,14,4,10,3,25,4,6,5,16472,411
초등여아수영복,3,14,18,0,14,6,16,4,15503,387
테팔다리미,4,3,1,7,14,11,14,1,7946,198
사과대추,8,9,15,8,19,3,11,7,50808,1270
도루코페이스7,1,0,16,15,8,2,19,11,80453,2011
놀이동산의자,4,3,4,0,35,1,2,2,5580,139
오겹살,5,4,26,5,2,1,18,19,101706,2542
신기패,6,5,11,8,28,2,2,8,38114,952
스트라이더14인치,12,0,4,24,39,0,1,0,147,3
헬스팔꿈치보호대,0,5,17,2,1,2,18,19,65844,1646
생들기름,9,6,19,1,5,2,27,6,35157,878
커클랜드그릭요거트,4,7,22,6,12,2,15,11,62774,1569
못난이곶감,19,6,12,3,15,4,9,12,64242,1606
이불요매트,8,18,11,3,23,3,10,4,26725,668
오징어실채,6,10,21,3,4,3,20,13,73828,1845
맥스포스퀀텀,1,5,7,25,19,7,8,6,30982,774
참다래,9,9,16,6,11,2,15,12,62325,1558
네파안전화,0,1,16,1,14,6,17,3,11274,281
고양이유산균,6,7,12,2,3,1,22,14,59775,1494
두유기,14,3,4,18,33,5,2,0,1052,26
아기원형러그,11,3,25,1,19,2,13,6,40657,1016
펜트리수납함,1,10,28,1,5,5,12,18,139769,3494
마더케이모유저장팩,0,0,2,6,26,1,9,4,25764,644
생막창,5,4,3,2,9,4,18,9,42566,1064
알텐바흐후라이팬,7,2,13,6,23,5,9,3,18886,472
립톤,0,2,20,3,13,5,8,14,44743,1118
질레트랩스면도날,2,3,6,25,27,4,7,2,12018,300
요기요2만원,7,1,15,14,21,0,13,6,40000,1000
햄스터리빙박스,2,4,5,0,28,2,8,2,6883,172
6.5온스종이컵,1,9,17,2,4,4,17,15,74987,1874
수입대파,3,1,13,23,27,3,6,4,8392,209
타이어왁스,1,1,4,2,16,5,11,8,25467,636
반코팅장갑,0,0,19,4,5,2,16,17,141389,3534
제주흙당근,5,10,21,4,5,1,16,18,153455,3836
맥세이프카드,3,4,13,4,5,5,18,12,41854,1046
영어교재,5,2,11,22,33,1,3,3,6947,173
상추대,10,5,18,7,20,6,11,3,29877,746
16인치노트북파우치,2,13,21,1,7,2,18,13,41462,1036
고흥유자차,8,2,9,2,14,6,16,4,30998,774
액자틀,3,5,25,0,6,3,8,23,138618,3465
포마드,1,5,9,4,3,2,22,13,50513,1262
교정칫솔,12,11,13,3,6,4,21,9,115195,2879
간호사신발,1,4,3,1,8,6,18,8,19532,488
테니스엘보보호대,3,6,12,1,7,6,19,8,43273,1081
셀프매직약,4,10,19,6,12,8,10,10,135125,3378
보스톤심플러스,6,4,8,21,15,3,14,8,82328,2058
샤오미미지아모니터LED라이트,23,2,5,10,38,1,1,0,949,23
남자비비크림,4,4,10,7,19,3,14,4,22397,559
설화수퍼펙팅쿠션,4,4,9,18,26,4,5,5,28467,711
유리복원,3,8,5,1,17,5,9,9,43264,1081
천연라텍스베개,6,1,3,2,12,3,17,8,64808,1620
보은대추가격,6,11,19,4,7,3,17,13,110500,2762
세척생강,3,7,18,12,8,4,20,8,86773,2169
CR-0375FW,3,3,14,19,35,1,3,1,7454,186
가정용샌드백,4,4,6,0,21,4,10,5,14834,370
레몽카디,22,0,6,0,21,4,2,1,2816,100
레몽,27,0,6,1,33,4,2,1,2820,70
대천곱창김,3,1,10,10,9,1,14,16,215365,5384
두피토닉,4,5,17,0,1,1,26,12,59402,1485
포실핑,0,5,25,6,19,3,13,5,13813,345
고압스팀기,18,2,10,10,31,1,7,1,3452,86
도장제작,5,14,18,0,4,4,13,19,136556,3413
다시멸치1.5KG,1,3,27,6,4,1,19,16,130339,3258
선수용큐브,0,0,16,0,7,5,24,4,18956,473
맥주효모가루,7,6,11,12,11,5,12,12,147579,3689
명품수저세트,4,4,20,1,20,4,13,3,23889,597
시세이도매직약,2,8,14,16,18,3,15,4,22911,572
옷장탈취제,0,2,8,10,8,2,16,14,93766,2344
홍옥,14,12,10,4,20,4,13,3,9515,237
스위치조이콘,4,3,9,19,22,1,7,10,25721,643
베란다데크타일,4,12,12,1,9,2,18,11,66714,1667
소독물티슈,1,4,5,6,2,1,15,22,78193,1954
노루지,1,2,3,3,15,13,7,5,20964,524
점핑트램폴린,8,8,9,9,19,5,13,3,37406,935
아기병풍,6,15,12,2,5,4,15,16,112078,2801
스텐마늘다지기,2,3,5,0,25,3,10,2,6510,162
스위마바아기수영장,5,2,17,12,21,4,9,6,25395,634
엘라바베개,0,2,1,8,36,2,1,1,3637,90
바비리스코털,7,1,2,26,34,1,3,2,14138,353
상토,0,2,12,3,5,3,13,19,204013,5100
부각,1,8,10,0,9,2,11,18,83210,2080
정수리가발,9,5,13,0,16,5,16,3,11563,289
신생아콧물흡입기,6,8,14,2,18,2,11,9,94000,2350
노트북파우치16인치,0,13,21,2,5,2,20,13,41787,1044
면도기살균기,3,4,8,0,3,2,14,21,83275,2081
아모스컬링에센스,4,7,14,11,15,4,10,11,175943,4398
현관문도어클로저,5,2,12,4,13,6,14,7,43695,1092
미션오일,1,1,10,6,1,6,29,4,18799,469
HV3-80X,7,4,8,20,24,9,4,3,6290,157
비오투름클렌징밀크,2,4,15,14,22,4,9,5,20798,519
배드민턴스트링,0,1,6,0,29,3,8,0,2125,53
티딩러스크,2,7,15,15,24,3,11,2,11861,296
T데이터쿠폰,1,3,5,7,22,1,11,6,26560,664
데이지크컨실러팔레트,18,3,2,16,37,0,3,0,681,17
햇고추가루,6,3,20,11,8,5,16,11,65743,1643
남자메리야스,1,3,25,0,3,1,16,20,138803,3470
국산들기름가격,10,8,18,3,9,4,21,6,32342,808
헤드앤숄더클리니컬스트렝스,8,7,12,10,15,7,13,5,26719,667
양키캔들라지자,1,3,3,0,11,0,18,11,79814,1995
좀벌레트랩,4,4,4,3,32,1,4,3,8716,217
토마토주스,3,6,14,3,11,1,14,14,54321,1358
녹이요,7,0,5,24,31,2,5,2,7342,183
G304,7,4,7,17,18,2,12,8,50038,1250
해초면,1,5,3,1,27,1,8,4,20860,521
당뇨쌀,11,6,15,8,26,2,8,4,11039,275
판토엔,7,5,9,19,38,1,1,0,472,11
흙생강,4,6,22,8,13,2,15,10,119238,2980
구스켓워머,3,2,6,19,27,5,3,0,1180,33
구스켓아기띠워머,3,2,6,17,25,5,3,0,1178,35
DM3977-010,1,1,9,25,26,3,10,1,6758,168
SK데이터,9,1,6,4,17,3,14,6,26937,673
헤라옴므블랙,2,7,8,15,27,1,10,2,14793,369
여드름압출바늘,13,16,9,2,27,3,4,6,61339,1533
사파이어포도,11,4,15,10,26,4,7,3,13422,335
퍼실딥클린파워젤,4,3,13,13,17,4,7,12,48629,1215
배양토,0,4,12,2,3,2,15,20,171807,4295
러닝헤어밴드,2,3,8,6,25,3,5,7,31503,787
포장용에어캡,1,4,24,11,5,2,17,16,205739,5143
아이브여름포토북,4,6,5,14,40,0,0,0,97,2
스트레치필름,2,3,32,3,4,3,21,12,71957,1798
나의PS파트너연극,0,2,2,35,36,0,2,2,3632,90
쌈장,1,0,3,1,9,8,14,9,39454,986
창문환풍기,7,8,19,5,15,2,18,5,15887,397
브라운면도기세정액,6,0,13,15,7,6,16,11,58825,1470
크루져보드,4,1,1,0,30,3,4,3,13031,325
아기벽보,8,14,13,0,4,2,16,18,151447,3786
엄마랑아기랑소독제,10,0,9,21,32,0,6,2,8910,222
내성발톱교정,2,9,11,1,21,0,10,9,37459,936
헤어토닉,5,3,17,1,7,0,22,11,55966,1399
집안냄새제거,10,5,12,5,15,2,12,11,39224,980
존바바토스향수,2,0,8,21,14,6,10,10,70335,1758
로얄캐닌하이포알러제닉,4,4,11,17,17,6,12,5,48728,1218
오닉스팔마,8,0,8,24,38,1,1,0,317,7
교보문고디퓨저,3,6,20,0,12,7,14,7,19267,481
듀오덤엑스트라씬,2,6,15,10,10,2,16,12,124919,3122
아식스리브레,7,0,11,7,30,5,4,1,2876,71
여자정수리가발,9,5,14,0,17,4,16,3,11528,288
세지메론,9,8,15,8,29,5,4,2,8244,206
허벅지운동기구,7,9,3,1,23,2,13,2,8886,222
대추사과,8,9,15,8,19,3,11,7,50800,1270
잭링크스육포,1,0,4,0,31,3,6,0,2947,73
백화점과일바구니,20,6,14,0,19,5,11,5,14350,358
맥세이프지갑,3,4,12,4,5,5,19,11,41024,1025
립톤아이스티,0,3,19,5,14,5,7,14,44529,1113
국물용멸치,2,4,30,3,3,0,21,16,111889,2797
물떡,1,2,11,3,17,4,12,7,36093,902
우둔살,9,11,18,2,13,3,18,6,42197,1054
바이크토시,1,2,14,0,21,1,15,3,13866,346
카드결제기,15,2,16,1,13,2,18,7,26027,650
유아자석칠판,0,2,31,6,11,5,15,9,31214,780
저주파자극기,4,1,9,0,4,3,22,11,32236,805
베란다타일,3,12,12,1,10,3,16,11,66906,1672
골든햄스터케이지,3,2,5,1,33,1,6,0,2063,51
키친아트전기포트,0,3,19,2,3,3,20,14,54509,1362
배럴수영가방,1,0,5,1,38,2,0,0,445,11
리스트롤러,3,6,1,4,21,5,10,4,12750,318
키토산,3,3,8,12,8,8,20,4,37202,930
더블하트LL,4,3,3,29,32,1,4,3,107854,2696
클라우드무알콜,5,9,12,13,26,4,7,3,39254,981
미니당근,8,9,13,10,18,3,11,8,56248,1406
타프사이드월,9,3,16,2,15,6,17,2,8650,216
신생아목튜브,3,5,4,1,27,0,11,2,17909,447
인셀덤미스트,10,1,11,16,24,3,6,7,33565,839
안국루테인지아잔틴,1,1,13,12,15,0,13,12,145153,3628
보은대추,5,11,20,4,6,2,19,13,110965,2774
각인샤프,5,2,4,17,11,3,15,11,71741,1793
자이목스귀세정제,16,0,6,18,36,0,4,0,2119,52
밀본염색약,4,7,14,7,19,5,7,9,131825,3295
아이패드에어5필름,0,0,4,2,5,5,14,16,122867,3071
헤어픽서,2,5,14,7,6,5,17,12,73434,1835
가정용식판,1,8,1,1,31,2,3,4,15957,398
칼국수밀키트,17,1,9,8,12,0,14,14,157423,3935
크로스핏그립,7,9,9,0,13,10,13,4,11221,280
로얄캐닌하이포알러제닉스몰독,12,5,9,13,27,5,5,3,25115,627
헤라란제리,5,4,4,27,37,0,3,0,1302,32
아이코코,0,8,21,8,2,3,14,21,259391,6484
강호동방석,2,4,2,5,33,0,6,1,5237,130
생강1KG,4,5,18,13,5,2,19,14,132124,3303
초벌장어,19,4,10,4,10,3,18,9,44579,1114
메디힐티트리마스크팩,1,3,12,14,16,2,8,14,361320,9033
초기이유식준비물,14,2,8,5,25,1,11,3,9779,244
원피스형앞치마,3,12,22,0,9,3,16,12,52705,1317
차유리돌빵,3,3,2,3,27,4,5,4,20347,508
마뗑킴지갑,2,0,2,2,29,4,7,0,2645,66
스위마바목튜브,0,1,13,13,26,5,7,2,17049,426
란시노수유패드,7,3,3,25,34,2,4,0,2086,52
제주키위,9,8,18,5,9,5,12,14,69566,1739
환갑현수막,4,8,25,0,7,4,15,14,92867,2321
토삭스,3,9,12,1,6,2,15,17,167657,4191
브리타정수기필터,7,1,10,18,10,3,17,10,252132,6303
뉴스킨비누,5,2,11,20,26,1,9,4,10610,265
그라브락스연어,3,1,1,35,33,4,1,2,55498,1387
더블하트S,4,4,4,26,30,1,6,3,108939,2723
검아웃디젤,10,1,5,22,34,1,3,2,21846,546
골드망고,6,10,22,2,9,3,18,10,76050,1901
랑방향수,1,0,12,20,7,2,20,11,65513,1637
세안비누,1,17,15,5,1,1,17,21,243335,6083
잔멸치,3,8,20,9,0,4,23,13,102659,2566
백김치,1,2,22,4,5,3,21,11,40308,1007
비키니옷장,5,2,7,1,19,6,11,4,51669,1291
스너글,2,3,8,8,14,1,13,12,52292,1307
메디힐마스크팩,1,3,9,9,12,0,11,17,352991,8824
아스토니쉬,2,10,14,5,9,5,17,9,99447,2486
무타공도어스토퍼,1,4,12,1,8,2,12,18,96675,2416
지라프가스버너,1,2,11,2,19,4,12,5,36670,916
고메넛츠,2,0,8,27,24,2,8,6,46684,1167
모니터블루라이트차단필름,2,5,15,0,5,6,17,12,54516,1362
휴대용유축기,1,5,15,0,7,5,18,10,57481,1437
욕창방지매트,1,5,7,4,24,5,8,3,7988,199
칠만표방수제,3,1,15,0,18,5,16,1,6828,170
메디케이알소형,0,0,12,25,24,1,10,5,88962,2224
자동용접면,0,1,8,2,25,5,9,1,7285,182
AHC선스틱,1,5,16,5,9,2,15,14,77221,1930
헤겐,0,2,18,12,18,8,8,6,35606,890
불가리향수,1,3,10,16,19,2,14,5,16552,413
때르메스,3,4,14,3,9,2,15,14,283862,7096
홍게간장,2,2,13,3,18,1,16,5,32439,810
계란삶는기계,7,6,21,3,11,4,16,9,54425,1360
달걀삶는기계,7,6,21,3,11,4,16,9,54425,1360
방화문손잡이,2,2,19,3,6,2,22,10,208684,5217
밴밧올리,5,1,2,24,37,1,0,2,3612,90
마이크로소프트365,10,2,9,11,26,5,8,1,6089,152
