relative_keyword,total_search,total_store_count,competitive_rate,avg_price,avg_sale
휘핑크림스프레이,1380.0,2432.0,1.76,14308.0,131481.0
레스큐어,1010.0,1031.0,1.02,17541.0,121930.0
경양식돈까스소스,4090.0,2814.0,0.69,11183.0,197564.0
오뚜기돈까스소스,1780.0,10016.0,5.63,9217.0,281172.0
옛날돈까스소스,1230.0,1898.0,1.54,7688.0,167567.0
파인애플샤베트,12090.0,1000.0,0.08,19816.0,2000330.0
구슬아이스크림,24570.0,11377.0,0.46,25579.0,163455.0
라벨리아이스크림,3740.0,2624.0,0.7,21646.0,3200863.0
상하목장아이스크림,9180.0,4291.0,0.47,16467.0,2467505.0
붕어싸만코,8920.0,3436.0,0.39,26685.0,1391599.0
하겐다즈파인트,9830.0,1647.0,0.17,16231.0,2025216.0
하겐다즈아이스크림,12170.0,5366.0,0.44,18959.0,2437468.0
요구르트샤베트,4130.0,1955.0,0.47,35758.0,133673.0
대용량아이스크림,2520.0,23113.0,9.17,22107.0,1844430.0
하겐다즈피스타치오,5450.0,5367.0,0.98,17128.0,2085818.0
제로아이스크림,3830.0,2642.0,0.69,24062.0,110516.0
구구크러스터,4900.0,1123.0,0.23,23326.0,46025.0
업소용아이스크림,2650.0,67671.0,25.54,19060.0,2692759.0
투게더아이스크림,5270.0,3672.0,0.7,23766.0,2342712.0
찰떡아이스,6800.0,4257.0,0.63,19780.0,96696.0
칠리소스,7910.0,83792.0,10.59,8103.0,327402.0
스위트칠리소스,2590.0,19762.0,7.63,9501.0,474000.0
핫소스,8740.0,83120.0,9.51,7578.0,400618.0
몬스위트칠리소스,2150.0,3902.0,1.81,13068.0,559170.0
타바스코핫소스,2250.0,5456.0,2.42,10674.0,104335.0
하우하우핫소스,1140.0,58.0,0.05,21059.0,204780.0
베트남칠리소스,1370.0,1633.0,1.19,10414.0,79534.0
친수칠리소스,1030.0,774.0,0.75,13200.0,29551.0
틈새소스,1080.0,4418.0,4.09,15530.0,2019.0
후이펑스리라차,3250.0,1066.0,0.33,21826.0,517406.0
통밀빵,20670.0,15497.0,0.75,7573.0,2557435.0
고구마빵,21770.0,11064.0,0.51,16728.0,714597.0
옥수수빵,13520.0,11250.0,0.83,12337.0,386059.0
크룽지,25310.0,7971.0,0.31,16693.0,2003819.0
크로와상생지,17640.0,7589.0,0.43,17713.0,2151542.0
코스트코베이글,13360.0,635.0,0.05,12299.0,1089050.0
미니붕어빵,21200.0,48766.0,2.3,13780.0,948520.0
오뚜기붕어빵,12340.0,743.0,0.06,26505.0,195260.0
호밀빵,14610.0,6748.0,0.46,8775.0,1364104.0
피타브레드,16230.0,601.0,0.04,10197.0,185847.0
찰보리빵,13190.0,12911.0,0.98,19805.0,1930515.0
오리엔탈드레싱,14270.0,14474.0,1.01,7062.0,150008.0
오리엔탈소스,4840.0,14672.0,3.03,7446.0,134328.0
샐러드소스,14430.0,81391.0,5.64,7566.0,418982.0
불닭소스,12780.0,13285.0,1.04,13905.0,259376.0
참소스,16670.0,4267.0,0.26,10893.0,908125.0
양념치킨소스,8940.0,22442.0,2.51,12291.0,1044115.0
스리라차,15270.0,18669.0,1.22,7959.0,540600.0
우동다시,7280.0,11274.0,1.55,7892.0,257442.0
마라탕소스,10960.0,10696.0,0.98,8135.0,968802.0
스테이크소스,12920.0,58440.0,4.52,6959.0,278678.0
A1소스,2000.0,2543.0,1.27,26777.0,26955.0
피터루거소스,1610.0,321.0,0.2,19049.0,73116.0
잭다니엘소스,1450.0,996.0,0.69,15691.0,198355.0
바베큐소스,4070.0,68409.0,16.81,11928.0,160884.0
함박스테이크소스,2660.0,3332.0,1.25,24835.0,55207.0
스테이크소스추천,1310.0,58440.0,44.61,7146.0,275167.0
서리태가루,3830.0,8121.0,2.12,11428.0,1065214.0
검은콩가루,4300.0,11134.0,2.59,11383.0,1117566.0
콩가루,5150.0,81060.0,15.74,8949.0,1362879.0
구월의아침,1540.0,106.0,0.07,12710.0,4390672.0
볶은콩가루,1010.0,8791.0,8.7,9551.0,748882.0
생콩가루,1080.0,2637.0,2.44,9228.0,35623.0
가루선생,5620.0,274.0,0.05,22103.0,1516945.0
인절미가루,1140.0,5471.0,4.8,43702.0,281178.0
굴소스,16210.0,46597.0,2.87,6092.0,913296.0
이금기굴소스,4190.0,14878.0,3.55,9148.0,192428.0
저당굴소스,1730.0,57.0,0.03,15653.0,666.0
팬더굴소스,1390.0,7824.0,5.63,6826.0,135465.0
한천가루,10650.0,2597.0,0.24,14269.0,246213.0
찹쌀가루,9290.0,21840.0,2.35,7251.0,338613.0
아몬드가루,13580.0,13686.0,1.01,9515.0,809584.0
아몬드분말,1510.0,10053.0,6.66,9196.0,563146.0
아몬드파우더,1610.0,5668.0,3.52,10079.0,411793.0
우리가스토리,2550.0,31000.0,12.16,11378.0,1344713.0
밤잼,6310.0,4712.0,0.75,21558.0,79166.0
생오리고기,1510.0,8090.0,5.36,17043.0,686660.0
다담우렁강된장,1770.0,3865.0,2.18,14183.0,860.0
막장,8140.0,7480.0,0.92,18973.0,2812261.0
해찬들된장,1920.0,36338.0,18.93,14582.0,188171.0
합동된장,3030.0,2502.0,0.83,47703.0,300854.0
오리훈제,12270.0,38130.0,3.11,17355.0,1371493.0
목우촌오리훈제,2400.0,2525.0,1.05,29719.0,43313.0
다향오리,4090.0,2351.0,0.57,26366.0,152333.0
훈제오리,16620.0,38130.0,2.29,17128.0,1670396.0
훈제오리고기,1210.0,28335.0,23.42,17531.0,1242978.0
실온닭가슴살,6450.0,4813.0,0.75,43146.0,1645800.0
닭가슴살스테이크,8750.0,39371.0,4.5,12207.0,6962778.0
하림닭가슴살블랙페퍼,6500.0,4239.0,0.65,17350.0,1694896.0
수비드닭가슴살,8370.0,12700.0,1.52,14076.0,7179566.0
수지스그릴드닭가슴살,6610.0,1355.0,0.2,21461.0,2455298.0
닭가슴살10KG,3650.0,7144.0,1.96,48961.0,7913044.0
돼지막창,8620.0,11813.0,1.37,14594.0,2635135.0
돼지곱창,9030.0,7864.0,0.87,13256.0,1845570.0
광주서울곱창,6980.0,3.0,0.0,19000.0,17556000.0
와룡막창,4090.0,389.0,0.1,26348.0,2175892.0
한우곱창,8190.0,4550.0,0.56,23426.0,5299037.0
생막창,1890.0,2561.0,1.36,17383.0,1730136.0
용자곱창,2370.0,42.0,0.02,44956.0,2569472.0
곱창파는청년들,5780.0,105.0,0.02,9747.0,6484936.0
달구지막창,4340.0,2432.0,0.56,20735.0,1468397.0
대구막창,20900.0,4317.0,0.21,14491.0,1414041.0
자미곱,2430.0,48.0,0.02,38633.0,4922690.0
도축하는언니네,1170.0,19.0,0.02,20600.0,1450587.0
대성축산,10370.0,1018.0,0.1,31015.0,1147438.0
캠핑밀키트,16420.0,52889.0,3.22,20857.0,10010411.0
부대찌개밀키트,6060.0,6678.0,1.1,15398.0,571466.0
마라탕밀키트,5310.0,2714.0,0.51,18347.0,441189.0
곱창전골밀키트,4390.0,3675.0,0.84,23347.0,4318468.0
밀푀유나베밀키트,4930.0,1433.0,0.29,25710.0,716749.0
알탕,20350.0,10082.0,0.5,17987.0,1272209.0
낙곱새밀키트,3370.0,2715.0,0.81,21325.0,1135402.0
문현한우곱창전골,2940.0,46.0,0.02,39082.0,8487526.0
샤브샤브밀키트,3030.0,2800.0,0.92,20901.0,523924.0
나로도삼치,1990.0,31.0,0.02,41420.0,1144629.0
코끼리아구찜,2630.0,6.0,0.0,16900.0,1513958.0
감태김,4940.0,5951.0,1.2,10647.0,318367.0
생감태,1260.0,945.0,0.75,14602.0,265137.0
구운감태,1140.0,1745.0,1.53,8703.0,300246.0
바다숲,1310.0,421.0,0.32,22409.0,162755.0
쌈장,11780.0,94730.0,8.04,12204.0,1765086.0
서분례청국장,17070.0,719.0,0.04,43688.0,392498.0
해찬들,2080.0,91072.0,43.78,12653.0,1840095.0
다담된장,2740.0,17239.0,6.29,13778.0,158650.0
김치양념,17240.0,32032.0,1.86,22901.0,926078.0
샘표양조간장701,4030.0,4939.0,1.23,15306.0,683571.0
홍게간장,10170.0,14361.0,1.41,16195.0,1812079.0
홍게맛간장,3700.0,5434.0,1.47,17002.0,1864585.0
진간장,9180.0,61108.0,6.66,11957.0,5288970.0
미소된장,8000.0,27211.0,3.4,8808.0,475556.0
메주,11150.0,76993.0,6.91,24143.0,244867.0
메주가루,4050.0,5886.0,1.45,15964.0,232106.0
막장용메주가루,1160.0,569.0,0.49,25150.0,279655.0
메주만들기,9680.0,3871.0,0.4,39871.0,77385.0
매주,4240.0,76993.0,18.16,20972.0,245448.0
막장만들기,1140.0,317.0,0.28,32800.0,90391.0
황국균,2600.0,251.0,0.1,33236.0,74620.0
생선까스,8430.0,25987.0,3.08,14035.0,4526700.0
하남쭈꾸미500,6260.0,10293.0,1.64,55811.0,1937657.0
하남쭈꾸미,18870.0,2262.0,0.12,44441.0,3794365.0
새우튀김,14070.0,63163.0,4.49,7693.0,1892372.0
오징어튀김,11090.0,34096.0,3.07,12998.0,1174331.0
홍대쭈꾸미,4930.0,767.0,0.16,27583.0,4966.0
새우까스,2830.0,10275.0,3.63,16234.0,333840.0
낭만쭈꾸미,4090.0,367.0,0.09,55434.0,372302.0
얼짱쭈꾸미,4090.0,38.0,0.01,13427.0,22266.0
사옹원오징어튀김,2630.0,1820.0,0.69,14111.0,172495.0
하남주꾸미,1470.0,2262.0,1.54,43885.0,3794365.0
쭈꾸미밀키트,1310.0,4573.0,3.49,14392.0,1180051.0
팔당오징어,7840.0,1220.0,0.16,19505.0,2057259.0
안성탕면,25550.0,29526.0,1.16,12280.0,522466.0
어쩌다사장대게라면,26040.0,102.0,0.0,18244.0,19081.0
진라면매운맛,11160.0,28961.0,2.6,14784.0,1380414.0
진라면,16990.0,55130.0,3.24,15261.0,965325.0
열라면,19320.0,17672.0,0.91,17280.0,792132.0
삼양라면,28330.0,26616.0,0.94,15838.0,59916.0
너구리라면,12870.0,43109.0,3.35,17298.0,636565.0
맵탱,14180.0,2547.0,0.18,8027.0,11638.0
생생우동,18260.0,6357.0,0.35,28234.0,115408.0
진라면순한맛,7530.0,21696.0,2.88,15440.0,1715683.0
라면사리,5460.0,64459.0,11.81,7695.0,94809.0
스낵면,9000.0,14413.0,1.6,11345.0,1260196.0
백제쌀국수,13530.0,16742.0,1.24,18138.0,998833.0
육개장사발면,29220.0,23289.0,0.8,9827.0,2608167.0
사누끼우동,12160.0,9710.0,0.8,6042.0,162519.0
점보도시락라면,28660.0,305.0,0.01,23956.0,1024997.0
신라면컵라면,5730.0,36178.0,6.31,13364.0,2490834.0
왕뚜껑,8110.0,21115.0,2.6,13283.0,512725.0
육개장컵라면,5430.0,35946.0,6.62,8966.0,2568380.0
김치사발면,5980.0,14228.0,2.38,13967.0,1090287.0
쌀국수컵라면,5530.0,25858.0,4.68,17151.0,762007.0
점보라면,20360.0,1235.0,0.06,19297.0,979800.0
진라면컵라면,3420.0,24601.0,7.19,14194.0,1608905.0
컵누들매콤한맛,5080.0,11288.0,2.22,13445.0,1570942.0
오모리김치찌개라면,13020.0,1264.0,0.1,27804.0,128020.0
팔도점보도시락,7170.0,160.0,0.02,23334.0,950721.0
빨강고구마떡볶이,15430.0,2252.0,0.15,8250.0,215202.0
떡볶이밀키트,11400.0,29891.0,2.62,8269.0,1518944.0
호랑이떡볶이,3200.0,126.0,0.04,9796.0,2300.0
은이세끼,11220.0,258.0,0.02,25906.0,1256998.0
닥치고떡볶이,2310.0,13.0,0.01,11621.0,472472.0
먹르가즘,1100.0,7.0,0.01,17358.0,2768733.0
상국이네떡볶이밀키트,1330.0,7.0,0.01,24254.0,4098416.0
물회,13620.0,10018.0,0.74,20073.0,612010.0
치즈옹볶이,1180.0,15.0,0.01,11694.0,865333.0
빨강고구마,1480.0,17326.0,11.71,23949.0,72033.0
당면,15760.0,90635.0,5.75,16857.0,3686910.0
베트남쌀국수,29120.0,26685.0,0.92,12045.0,831318.0
현미국수,1470.0,4415.0,3.0,10437.0,191484.0
해주냉면,16880.0,202.0,0.01,24755.0,4552925.0
다미소반쌀국수,2930.0,101.0,0.03,26144.0,16408.0
쌀국수면,5810.0,90027.0,15.5,16162.0,1506546.0
비폰쌀국수,3790.0,3237.0,0.85,10331.0,503901.0
프로면,2870.0,60128.0,20.95,33685.0,280225.0
미역국수,3100.0,5063.0,1.63,18196.0,1684331.0
옥수수면,6280.0,8751.0,1.39,12208.0,40066.0
콩담백면,7040.0,4318.0,0.61,15315.0,27656.0
에그누들,3530.0,2557.0,0.72,12650.0,170869.0
들기름막국수,25820.0,6667.0,0.26,14555.0,656333.0
풍국면들기름막국수,2020.0,1645.0,0.81,19491.0,270285.0
뽕디이레농원,13680.0,12.0,0.0,18213.0,255669.0
해초국수,1380.0,4152.0,3.01,27632.0,2487369.0
해초면,1280.0,5491.0,4.29,23031.0,1758127.0
풀무원두유면,1370.0,788.0,0.58,13812.0,2075.0
막국수,28470.0,28542.0,1.0,11820.0,566294.0
납작당면,5860.0,15737.0,2.69,6204.0,3607549.0
오뚜기당면,1620.0,23568.0,14.55,6149.0,493610.0
화미랑면,1100.0,1186.0,1.08,24813.0,12736.0
넓적당면,3390.0,1921.0,0.57,14575.0,2460001.0
불닭납작당면,2070.0,2565.0,1.24,21919.0,6331.0
두유피,11400.0,434.0,0.04,12055.0,34058.0
중화당면,11070.0,6815.0,0.62,12572.0,275913.0
우동사리,3700.0,9477.0,2.56,8913.0,162879.0
사누끼우동면,4150.0,6427.0,1.55,6407.0,157643.0
가쓰오우동,5810.0,21977.0,3.78,11195.0,325558.0
천일사누끼우동,1270.0,1877.0,1.48,9596.0,29363.0
김치우동,12880.0,4551.0,0.35,14641.0,262644.0
하이면,2400.0,3305.0,1.38,13672.0,63352.0
히모카와우동,5220.0,920.0,0.18,22441.0,41206.0
풀무원우동,2230.0,7968.0,3.57,14165.0,81318.0
하이면우동,1280.0,1969.0,1.54,12832.0,36463.0
크림우동,3330.0,1898.0,0.57,26085.0,4546058.0
풀무원가케우동,1360.0,683.0,0.5,16562.0,9600.0
CJ우동,1770.0,12263.0,6.93,10984.0,24823.0
애슐리밀키트,4000.0,3714.0,0.93,25261.0,485460.0
편스토랑밀키트,2160.0,215.0,0.1,18839.0,50363.0
월남쌈밀키트,1170.0,808.0,0.69,25754.0,385265.0
백년밥상밀키트,2110.0,56.0,0.03,17667.0,4730846.0
마카로니,19780.0,26127.0,1.32,6453.0,183246.0
라자냐면,2020.0,10944.0,5.42,21652.0,192652.0
통밀파스타,2650.0,4337.0,1.64,8650.0,375057.0
물냉면,2140.0,38784.0,18.12,15337.0,7220057.0
비빔냉면,2800.0,23332.0,8.33,15497.0,7664817.0
칡냉면,2150.0,16524.0,7.69,10169.0,4808570.0
오이소박이,20510.0,8578.0,0.42,20868.0,688011.0
오이김치,10570.0,8931.0,0.84,19099.0,666792.0
엄마손칼국수,15860.0,1052.0,0.07,11939.0,1879950.0
군산엄마손칼국수,2700.0,645.0,0.24,14036.0,2606408.0
비비고바지락칼국수,1470.0,2364.0,1.61,22090.0,183332.0
멸치칼국수,10910.0,12433.0,1.14,12645.0,90201.0
하이면장칼국수,1730.0,394.0,0.23,15586.0,22108.0
비비고칼국수,1260.0,8245.0,6.54,22101.0,440433.0
군산칼국수,3880.0,684.0,0.18,12861.0,2606408.0
도삭면,22870.0,2444.0,0.11,10387.0,22028.0
팥칼국수,10170.0,1928.0,0.19,22019.0,22450.0
더미식육개장칼국수,2150.0,239.0,0.11,19979.0,1325.0
미식육개장칼국수,3630.0,239.0,0.07,21760.0,1325.0
바지락술찜,29770.0,367.0,0.01,14311.0,297053.0
우족찜,9640.0,396.0,0.04,29151.0,1278216.0
팔덕식당밀키트,2620.0,36.0,0.01,22558.0,1436383.0
아귀찜,9280.0,7623.0,0.82,23097.0,743214.0
도리명가,1040.0,8.0,0.01,29000.0,751583.0
팔덕식당,15210.0,40.0,0.0,23835.0,1436383.0
보일링씨푸드,2760.0,104.0,0.04,32535.0,292309.0
쫄면,16050.0,53525.0,3.33,7751.0,2295608.0
나드리쫄면,1830.0,218.0,0.12,14539.0,515203.0
쫄면사리,1630.0,6756.0,4.14,6549.0,107168.0
보영만두,23830.0,87.0,0.0,23522.0,1506191.0
보영쫄면,1420.0,69.0,0.05,25129.0,2082293.0
영주나드리쫄면,1260.0,57.0,0.05,15416.0,218014.0
양조간장,10860.0,51327.0,4.73,13304.0,2050167.0
어간장,7410.0,11677.0,1.58,14834.0,2036754.0
국간장,6660.0,37100.0,5.57,12765.0,2099071.0
맛간장,6360.0,34711.0,5.46,10666.0,2106631.0
몽고간장,5680.0,7262.0,1.28,13910.0,369879.0
샘표진간장금F3,1990.0,6673.0,3.35,15540.0,5133.0
장아찌간장,3850.0,22956.0,5.96,12103.0,701999.0
간장게장소스,2060.0,4675.0,2.27,17767.0,571416.0
샘표진간장,2860.0,20194.0,7.06,10938.0,73631.0
샘표양조간장501,2180.0,8117.0,3.72,16792.0,113065.0
멸치쌀국수,2740.0,18144.0,6.62,17716.0,1501127.0
청정원쌀국수,1930.0,6695.0,3.47,14320.0,30254.0
백제쌀국수멸치맛,1950.0,5320.0,2.73,19643.0,1012807.0
청정원멸치쌀국수,1370.0,2588.0,1.89,18091.0,14965.0
백제떡국,2610.0,1852.0,0.71,21520.0,220380.0
베트남쌀국수라면,2210.0,19157.0,8.67,12362.0,864563.0
비폰포보쌀국수,1610.0,531.0,0.33,16175.0,165779.0
빈타이포타쌀국수,5690.0,58.0,0.01,25228.0,580745.0
멸치맛쌀국수,1300.0,11848.0,9.11,19568.0,1224619.0
백제파곰탕면,1090.0,2995.0,2.75,20637.0,506732.0
쿡시쌀국수,1470.0,928.0,0.63,29791.0,310237.0
코스트코쌀국수,6830.0,2105.0,0.31,12688.0,372040.0
파곰탕면,1950.0,3476.0,1.78,18304.0,452501.0
저당고추장,4400.0,603.0,0.14,19644.0,716034.0
안동제비원고추장,1560.0,1304.0,0.84,62627.0,206457.0
해찬들태양초고추장,4230.0,28652.0,6.77,16972.0,1334086.0
순창고추장,5650.0,55779.0,9.87,14999.0,771539.0
볶음고추장,5020.0,48781.0,9.72,9665.0,556513.0
해찬들고추장,3600.0,49384.0,13.72,13962.0,1332885.0
해찬들국산고추장,1790.0,12384.0,6.92,20086.0,22821.0
태양초고추장,2630.0,60616.0,23.05,14636.0,1566593.0
실장님회초장,2220.0,3745.0,1.69,24638.0,841981.0
국산고추장,1300.0,41157.0,31.66,17672.0,974858.0
청정원고추장,1070.0,41404.0,38.7,14594.0,1877991.0
소고기볶음고추장,3970.0,20125.0,5.07,10361.0,277494.0
수연소면,3380.0,4135.0,1.22,25987.0,238495.0
옛날국수,1380.0,35562.0,25.77,9046.0,177748.0
항아골청국장,1740.0,1360.0,0.78,19854.0,49581.0
다담청국장,3270.0,3983.0,1.22,14700.0,766.0
시집가는청국장,2350.0,736.0,0.31,17834.0,80674.0
생청국장,1470.0,6462.0,4.4,16366.0,1025606.0
서분례명인청국장,1080.0,559.0,0.52,45719.0,468000.0
청국장이야기,2190.0,69.0,0.03,21202.0,244691.0
볶음춘장,1540.0,2563.0,1.66,32770.0,241280.0
진미춘장,1180.0,2897.0,2.46,17475.0,11541.0
사자표춘장,1880.0,1353.0,0.72,36400.0,246536.0
춘장,7600.0,13651.0,1.8,16521.0,1364057.0
레드향제철,4060.0,119.0,0.03,31320.0,424110.0
홍미향,3320.0,183.0,0.06,23305.0,222236.0
루비향,2500.0,218.0,0.09,26063.0,39577.0
레드향,17520.0,4156.0,0.24,32023.0,198159.0
제주레드향,1280.0,1602.0,1.25,24562.0,1719400.0
귤15KG,2030.0,236.0,0.12,21901.0,712378.0
저염쌈장,3080.0,9008.0,2.92,31487.0,62200.0
해찬들쌈장,1570.0,21051.0,13.41,13009.0,514823.0
우렁쌈장,2410.0,821.0,0.34,18754.0,130696.0
고기쌈장,1010.0,22607.0,22.38,8696.0,269940.0
공항칼국수밀키트,1770.0,4.0,0.0,20000.0,24336666.0
공항칼국수,11030.0,6.0,0.0,14960.0,16224694.0
조조칼국수밀키트,3090.0,3.0,0.0,37500.0,29914333.0
베테랑칼국수밀키트,1410.0,8.0,0.01,12763.0,3367158.0
칼국수밀키트,2070.0,6716.0,3.24,14691.0,1790539.0
짬뽕밀키트,1820.0,3952.0,2.17,13888.0,320785.0
파스타밀키트,2310.0,22893.0,9.91,12925.0,2723079.0
이연복짬뽕,6050.0,88.0,0.01,29069.0,65640.0
목란짬뽕,2660.0,107.0,0.04,28848.0,74962.0
베테랑칼국수,26220.0,23.0,0.0,18201.0,3926543.0
다담순두부찌개,5750.0,5155.0,0.9,9836.0,350189.0
팔도비빔장,2430.0,5615.0,2.31,10472.0,47450.0
김치속,8010.0,8570.0,1.07,35536.0,902508.0
겉절이양념,14130.0,4645.0,0.33,11514.0,669015.0
청정원매운갈비양념,1710.0,3928.0,2.3,17595.0,42525.0
다담순두부찌개양념,2590.0,5104.0,1.97,9700.0,350189.0
다담부대찌개,1520.0,3307.0,2.18,10119.0,38646.0
만능양념장,3010.0,36106.0,12.0,10154.0,549120.0
비빔장,1480.0,31705.0,21.42,9590.0,978564.0
백종원만능양념장,3990.0,1242.0,0.31,10335.0,129297.0
매운탕양념,6890.0,3238.0,0.47,17650.0,99756.0
꼬막장,2310.0,3779.0,1.64,27000.0,613170.0
땡초장,1670.0,602.0,0.36,11778.0,165946.0
순두부찌개양념,4970.0,12931.0,2.6,8552.0,284681.0
돼지갈비양념,11500.0,39058.0,3.4,13909.0,377841.0
열정농부,7740.0,87.0,0.01,18798.0,2016998.0
문어솥밥,2060.0,34.0,0.02,24635.0,49139.0
감바스밀키트,2510.0,4703.0,1.87,19089.0,333348.0
야채곱창,11250.0,1106.0,0.1,18320.0,837872.0
닭갈비밀키트,2030.0,6069.0,2.99,20360.0,500419.0
마라샹궈밀키트,1100.0,668.0,0.61,19373.0,470742.0
곱창볶음,6840.0,22225.0,3.25,18296.0,510420.0
순대곱창볶음,3000.0,5722.0,1.91,19937.0,412481.0
프레시지,14160.0,18154.0,1.28,13788.0,452075.0
영암무화과,1030.0,1042.0,1.01,25492.0,1497200.0
청무화과,4170.0,889.0,0.21,46098.0,10373971.0
남도의식탁,4180.0,278.0,0.07,31613.0,24870986.0
코스트코무화과,3620.0,464.0,0.13,20749.0,28509.0
무화과제철,2520.0,347.0,0.14,29593.0,15238970.0
국산귀리,1500.0,16556.0,11.04,11086.0,426407.0
귀리쌀,3850.0,5651.0,1.47,10282.0,345510.0
구수한사람들,1680.0,728.0,0.43,34129.0,1012512.0
꼬들단무지,1910.0,2826.0,1.48,6442.0,133742.0
유자단무지,1360.0,254.0,0.19,10547.0,380457.0
얇은단무지,1090.0,516.0,0.47,9644.0,523952.0
일본단무지,1020.0,712.0,0.7,28143.0,23677.0
고추장멸치볶음,19010.0,7744.0,0.41,9296.0,78845.0
잔멸치볶음,20270.0,1682.0,0.08,6792.0,72099.0
마카다프룻,1050.0,20.0,0.02,43065.0,3275154.0
포도즙,7730.0,14378.0,1.86,33954.0,2772485.0
김재식헬스푸드,2580.0,3625.0,1.41,41726.0,2019664.0
참앤들황토농원,1210.0,20508.0,16.95,19720.0,27228.0
배즙,14210.0,64128.0,4.51,27355.0,859041.0
착즙하는남자,1060.0,85.0,0.08,33661.0,905030.0
줄스클럽,1260.0,64.0,0.05,35597.0,6288013.0
누렁이과수원,1630.0,7.0,0.0,35400.0,318766.0
블루베리즙,2960.0,9173.0,3.1,40151.0,185737.0
오터,2880.0,56451.0,19.6,53452.0,303633.0
머스타드소스,3960.0,65015.0,16.42,6934.0,637868.0
하인즈머스타드,1660.0,3856.0,2.32,32893.0,12502.0
홀그레인,7950.0,13210.0,1.66,7091.0,459484.0
허니머스타드,1180.0,21241.0,18.0,7386.0,299331.0
허니머스타드소스,1290.0,15779.0,12.23,7063.0,285876.0
증류식소주,5210.0,760.0,0.15,26338.0,380160.0
가무치소주,1830.0,52.0,0.03,24556.0,503333.0
토끼소주,10360.0,191.0,0.02,40942.0,919154.0
진맥소주,1490.0,80.0,0.05,37069.0,311679.0
안동소주가격,1720.0,1346.0,0.78,33741.0,735418.0
문배술,4340.0,250.0,0.06,27835.0,195741.0
느린마을소주,3810.0,68.0,0.02,25078.0,74095.0
가무치,1690.0,53.0,0.03,24629.0,503333.0
명인안동소주,2030.0,309.0,0.15,29692.0,373454.0
병영소주,1360.0,8.0,0.01,18634.0,117261.0
안동소주일품,1900.0,327.0,0.17,34608.0,663589.0
소주다움,1090.0,50.0,0.05,31622.0,333850.0
려소주,2790.0,184.0,0.07,30740.0,178941.0
귀주마오타이,1780.0,84.0,0.05,38116.0,80116.0
고량주,21460.0,33369.0,1.55,28678.0,357495.0
우주고래,11420.0,8729.0,0.76,26632.0,916676.0
우리술상회,1980.0,467.0,0.24,20212.0,449000.0
내변산양조장,3710.0,36.0,0.01,20486.0,152277.0
전통주,18690.0,47882.0,2.56,15668.0,4118990.0
안동소주,27870.0,1346.0,0.05,33954.0,705141.0
복분자주,14740.0,1598.0,0.11,22474.0,255147.0
동해소주,5300.0,125.0,0.02,13352.0,329753.0
한산소곡주,19300.0,741.0,0.04,22044.0,221945.0
원소주,26880.0,725.0,0.03,31663.0,9500.0
너디호프,4790.0,14.0,0.0,10000.0,1353333.0
