relative_keyword,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
개미약,1,8,16,14,7,7,18,8,36618,915
인형뽑기장난감,5,8,10,1,33,2,4,1,3162,79
아동목폴라,5,14,5,0,20,2,11,7,16177,404
학예회응원봉,20,14,4,0,25,3,7,5,32363,809
공업용커터칼,0,1,12,0,26,4,8,2,10235,255
한글자석,3,3,6,3,14,4,14,8,33191,829
NP-FZ100,6,5,12,16,34,1,5,0,3034,75
단백질헤어팩,5,2,7,3,5,4,19,12,69172,1729
강아지비누,12,9,15,0,4,1,20,15,53731,1343
병풍책,3,15,8,0,19,1,14,6,27526,688
은박돗자리,1,2,3,2,28,5,5,2,6050,151
루이보스티임산부,7,11,18,4,11,5,17,7,33093,827
스타벅스더블샷,2,3,12,19,21,2,14,3,16029,400
여아캐노피,2,2,1,0,35,1,2,2,5984,149
코니아기띠,1,1,2,36,40,0,0,0,188,4
스탠리공구함,0,0,9,0,21,8,9,2,7041,176
일본시소,18,2,0,20,38,1,1,0,400,10
퓨어올리브오일,4,2,11,16,15,7,16,2,7932,198
쌀가루,1,4,31,4,7,8,16,9,31570,789
8개월아기장난감,8,14,10,0,30,2,8,0,2426,60
부케말리기선물,21,9,1,0,20,5,12,3,10922,273
계단센서등,6,4,29,1,6,2,15,17,169117,4227
띠부띠부씰,10,14,7,4,28,0,9,3,12253,306
아기선글라스,3,4,8,0,26,2,7,5,15366,384
조림,3,1,4,0,15,3,20,2,14370,359
퓨전한복,2,3,10,0,35,4,1,0,1131,28
해피콜궁중팬,0,4,3,13,17,3,18,2,9141,228
몽블랑스타워커,1,0,3,35,31,3,5,1,3343,83
라코스테신발,7,3,8,15,29,1,8,2,5209,130
단소,1,1,2,1,26,4,7,3,8096,202
욕실의여왕,3,0,2,32,33,1,5,1,14614,365
블루보틀텀블러,7,12,11,5,25,3,11,1,6691,167
마사지크림,3,6,3,5,10,4,19,7,28175,704
아기머플러,5,11,13,1,16,2,13,9,28373,709
아기목도리,5,11,13,1,16,2,13,9,28373,709
포토앨범제작,14,7,13,1,23,2,9,6,39229,980
코딩컴퓨터,3,8,8,7,23,4,11,2,7954,198
돌돌이채칼,6,6,2,4,32,4,3,1,3574,89
유닉스고데기,7,6,4,10,18,7,11,4,12148,303
랑콤선크림,5,7,8,11,27,3,5,5,29804,745
골프화주머니,2,4,12,3,23,5,11,1,6379,159
분리형멀티쿠커,8,7,6,14,28,4,7,1,7813,195
에어팟맥스케이스,17,4,12,4,23,1,11,5,21775,544
다이아몬드숫돌,2,0,6,1,23,7,10,0,4389,109
생오리,0,7,14,4,11,1,19,9,38263,956
텍사스바베큐,14,6,13,0,15,5,16,4,14902,372
스피루니나,6,4,5,8,15,6,13,6,38154,953
샤오미온습도계,2,6,6,5,22,3,12,3,12895,322
백골뱅이제철,15,13,6,6,24,4,4,8,27551,688
베란다방풍비닐,4,7,20,9,11,1,10,18,112667,2816
프렌치카페커피믹스,3,0,4,18,17,2,7,14,117105,2927
아기정장,9,9,21,0,22,2,13,3,10831,270
블루보넷마그네슘,6,10,11,12,24,6,8,2,18033,450
수제떡갈비,5,3,10,0,15,1,16,8,24370,609
거북이사료,3,1,13,1,9,4,23,4,18110,452
전자레인지라면용기,5,4,13,6,14,5,12,9,42110,1052
마른안주,2,9,14,5,3,8,21,8,30512,762
BA-R9,0,1,4,33,32,0,3,5,41783,1044
WPC양산,9,5,2,0,29,3,7,1,5483,137
최현석함박스테이크,3,2,6,22,36,0,2,2,3486,87
무환수어항,7,0,20,0,22,5,12,1,5389,134
나이키백팩,3,1,30,3,24,3,10,3,9851,246
토마토소스,0,1,18,6,5,4,17,14,52162,1304
대형견밥그릇,5,6,16,0,20,3,15,2,11135,278
스노우보드헬멧,4,3,6,1,25,5,8,2,9899,247
무안양파,9,13,6,12,9,3,14,14,99243,2481
다리미판커버,2,3,7,3,17,6,12,5,12207,305
질레트면도젤,1,1,27,11,12,7,15,6,29464,736
유아스타킹,0,21,12,0,11,1,18,10,39749,993
나이키골프모자,7,10,13,9,25,1,12,2,8091,202
발효율피,7,1,11,12,21,2,16,1,11609,290
몽쉘,5,3,10,15,17,0,16,7,65667,1641
에버넷도어락,0,6,9,9,13,6,17,4,16290,407
바디보드,2,0,1,0,35,3,2,0,915,22
연수기,22,10,3,2,11,3,17,9,3441395,86034
꼴레지앙,3,11,6,1,33,1,5,1,3266,81
윌슨농구공,4,1,11,0,22,9,9,0,2910,72
트리오르골,2,4,8,2,20,9,9,2,8435,210
보르딘,0,0,11,25,19,4,9,8,23352,583
고양이닭가슴살,1,3,12,18,9,2,16,13,51537,1288
흑미,0,3,11,16,3,4,17,16,104860,2621
GNC밀크씨슬1300,14,5,10,9,21,4,10,5,21414,535
다마고치,3,3,10,1,31,3,5,1,3313,82
붙이는화이트보드,4,21,12,3,12,1,12,15,58515,1462
유아귀마개,4,7,14,2,24,4,11,1,7377,184
삼각김밥김,2,0,5,28,9,5,17,9,46888,1172
17차,7,8,4,20,27,3,8,2,11173,279
요시카와찜기,12,11,11,5,32,1,6,1,4274,106
변기부속품,2,4,23,0,10,3,18,9,37444,936
인조잔디화,5,2,9,0,33,4,3,0,1121,28
아기주방놀이,7,1,17,1,29,3,7,1,4766,119
고양이입냄새,13,11,8,8,13,6,18,3,16623,415
데니그리스사과식초,4,4,17,14,23,3,11,3,22814,570
파쉬물주머니,4,1,17,6,18,3,10,9,46224,1155
바디프랜드렌탈,0,0,17,12,30,5,4,1,2473,61
리틀라이프,1,1,7,7,36,1,2,1,1929,48
레드비트즙,4,3,7,2,2,2,21,15,76877,1921
돌잔치성장동영상,26,7,2,0,23,5,9,3,13153,328
돌성장동영상,27,7,2,0,23,5,9,3,13200,330
그라운드체어,2,4,19,4,19,3,16,2,10146,253
테니스양말,8,5,16,2,17,3,12,8,88418,2210
아기오일,1,0,2,8,4,1,21,14,46470,1161
캠벨포도,14,9,11,6,30,3,6,1,3224,80
돌아기정장,12,6,21,0,19,3,15,3,11408,285
디펜드안심테이프,0,4,4,26,13,4,17,6,23198,579
컵핸들,1,0,2,0,36,1,2,1,3565,89
이케바나화병,6,5,7,1,22,2,13,3,11277,281
닥스벨트,2,0,4,0,26,7,6,1,4048,101
결명자차,1,6,12,8,2,7,25,6,48158,1203
여아타이즈,0,21,10,1,14,1,15,10,40351,1008
기브스방수커버,3,4,7,0,16,7,7,10,48666,1216
바디괄사,6,4,10,1,10,5,17,8,46869,1171
유지방분해제,11,3,14,11,18,9,10,3,13303,332
미니멜리사,3,2,2,1,23,3,13,1,7624,190
타요붕붕카,2,1,2,2,33,3,3,1,3922,98
쥐눈이콩,3,7,20,10,4,4,20,12,79832,1995
아이팜가드,0,0,0,10,32,1,4,3,14478,361
판게아인섹트,7,4,13,0,27,3,9,1,3373,84
삼각김밥만들기,2,2,7,1,28,7,3,2,5967,149
철벽녀쿠션,5,4,14,15,19,8,8,5,94954,2373
퍼피엔젤,2,10,8,0,27,5,7,1,4225,105
매일우유,0,12,8,5,12,4,7,17,367563,9189
자동채칼,4,3,2,5,35,2,2,1,3666,91
딱새우,6,0,25,9,12,2,15,11,64782,1619
경광봉,1,1,5,1,27,3,7,3,9249,231
크롬캐스트3,5,0,2,31,34,1,2,3,14919,372
소니이어폰,4,8,7,7,24,4,6,6,13464,336
칡즙,6,8,6,4,3,1,22,14,94309,2357
베이비플러스,4,7,0,16,33,1,5,1,3347,83
환타,2,1,7,12,14,3,15,8,33729,843
마카로니뻥튀기,4,4,15,3,17,5,11,7,33538,838
아이오페맨,2,3,13,15,26,2,5,7,50964,1274
사무실전화기,5,8,26,1,22,5,10,3,16257,406
네비게이션SD카드,0,9,12,19,19,3,14,4,23846,596
행운핑,4,5,15,3,22,4,11,3,8689,217
콩국수,0,1,2,0,25,3,12,0,4460,111
감따는기구,0,0,3,1,33,1,5,1,2013,50
24인치캐리어커버,9,21,7,1,15,4,10,11,39184,979
요솜,0,1,6,1,26,5,7,2,6053,151
시가잭,1,4,6,0,19,6,12,3,10853,271
필립스면도기세척액,7,5,8,20,25,4,9,2,17329,433
착화제,7,7,15,3,10,3,21,6,31869,796
담치,10,9,9,12,22,4,9,5,70009,1750
미즈노엑셀아이,2,1,13,2,30,4,5,1,3489,87
자세교정의자,8,4,14,6,15,1,12,12,107543,2688
아기망토,3,1,22,0,26,3,10,1,4796,119
개미퇴치,5,8,13,13,16,5,12,7,32425,810
유한크로락스,2,5,9,19,13,6,18,3,15564,389
버닝티,7,5,5,9,29,3,5,3,9160,229
애플펜슬메탈펜촉,2,11,16,1,7,3,25,5,22785,569
스피룰리나,6,4,5,8,15,6,13,6,38154,953
야구화,3,1,9,0,30,7,3,0,1377,34
노가리,2,11,18,9,4,1,22,13,44115,1102
병아리부화기,3,3,3,0,29,3,8,0,2871,71
캠핑용변기,2,5,6,2,15,1,19,5,17097,427
고양이모래매트,3,6,10,2,11,6,13,10,34217,855
초코룹스,8,8,2,19,30,4,5,1,4740,118
예스뷰티봉고데기,9,3,2,17,30,3,6,1,4116,102
이지바,0,2,7,0,25,3,8,4,9635,240
인의흑막,0,2,4,0,34,2,4,0,2439,60
스텐음식물통,2,3,5,2,15,4,10,11,31739,793
현판,3,9,23,0,3,0,21,16,50121,1253
골프방풍니트,1,0,9,2,37,3,0,0,359,8
당근주스,4,11,15,5,12,1,23,4,18094,452
강산연블랙,5,1,11,22,35,1,4,0,1430,35
키보드항공케이블,15,5,6,13,25,6,8,1,3657,91
무기자차선크림,1,1,8,2,6,3,5,26,176843,4421
한미양행보스웰리아,8,6,8,7,25,1,13,1,8009,200
디너냅킨,7,7,13,13,30,2,5,3,9333,233
치즈플래터,12,12,6,0,19,6,12,3,9594,239
자메이카통다리,2,2,1,6,17,1,16,6,43899,1097
신생아디데이달력,6,10,6,3,5,2,23,10,48837,1220
요미요미,1,1,4,19,13,2,4,21,75049,1876
간이세면대,3,0,4,5,31,1,7,1,3658,91
택배스캐너,12,3,1,24,37,1,2,0,695,17
틸라피아,2,4,29,5,17,4,14,5,17407,435
낙하산타워,1,0,1,2,40,0,0,0,19,0
쇼파용전기매트,8,8,21,3,21,6,10,3,9689,242
홍합살,5,3,17,15,8,5,15,12,80230,2005
오디오렉스티커,1,5,0,27,31,1,6,2,7191,179
와플블럭,2,4,7,2,33,1,5,1,2988,74
키즈아연,4,3,12,5,6,2,16,16,85288,2132
실크슬립,5,8,12,1,15,2,19,4,21887,547
크리니크마스카라,20,0,4,11,34,0,4,2,9942,248
유기농설탕,4,11,8,11,11,3,19,7,31478,786
머루포도,6,5,9,20,35,1,4,0,992,24
포켓몬고플러스,28,4,8,0,34,2,1,3,6839,170
헤겐젖꼭지,0,0,5,30,26,4,4,6,13784,344
다우니퍼퓸쥬얼,0,4,12,20,24,1,7,8,52436,1310
콤푸차,0,2,1,6,0,1,19,20,100814,2520
패브릭바구니,6,6,16,3,12,5,18,5,38376,959
아기우산,0,12,10,1,22,4,8,6,20861,521
전자레인지찜기,3,3,11,6,17,3,12,8,30687,767
파이널판타지16,7,1,14,16,34,3,2,1,2461,61
실곤약,0,2,1,2,21,2,10,7,28145,703
비비고국,0,3,6,4,2,1,11,26,371394,9284
구절초,14,3,4,8,27,6,6,1,5051,126
릴리팟이유식냄비,1,0,8,5,34,1,4,1,2775,69
컵홀더제작,8,2,16,0,20,5,10,5,15463,386
D1S,5,7,14,12,15,3,15,7,20705,517
골프볼마크,5,7,8,2,12,3,20,5,23783,594
겉절이양념,2,4,4,1,24,3,8,5,13215,330
통흑마늘,9,2,19,10,14,4,18,4,16024,400
유기농ABC쥬스,4,5,8,12,11,3,18,8,46213,1155
파스타냄비,6,4,18,5,17,8,12,3,11847,296
대마종자유오일,7,10,7,9,18,2,18,2,10269,256
유기농작두콩차,4,14,11,5,6,9,13,12,82357,2058
미니붕어빵틀,1,0,3,2,38,0,2,0,1215,30
가스렌지가림막,6,13,15,6,17,3,12,8,34989,874
아시리라수액시트,3,8,4,21,30,1,5,4,21544,538
엠비피,9,7,13,7,22,5,12,1,38521,963
세면대막힘,9,11,17,2,16,3,12,9,49034,1225
유리파티션,2,2,10,0,30,2,4,4,22115,552
종근당비타민D,7,2,11,7,17,1,9,13,79512,1987
혼다시,3,1,20,14,21,7,9,3,7982,199
마테차,0,0,1,0,20,5,14,1,6583,164
에폭시바닥시공,4,8,15,13,31,2,4,3,7949,198
무선타프팬,11,6,8,13,30,4,6,0,1698,42
업소용환풍기,6,5,26,3,18,3,16,3,15236,380
무쇠솥뚜껑,16,3,15,4,19,5,12,4,20228,505
도무스손잡이,2,3,26,0,13,7,15,5,26216,655
두산베어스유니폼,4,3,0,24,37,3,0,0,319,7
두산유니폼,5,4,0,19,37,3,0,0,331,8
드라이클리닝세제,11,3,7,17,22,2,15,1,7890,197
롤드오트,3,1,4,1,30,2,6,2,13177,329
도래창,10,8,21,1,15,1,17,7,72320,1808
보만요거트메이커,9,7,4,9,19,5,12,4,12994,324
담터호두아몬드율무차,1,1,2,4,20,4,11,5,28313,707
과일착즙기,3,2,6,1,26,2,11,1,6012,150
캐치티니핑마스크,1,5,24,6,18,2,15,5,18238,455
쿠쿠압력밥솥패킹,1,1,14,18,9,3,20,8,24564,614
장원영포카,12,6,4,4,32,1,6,1,4342,108
디즈니잠옷,3,14,14,2,14,2,13,11,38261,956
절단꽃게,3,4,18,15,5,3,20,12,50869,1271
몬테소리교구,4,6,13,0,31,2,7,0,2915,72
폴미첼스프레이,9,7,11,6,30,2,3,5,20361,509
페피릴리프,0,0,37,3,22,7,8,3,10770,269
파크골프공,4,2,5,0,24,1,14,1,6749,168
100일셀프촬영,10,20,7,2,7,6,20,7,45550,1138
일본양산,6,6,0,0,30,7,1,2,4870,121
만년다이어리,2,9,13,3,13,6,16,5,20331,508
티아시아커리,0,2,14,13,18,1,11,10,90216,2255
책상덮개,6,6,14,0,14,5,9,12,117986,2949
싱하탄산수,8,6,14,11,28,1,8,3,17864,446
아기바운서,5,3,18,6,24,2,8,6,20329,508
수부,6,1,8,1,36,0,4,0,1286,32
셀프칠순상,19,2,16,1,24,3,11,2,16130,403
젖병보관함,4,6,9,5,22,3,9,6,22556,563
발도르프교구,9,6,13,0,27,2,8,3,9284,232
가염버터,0,2,19,2,17,5,14,4,13307,332
마요네즈3.2,6,8,12,5,18,5,11,6,20567,514
납골당액자,13,7,9,1,14,4,15,7,28123,703
힙업밴드,3,1,2,1,7,5,19,9,48288,1207
아이시스,1,6,12,10,2,2,19,17,200510,5012
로얄캐닌캔,0,3,9,11,7,6,14,13,41866,1046
치질방석,6,6,16,1,5,6,24,5,36378,909
아이돌응원봉,4,7,16,4,34,2,4,0,1749,43
설향,17,9,12,2,10,5,13,12,59374,1484
세계전도,8,8,22,1,12,1,20,7,36672,916
갤럭시Z플립4필름,4,7,7,7,8,3,21,8,32239,805
폰터스구명조끼,2,5,2,1,30,3,7,0,3204,80
아기성장앨범,12,4,2,0,30,2,7,1,4315,107
번데기통조림,6,5,11,12,20,0,10,10,41915,1047
차박커튼,8,10,16,3,12,6,15,7,48793,1219
아령1KG,2,2,8,6,8,4,16,12,75760,1894
레드비트,9,3,23,5,6,2,20,12,104974,2624
바세린바디로션,1,0,13,4,5,2,19,14,71719,1792
콩고기,1,3,1,0,29,0,8,3,16759,418
파스타쿠커,7,3,1,1,36,0,4,0,2081,52
50일촬영,11,18,10,1,6,6,17,11,53484,1337
포타슘,8,5,12,9,20,10,8,2,10529,263
치킨무,4,5,11,0,22,4,12,2,9687,242
뽀로로버스,2,3,10,5,25,6,7,2,7483,187
스텐웍,4,3,15,9,24,2,13,1,7226,180
로보피쉬,2,1,3,1,35,1,3,1,2412,60
다시팩,3,7,10,10,9,3,17,11,64408,1610
미즈노테니스화,0,0,5,0,39,1,0,0,240,6
자색양파,5,11,13,11,8,1,20,11,94808,2370
홍어무침,17,3,2,2,11,4,15,10,33306,832
참다랑어,3,0,6,31,35,2,3,0,1551,38
MLT-K200L,2,8,22,7,8,5,17,10,31389,784
아몬드가루,2,3,21,13,8,3,19,10,43373,1084
타자기,15,10,13,2,25,1,12,2,9259,231
노즈스위퍼분말,5,3,2,11,22,4,9,5,18371,459
아기디딤대,5,0,9,1,14,9,11,6,30696,767
대용량핸드크림,3,1,19,3,2,6,11,21,166002,4150
새우볼,0,1,3,2,33,1,5,1,3497,87
테라조타일,12,0,9,0,35,2,2,1,2793,69
비비안스타킹,3,6,14,3,21,0,14,5,39585,989
미니욕조,8,1,5,2,32,0,4,4,23215,580
꽃맛살,1,1,1,1,29,3,6,2,7348,183
유리젖병,5,3,9,7,8,3,19,10,35112,877
레이델폴리코사놀5,9,4,12,14,21,6,7,6,34335,858
신생아아기띠,5,5,3,4,20,1,11,8,20223,505
핸드타올케이스,2,3,12,3,9,4,18,9,31567,789
파카만년필,2,1,10,24,15,8,14,3,15260,381
비행기귀마개,7,2,6,4,25,2,12,1,6312,157
밸런스자전거,9,1,10,5,19,7,14,0,4698,117
오브제파운데이션,5,8,8,19,38,1,1,0,367,9
카시트장난감,0,3,2,2,32,3,5,0,1792,44
락포트펌프스,1,0,0,1,30,4,6,0,1778,44
중국산고춧가루,2,2,23,12,7,6,15,12,62848,1571
오큐소프트,2,10,10,17,24,5,8,3,12269,306
유치보관함,8,4,6,1,18,1,19,2,10798,269
타투잉크,11,12,17,0,15,4,14,7,24864,621
필라테스볼,8,5,13,13,15,5,14,6,35860,896
위치추적기,9,5,7,10,12,6,21,1,10411,260
제주비트,11,5,19,5,8,3,21,8,91277,2281
엄마랑아기랑,0,11,8,3,28,1,6,5,26202,655
유모차이너시트,4,3,9,3,25,4,8,3,11571,289
이유식저울,4,2,14,0,13,5,13,9,42417,1060
휴비딕저주파,3,0,6,2,21,4,11,4,12824,320
하고로모분필,0,0,19,0,16,2,17,5,18255,456
일소코팩,13,10,4,12,34,2,3,1,4405,110
일소,20,7,4,8,34,2,3,1,4432,110
씨퓨리바디미스트,11,8,8,11,36,0,3,1,5546,138
50일셀프촬영,10,22,7,1,6,6,17,11,55109,1377
세탁실틈새수납장,5,8,15,2,17,3,14,6,20161,504
망고실,3,4,8,7,15,4,11,10,34142,853
팥가격,5,4,21,10,12,2,18,8,30774,769
삼천포쥐포,6,6,22,6,6,5,12,17,99129,2478
원목기차놀이,3,6,8,4,27,0,13,0,5299,132
MTS롤러,13,6,11,3,10,4,14,12,65123,1628
혼주진주귀걸이,6,10,19,1,5,6,18,11,49729,1243
차상,1,0,1,0,38,1,1,0,1023,25
배추동치미,5,2,4,29,36,1,2,1,1657,41
야채곱창,14,4,1,21,29,4,5,2,7513,187
아펙스722,13,2,7,17,35,2,2,1,3250,81
유닉스미니고데기,9,8,3,16,28,2,9,1,4845,121
움직이는강아지장난감,7,5,3,4,28,4,7,1,5392,134
축구정강이보호대,2,4,16,3,18,6,11,5,12677,316
디올어딕트립글로우,1,14,16,8,29,2,6,3,37978,949
가그린제로,0,5,9,20,17,0,12,11,74415,1860
크레스티드게코사육장,10,2,22,0,16,4,19,1,9482,237
파워젤,2,6,11,16,5,2,17,16,48032,1200
카시트발받침대,4,6,4,6,25,3,8,4,14653,366
미니라디에이터,4,11,11,14,23,3,11,3,14792,369
노니주스,8,1,9,2,5,4,16,15,64006,1600
토마토파스타소스,1,1,17,6,7,2,17,14,48260,1206
스텝박스,1,1,3,1,25,2,7,6,16850,421
보일러온도조절기,12,5,9,12,20,4,16,0,6613,165
요요쉬소형,1,5,9,19,16,6,11,7,68900,1722
풀무원핫도그,1,0,2,0,30,3,4,3,13215,330
스쿼시화,4,0,12,2,28,4,8,0,3189,79
세모금컵,7,9,10,12,17,2,13,8,39376,984
어포튀김,2,4,11,10,19,7,10,4,38107,952
루비로망,18,7,3,12,35,2,3,0,1034,25
밴디지,2,0,9,0,30,3,6,1,4421,110
양반죽,1,2,10,5,12,2,12,14,107790,2694
흉곽코르셋,8,5,10,1,16,6,11,7,25993,649
베타인살리실레이트바디워시,9,6,2,22,38,0,1,1,11354,283
낚시하드케이스,0,3,8,0,24,1,14,1,6256,156
일회용카메라,13,3,11,4,19,5,12,4,85407,2135
브리타,4,5,11,12,16,4,11,9,60086,1502
베트남라면,3,1,6,5,11,5,17,7,32444,811
초크백,2,5,6,0,27,3,10,0,3287,82
바이칸청소솔,1,1,13,2,5,7,16,12,61326,1533
욕실라디에이터,8,12,16,4,20,3,14,3,25316,632
환풍기댐퍼,9,5,11,13,24,5,10,1,16363,409
6개월아기장난감,9,13,17,0,23,4,12,1,6607,165
작업복하의,4,15,14,0,26,4,9,1,6770,169
리플렛,5,4,8,0,30,0,8,2,8362,209
프로텍홈,8,2,14,16,28,2,9,1,4459,111
이미스호보백,12,4,8,3,34,2,4,0,1623,40
아레나오리발,0,0,4,2,31,4,5,0,1625,40
셀프50일촬영,11,21,7,1,7,6,17,10,52218,1305
서리태볶음,7,8,18,7,7,2,20,11,68334,1708
포토박스,7,10,9,7,11,8,16,5,19797,494
포켓몬카드유니버스,12,5,12,3,26,1,10,3,33235,830
실내자전거거치대,4,0,8,7,9,6,12,13,30559,763
따수와,5,4,8,22,27,4,5,4,13112,327
로레알헤어스프레이,5,8,11,11,25,2,8,5,24605,615
고체향수,10,8,8,6,9,2,18,11,48472,1211
강아지올인원패딩,6,7,8,0,23,3,13,1,6358,158
닭목살구이,5,11,14,10,14,6,17,3,26501,662
거실화분정리대,4,2,19,1,21,5,9,5,25332,633
병원놀이,1,5,12,2,17,5,16,2,8980,224
소형세면대,2,0,5,3,28,4,7,1,3731,93
포맨트향수,10,14,8,5,31,2,4,3,40647,1016
포커칩,1,4,3,0,28,0,5,7,25475,636
성장영상,27,7,2,0,27,4,6,3,12541,313
동죽,5,7,19,9,5,0,20,15,126476,3161
뽑기장난감,5,5,9,1,34,2,3,1,3050,76
집게조명,5,8,13,0,18,0,13,9,33661,841
쉐이빙크림,4,3,14,5,11,2,22,5,28598,714
핫식스더킹제로,9,9,6,15,29,0,6,5,42028,1050
여인초,9,6,10,15,16,6,14,4,14786,369
이케아아기책상,9,14,9,5,34,0,5,1,3333,83
그린키위,3,9,20,8,8,3,15,14,71077,1776
토트넘유니폼,12,6,4,2,36,2,2,0,1290,32
길고양이급식소,6,4,26,0,10,3,21,6,17080,427
인덕션실리콘패드,5,9,8,1,11,1,15,13,76296,1907
골프신발가방,5,5,9,5,23,4,12,1,6390,159
임산부치약,6,17,8,8,4,4,21,11,104252,2606
편도결석제거기,10,1,3,2,37,0,1,2,13363,334
붙이는커튼,5,12,13,2,7,3,19,11,58454,1461
다슈왁스,3,3,6,7,12,2,20,6,25890,647
남자톤업크림,8,5,6,7,24,3,10,3,12340,308
뿔소라회,9,13,12,6,21,5,8,6,39088,977
윌슨테니스가방,5,3,2,0,24,6,9,1,4255,106
심부온도계,0,0,14,0,23,2,10,5,28823,720
산토리하이볼잔,7,12,10,0,22,3,12,3,7630,190
대방어필렛,12,12,15,1,22,7,8,3,9694,242
타투니들,9,16,15,0,16,6,14,4,13607,340
아기샤워캡,2,4,7,3,27,3,5,5,20080,502
담터율무차,0,1,2,2,20,6,11,3,16485,412
컷쇼,0,0,0,1,39,0,1,0,425,10
동굴텐트,4,1,1,4,35,2,2,1,3378,84
스탠드다리미판,1,2,3,3,20,5,8,7,18634,465
응원봉,10,10,3,0,18,4,12,6,35311,882
제습기커버,6,2,5,5,28,0,10,2,8778,219
트위스비에코,1,10,18,11,30,4,5,1,7440,186
USB128,6,6,6,20,16,9,12,3,17488,437
정구지,7,6,9,18,13,6,14,7,101806,2545
광어필렛,8,5,16,11,22,4,10,4,18059,451
시져,0,4,1,23,13,0,14,13,88545,2213
차햇빛가리개,13,12,13,2,10,4,18,8,111936,2798
자숙랍스터,10,2,16,12,18,3,12,7,18665,466
기본에지퍼백,1,0,13,16,4,2,22,12,34791,869
차징탑스피너,0,2,3,2,39,0,1,0,485,12
마우스손목받침대,11,8,14,1,6,1,20,13,66264,1656
아동넥워머,4,11,15,1,13,2,13,12,40162,1004
치경,1,2,4,1,23,3,11,3,13379,334
한상궁겉절이,0,3,1,36,12,2,14,12,126463,3161
러기지택,6,9,11,0,11,4,20,5,41995,1049
키즈패딩조끼,2,4,12,2,30,4,5,1,4833,120
엔진오일첨가제,2,1,6,2,2,3,21,14,68706,1717
무농약레몬,18,9,8,5,17,6,12,5,15317,382
순무김치,9,12,7,11,14,8,14,4,20640,516
크래프트크림치즈,0,2,5,4,28,1,11,0,3101,77
사푸토스트링치즈,2,1,12,0,29,3,5,3,10383,259
밀면,2,1,2,2,29,1,8,2,7317,182
피구공,0,0,4,1,31,2,7,0,2926,73
오렌지착즙기,4,9,7,20,35,1,4,0,963,24
메델라유축기,2,1,21,1,18,4,15,3,11119,277
팥,5,4,20,11,9,2,19,10,40479,1011
의료용손목보호대,9,11,6,0,6,0,22,12,41300,1032
행운핑피규어,6,5,14,1,25,2,9,4,9524,238
열대과일,6,2,19,13,5,3,24,8,48620,1215
트라이탄물병,1,7,16,5,5,3,13,19,79433,1985
어성초비누,6,8,11,2,3,3,17,17,202628,5065
유아디딤대,3,1,8,1,9,7,16,8,37125,928
욕실줄눈,6,7,14,1,6,5,15,14,105014,2625
방울솜,0,2,2,0,29,3,4,4,20620,515
200일셀프촬영,9,21,9,0,9,4,21,6,40575,1014
앞머리펌,8,14,9,6,15,3,13,9,41611,1040
코픽마카,1,3,13,0,31,1,7,1,4013,100
안뚫어고리,2,5,16,0,5,2,19,14,77178,1929
아동패딩조끼,2,4,12,2,30,4,5,1,4823,120
케이크만들기키트,12,1,15,2,20,5,9,6,21455,536
뉴스킨미스트,10,2,10,16,24,1,9,6,28396,709
평페달슈즈,8,7,8,1,27,2,8,3,7678,191
마샬스탠드,7,1,26,2,6,6,22,6,20634,515
마샬스피커스탠드,6,1,26,3,8,4,22,6,20503,512
피규어아크릴케이스,7,8,11,0,15,7,11,7,18715,467
후드필터,10,11,17,2,11,4,16,9,97258,2431
아기변기커버,0,8,7,1,13,3,18,6,25221,630
출퇴근기록기,1,0,0,0,20,9,11,0,4610,115
화동드레스,5,6,25,1,21,6,12,1,6579,164
다슬기,9,7,16,8,8,3,23,6,27062,676
포카리분말,4,4,13,17,21,2,15,2,11195,279
부케말리기,15,16,1,0,7,10,17,6,17475,436
미장센염색약,9,2,9,11,14,1,13,12,156161,3904
벽데코타일,3,5,5,1,28,1,9,2,12428,310
더치커피메이커,2,0,11,1,19,5,11,5,35608,890
유아타이즈,0,22,14,0,10,2,18,10,42776,1069
패딩우주복,3,2,13,1,34,3,2,1,3117,77
아기안전가드,0,0,7,13,13,4,16,7,25722,643
일본발패치,20,5,5,10,29,3,4,4,24066,601
튤립코바늘,4,5,8,1,16,7,13,4,14116,352
모니터보안필름,3,9,12,0,8,4,23,5,25626,640
롱떡뻥,2,3,11,18,15,8,11,6,104017,2600
스마트초인종,2,2,1,3,37,1,2,0,617,15
정수기부품,3,10,21,6,4,1,20,15,54221,1355
무타공브라켓,9,14,16,1,11,5,20,4,45218,1130
불스원유막제거,3,0,5,3,25,3,3,9,58873,1471
닥스손수건,7,0,1,0,22,5,13,0,4766,119
은가비한복,0,0,40,0,16,6,17,1,8244,206
게맛살,0,0,1,2,23,2,10,5,16404,410
김자반,2,4,16,3,4,0,23,13,58591,1464
28인치캐리어커버,7,22,8,1,15,4,10,11,39181,979
양배추크림,15,4,7,8,29,0,8,3,23006,575
모유저장팩,0,5,9,2,9,2,19,10,71555,1788
플란체바,3,3,5,1,28,3,8,1,4702,117
자명종시계,5,2,7,1,13,5,17,5,28044,701
적두팥,4,5,17,14,10,3,17,10,40938,1023
전술화,1,3,2,0,25,7,8,0,3021,75
가쓰오부시,1,2,17,16,7,6,22,5,23757,593
