relative_keyword,total_search,total_store_count,competitive_rate,avg_price
뷰러추천,3590.0,72647.0,20.24,9889.0
키스미뷰러,1430.0,451.0,0.32,15653.0
슈에무라뷰러,1330.0,483.0,0.36,31195.0
시세이도마끼아쥬뷰러,1370.0,252.0,0.18,14602.0
샤넬뷰러,1030.0,66.0,0.06,72980.0
깜박속눈썹,1950.0,1463.0,0.75,19212.0
더툴랩속눈썹,1510.0,393.0,0.26,23313.0
티나툴스,1560.0,860.0,0.55,11205.0
아이미속눈썹,2030.0,1402.0,0.69,19215.0
아던샵,2730.0,416.0,0.15,13199.0
코링코속눈썹,3390.0,383.0,0.11,19511.0
셀프속눈썹연장,2250.0,18498.0,8.22,11151.0
와이츄속눈썹,3030.0,424.0,0.14,25998.0
아던샵속눈썹펌,2550.0,118.0,0.05,18823.0
쌍커풀테이프,3130.0,24937.0,7.97,6671.0
쌍커플테이프,1930.0,24937.0,12.92,6671.0
쌍꺼풀액,2460.0,6403.0,2.6,14216.0
쌍꺼풀테이프추천,1210.0,24937.0,20.61,6691.0
아이참,1800.0,8133.0,4.52,5683.0
쌍테,2100.0,9781.0,4.66,7092.0
쌍꺼풀만들기,1280.0,7719.0,6.03,11534.0
쌍꺼풀,19170.0,50006.0,2.61,8074.0
쌍액,1600.0,2635.0,1.65,14139.0
올리브영눈썹칼,1080.0,37.0,0.03,6494.0
눈썹가위,2930.0,64353.0,21.96,7027.0
눈썹숱가위,1570.0,8543.0,5.44,4260.0
다이소눈썹가위,1700.0,25.0,0.01,9484.0
트위저맨족집게,1530.0,3527.0,2.31,21918.0
트위저,3390.0,58625.0,17.29,10761.0
비투스핀셋,1280.0,3475.0,2.71,4570.0
속눈썹집게,2120.0,27849.0,13.14,3163.0
속눈썹트위저,1350.0,6602.0,4.89,2936.0
더분,2530.0,13781.0,5.45,4271.0
눈썹모양,4830.0,17158.0,3.55,2623.0
속눈썹브러쉬,1040.0,58276.0,56.03,2644.0
진주롯드,1210.0,287.0,0.24,13424.0
듀오속눈썹풀,3030.0,427.0,0.14,8555.0
눈썹그리기,4000.0,24775.0,6.19,4843.0
속눈썹빗,1480.0,17077.0,11.54,3412.0
속눈썹풀,2080.0,7575.0,3.64,7232.0
갸스비기름종이,2100.0,1623.0,0.77,11731.0
스킨스쿨,7180.0,345.0,0.05,59279.0
다이소기름종이,4570.0,212.0,0.05,2796.0
코스트코화장솜,1640.0,536.0,0.33,18726.0
화이트래빗,2110.0,6350.0,3.01,19420.0
시루콧토,1960.0,5488.0,2.8,12971.0
시루콧토우루우루,1020.0,2156.0,2.11,16635.0
필리밀리화장솜,1400.0,531.0,0.38,10335.0
올리브영화장솜,1580.0,177.0,0.11,11166.0
쿠션퍼프,2810.0,86723.0,30.86,5826.0
더툴랩퍼프,2370.0,1321.0,0.56,20183.0
애기궁둥이퍼프,1900.0,2098.0,1.1,5687.0
퍼프케이스,1290.0,59898.0,46.43,4179.0
파우더퍼프,1480.0,76133.0,51.44,6423.0
더분스펀지,2150.0,39.0,0.02,11482.0
필리밀리스펀지,1720.0,500.0,0.29,10909.0
헤라퍼프,1060.0,1421.0,1.34,9212.0
에스쁘아퍼프,3710.0,1955.0,0.53,18646.0
르브와퍼프,1190.0,257.0,0.22,14203.0
파운데이션퍼프,1580.0,66984.0,42.39,8225.0
더분하이드로스펀지,1630.0,27.0,0.02,22918.0
필리밀리퍼프,2210.0,868.0,0.39,9829.0
얼굴리프팅밴드,2660.0,41287.0,15.52,11999.0
플로나괄사,4280.0,14.0,0.0,54440.0
약손명가리프팅밴드,1670.0,52.0,0.03,45574.0
바이오힐보괄사,2530.0,651.0,0.26,16680.0
MTS홈케어,8110.0,3652.0,0.45,19472.0
니들롤러,2840.0,77866.0,27.42,14782.0
에끌라두괄사,3120.0,152.0,0.05,32067.0
리파캐럿,3460.0,2186.0,0.63,115184.0
가우스,11980.0,43730.0,3.65,44887.0
달바괄사,1130.0,97.0,0.09,74350.0
메디테라피괄사,1740.0,421.0,0.24,38739.0
약손명가밴드,1680.0,54.0,0.03,45574.0
브이라인밴드,1320.0,32929.0,24.95,12988.0
필리밀리괄사,2050.0,231.0,0.11,16758.0
해면,6330.0,61253.0,9.68,5786.0
일회용해면,1810.0,1860.0,1.03,7328.0
세안브러쉬,2960.0,94306.0,31.86,6650.0
모공브러쉬,2970.0,103278.0,34.77,8794.0
클렌징브러쉬,2110.0,105701.0,50.1,8706.0
버블메이커,1100.0,48146.0,43.77,2684.0
세안스펀지,1660.0,18483.0,11.13,3255.0
피지압출기,2270.0,39965.0,17.61,8659.0
피지제거핀셋,1510.0,10094.0,6.68,7656.0
여드름압출,7680.0,16617.0,2.16,7795.0
피지제거기,3670.0,85510.0,23.3,18695.0
피지흡입기,3570.0,69570.0,19.49,11979.0
코피지제거기,1820.0,18508.0,10.17,8362.0
여드름압출바늘,1800.0,3845.0,2.14,7225.0
모델링팩도구,1780.0,12204.0,6.86,2172.0
스파츌라,7570.0,94372.0,12.47,3944.0
콧대높이기,3350.0,8783.0,2.62,5008.0
코뽕,3720.0,9095.0,2.44,5950.0
얼굴리프팅테이프,1420.0,9720.0,6.85,10331.0
얼굴테이프,1090.0,19955.0,18.31,7595.0
누운귀테이프,1210.0,3265.0,2.7,15529.0
노우즈스탠더,1110.0,584.0,0.53,12101.0
코교정기,1610.0,10712.0,6.65,5064.0
코집게,1300.0,24336.0,18.72,4298.0
입꼬리교정기,1200.0,2457.0,2.05,13641.0
입꼬리올리기,3880.0,2889.0,0.74,7900.0
커트빗,1340.0,37786.0,28.2,10815.0
아베다우든패들브러쉬,2370.0,883.0,0.37,31836.0
꼬리빗,3690.0,59002.0,15.99,6142.0
하트브러시,1520.0,16285.0,10.71,24315.0
가위집,2510.0,101913.0,40.6,30709.0
미쯔다니가위,1280.0,138.0,0.11,1071957.0
음모숱가위,2090.0,1161.0,0.56,13968.0
틴닝가위,1520.0,50826.0,33.44,65970.0
동건쌤쇼핑몰,3770.0,28.0,0.01,26380.0
셀프파마,3340.0,32179.0,9.63,6650.0
파마롯드,1710.0,18978.0,11.1,6293.0
뿌리볼륨집게,2460.0,14896.0,6.06,3664.0
셀프펌,2610.0,41842.0,16.03,6166.0
뿌리펌,9040.0,23863.0,2.64,11996.0
뿌리볼륨,3000.0,72402.0,24.13,8270.0
링거펌,2720.0,570.0,0.21,21202.0
써니펌,2290.0,287.0,0.13,22992.0
셀프뿌리펌,1040.0,7889.0,7.59,8067.0
루트펌,1070.0,1548.0,1.45,28587.0
앞머리구르프,1440.0,32495.0,22.57,3741.0
롯드,1980.0,42103.0,21.26,11225.0
전기헤어캡,2080.0,16352.0,7.86,21752.0
전기모자,1320.0,86213.0,65.31,19589.0
다이소헤어캡,1860.0,145.0,0.08,4835.0
미용실트레이,2480.0,88274.0,35.59,110798.0
미용실츄레이,1790.0,47618.0,26.6,102305.0
미용트레이,2340.0,104815.0,44.79,121349.0
미용츄레이,1430.0,45194.0,31.6,128506.0
샴푸대,2210.0,72166.0,32.65,212061.0
커트보,2390.0,58518.0,24.48,11314.0
다운펌기계,3370.0,4726.0,1.4,33527.0
가발테이프,1210.0,20761.0,17.16,11248.0
미용삼각대,1180.0,11723.0,9.93,40226.0
미용실샴푸대,1670.0,39668.0,23.75,256477.0
핀컬핀,2150.0,9485.0,4.41,3694.0
궁달언니,1570.0,126.0,0.08,21872.0
남자옆머리누르기,1980.0,3934.0,1.99,31017.0
미용실집게핀,1010.0,30020.0,29.72,6977.0
쿠모브러쉬,2190.0,711.0,0.32,24183.0
아기붕붕카,1830.0,20141.0,11.01,58814.0
무소음붕붕카,3090.0,6036.0,1.95,61334.0
타요붕붕카,2490.0,1075.0,0.43,54745.0
파파야나인푸쉬카,3990.0,85.0,0.02,127245.0
벤츠붕붕카,1520.0,2822.0,1.86,61708.0
파파야나인방풍커버,1500.0,19.0,0.01,9076.0
포크레인붕붕카,1450.0,3556.0,2.45,54908.0
푸쉬카방풍커버,2170.0,106.0,0.05,71730.0
아기푸쉬카,1340.0,10523.0,7.85,90657.0
BMW푸쉬카,1280.0,7681.0,6.0,201588.0
푸시카,1190.0,3709.0,3.12,105248.0
파파야나인,5920.0,270.0,0.05,31852.0
브이텍붕붕카,2310.0,541.0,0.23,107905.0
본토이붕붕카,1500.0,100.0,0.07,113030.0
줄라이카미니바이크,1490.0,148.0,0.1,52841.0
아이팜스프링카,2580.0,106.0,0.04,150705.0
리락쿠마스프링카,7730.0,348.0,0.05,89762.0
뽀로로스프링카,1230.0,51.0,0.04,106774.0
시소,12790.0,99301.0,7.76,103797.0
이경준사진전원스텝어웨이,8570.0,5.0,0.0,15000.0
타보웨건,2640.0,55.0,0.02,565933.0
킨즈웨건2,2380.0,102.0,0.04,694199.0
킨즈웨건S클래스,1210.0,81.0,0.07,428165.0
폼포라,4160.0,1312.0,0.32,321334.0
르베르웨건,1630.0,208.0,0.13,694550.0
폼포라웨건N,2340.0,401.0,0.17,389866.0
폼포라디럭스,1380.0,203.0,0.15,509100.0
킨즈웨건방풍커버,1370.0,50.0,0.04,81817.0
위고웨건,1660.0,295.0,0.18,208379.0
아기전동차,2360.0,27321.0,11.58,220119.0
전동유모차,3460.0,16339.0,4.72,234329.0
전동푸쉬카,1800.0,11174.0,6.21,230935.0
유아전동오토바이,1650.0,11035.0,6.69,148748.0
아기전동자동차,1050.0,14742.0,14.04,217547.0
아기오토바이,1180.0,23268.0,19.72,124524.0
유아오토바이,1420.0,31741.0,22.35,140407.0
유아전동자동차,1430.0,18060.0,12.63,257943.0
베스파유아스쿠터,1220.0,383.0,0.31,108037.0
리틀타익스,3830.0,54487.0,14.23,58930.0
초등학생킥보드,1470.0,28621.0,19.47,71792.0
초등킥보드,1330.0,33601.0,25.26,68011.0
마이크로킥보드악세사리,1650.0,2424.0,1.47,27811.0
글로버킥보드,2580.0,1438.0,0.56,99322.0
킥보드악세사리,1050.0,75185.0,71.6,15303.0
스쿳앤라이드킥보드,1740.0,958.0,0.55,159790.0
마이크로미니킥보드,1680.0,4596.0,2.74,136058.0
마이크로킥보드맥시폴더블,1320.0,267.0,0.2,244091.0
미토킥보드,2480.0,1065.0,0.43,43824.0
레미콘,20350.0,58561.0,2.88,19772.0
시쿠,2020.0,21326.0,10.56,25908.0
파워레인저고버스터즈,1030.0,1367.0,1.33,32197.0
THULE,2110.0,94579.0,44.82,292912.0
흔들말,2420.0,42879.0,17.72,62461.0
아기흔들말,1060.0,12030.0,11.35,77977.0
샘트라이크콤팩트,1450.0,300.0,0.21,149577.0
두나트라이크,1630.0,140.0,0.09,477854.0
삼천리트라이크,1040.0,1811.0,1.74,108789.0
벤틀리자전거,1220.0,456.0,0.37,717748.0
로얄베이비,1990.0,1700.0,0.85,205703.0
5살자전거,1350.0,5023.0,3.72,125592.0
로얄베이비16인치,1180.0,335.0,0.28,199266.0
딩고자전거,1160.0,451.0,0.39,271563.0
타보미니스트라이크,2550.0,65.0,0.03,256166.0
흡착딸랑이,2850.0,2204.0,0.77,17470.0
압소바딸랑이,1300.0,17295.0,13.3,23187.0
아가방딸랑이,1060.0,3626.0,3.42,16579.0
손목딸랑이,1180.0,4501.0,3.81,10292.0
아기딸랑이,1100.0,48829.0,44.39,12573.0
흡착장난감,1120.0,17968.0,16.04,17938.0
고리친구들,5270.0,10212.0,1.94,9958.0
4개월아기장난감,4150.0,2276.0,0.55,16019.0
디즈니모빌,3280.0,783.0,0.24,86029.0
흑백모빌,2540.0,4072.0,1.6,22352.0
신생아모빌,3020.0,63901.0,21.16,28363.0
아기모빌,3520.0,23673.0,6.73,34895.0
플렌스테드모빌,2560.0,4248.0,1.66,51909.0
타이니모빌인형,2300.0,365.0,0.16,19756.0
타이니모빌대여,1340.0,51.0,0.04,12061.0
모빌거치대,1320.0,7211.0,5.46,24090.0
아기침대모빌,1200.0,5076.0,4.23,33615.0
세이지폴모빌,1090.0,546.0,0.5,44684.0
피셔프라이스러닝홈,2350.0,288.0,0.12,187271.0
러닝홈,3210.0,2608.0,0.81,106076.0
러닝테이블,2980.0,10051.0,3.37,63624.0
뽀로로국민문짝,2030.0,12.0,0.01,114524.0
코니스에듀테이블,1500.0,724.0,0.48,85600.0
뽀로로뮤직하우스,2620.0,126.0,0.05,158718.0
뽀로로문짝,3090.0,21.0,0.01,114524.0
리틀타익스액티비티가든,1960.0,593.0,0.3,118943.0
국민문짝러닝홈,1710.0,72.0,0.04,116997.0
피셔프라이스,6050.0,31691.0,5.24,45856.0
브이텍걸음마보조기,3710.0,465.0,0.13,75437.0
플랜토이즈,1160.0,8024.0,6.92,29197.0
브이텍,5820.0,77304.0,13.28,47982.0
오뚝이,6320.0,69405.0,10.98,15938.0
손목치발기,1680.0,3510.0,2.09,14541.0
아기치발기,1230.0,24885.0,20.23,15087.0
앙쥬치발기,3670.0,3830.0,1.04,11419.0
올리앤캐롤,1010.0,960.0,0.95,29385.0
꼬꼬노리치발기,1430.0,629.0,0.44,18476.0
꼬꼬노리,1270.0,1252.0,0.99,17444.0
치발기추천,1170.0,70174.0,59.98,12561.0
바나나치발기,1060.0,3218.0,3.04,10990.0
꿈비베이비룸,2750.0,5537.0,2.01,285669.0
아이팜가드,2440.0,613.0,0.25,103048.0
알집베이비룸,3950.0,946.0,0.24,245679.0
아기안전가드,1780.0,64825.0,36.42,82865.0
베이비가드,1680.0,42714.0,25.42,166047.0
꿈비하이가드,2540.0,2527.0,0.99,664149.0
도노도노베이비룸,2240.0,230.0,0.1,429139.0
아이팜버치베이비룸,1230.0,449.0,0.37,120526.0
베이비룸가드,1540.0,15795.0,10.26,124600.0
햇님토이베이비룸,2190.0,26.0,0.01,130918.0
코넘,1360.0,87.0,0.06,58552.0
알집우들리베이비룸,1660.0,370.0,0.22,345206.0
피셔프라이스아기체육관,3140.0,1441.0,0.46,51802.0
아기체육관디럭스,1630.0,214.0,0.13,80078.0
하베브릭스아기체육관,2830.0,44.0,0.02,72748.0
라마즈선물세트,1520.0,382.0,0.25,66759.0
피카비,4480.0,169.0,0.04,134432.0
아기자석보드,2420.0,7647.0,3.16,57477.0
유아칠판,1260.0,28754.0,22.82,74269.0
유아자석칠판,1860.0,19952.0,10.73,70050.0
꼬메모이,6250.0,21148.0,3.38,158576.0
아기칠판,1340.0,8996.0,6.71,53181.0
어린이칠판,1610.0,63534.0,39.46,59421.0
꼬메모이자석보드,1370.0,3551.0,2.59,219106.0
아이팜자석보드,1040.0,283.0,0.27,125322.0
맘스보드거치대,1260.0,342.0,0.27,43908.0
두두그림자극장,3930.0,134.0,0.03,225874.0
한글용사아이야,13550.0,353.0,0.03,23397.0
두두스토리,10290.0,924.0,0.09,100876.0
스마트파닉스,6070.0,1689.0,0.28,39073.0
마법천자문,25840.0,2607.0,0.1,12097.0
와이책,3030.0,4395.0,1.45,10912.0
고피쉬,4000.0,37453.0,9.36,16050.0
수백판,1460.0,656.0,0.45,27755.0
수배열판,1840.0,4039.0,2.2,33758.0
두두스토리그림자극장,4340.0,133.0,0.03,228196.0
물아저씨,1860.0,1040.0,0.56,8120.0
사과가쿵,4100.0,322.0,0.08,16438.0
호비아이챌린지,5880.0,100.0,0.02,411786.0
호비,9450.0,16971.0,1.8,40412.0
베베코알라,8840.0,371.0,0.04,20676.0
이야기시네마,1600.0,432.0,0.27,48649.0
자미재미,1150.0,31.0,0.03,102832.0
한글카드,1530.0,27237.0,17.8,18854.0
아기낱말카드,1860.0,4508.0,2.42,17503.0
사이트워드,4400.0,3660.0,0.83,28128.0
문장이술술,2350.0,259.0,0.11,25671.0
엄마랑낱말카드,1440.0,385.0,0.27,23534.0
요미몬멀티보드,1140.0,22.0,0.02,72335.0
똑쟁낱말카드,1010.0,147.0,0.15,24183.0
세이펜핫딜,3040.0,7829.0,2.58,115078.0
태극온펜,1780.0,118.0,0.07,189289.0
세이팬,4780.0,7829.0,1.64,160413.0
세이펜4세대,1400.0,69.0,0.05,187500.0
100워드북,1010.0,2169.0,2.15,52252.0
뉴차일드애플,2320.0,4379.0,1.89,23127.0
세이온펜,1130.0,238.0,0.21,188333.0
핀덴카,1990.0,177.0,0.09,305431.0
노부영,12860.0,27.0,0.0,19571.0
퓨처북,1190.0,7486.0,6.29,33715.0
콩순이컴퓨터,2230.0,1406.0,0.63,84913.0
리틀퓨처북,1140.0,1802.0,1.58,71844.0
코딩컴퓨터,2260.0,18180.0,8.04,87564.0
시크릿쥬쥬노트북,1450.0,520.0,0.36,71003.0
미미노트북,1860.0,5198.0,2.79,75073.0
뽀로로노트북,1190.0,312.0,0.26,86812.0
아기상어코딩컴퓨터,1250.0,105.0,0.08,135597.0
한글놀이,1130.0,39990.0,35.39,15631.0
세계나라,2370.0,39400.0,16.62,13982.0
엄마랑병풍,2620.0,170.0,0.06,48092.0
엄마랑벽그림,2120.0,211.0,0.1,33670.0
사운드벽보,1290.0,4717.0,3.66,7333.0
세이펜병풍,1610.0,597.0,0.37,48026.0
한글벽보,1610.0,6056.0,3.76,8747.0
병풍책,1660.0,1304.0,0.79,33722.0
한글포스터,1410.0,3708.0,2.63,6539.0
아띠래빗아기병풍,3080.0,19.0,0.01,48880.0
하뚱세이하우스,1660.0,152.0,0.09,56984.0
아기벽보,1310.0,5803.0,4.43,18977.0
아기병풍세이펜,1290.0,111.0,0.09,46460.0
아띠래빗병풍,1970.0,20.0,0.01,47480.0
엄마랑벽그림병풍,1400.0,143.0,0.1,51268.0
안녕마음아,10820.0,383.0,0.04,12051.0
명작동화,2470.0,13177.0,5.33,40138.0
보쉬공구놀이,1710.0,773.0,0.45,80247.0
하페톡톡벤치,1300.0,81.0,0.06,48461.0
3살장난감,2300.0,59266.0,25.77,37223.0
하페,2270.0,18262.0,8.04,45481.0
물고기장난감,1280.0,92585.0,72.33,9053.0
모래놀이터,1270.0,18749.0,14.76,159009.0
마이리틀타이거모래놀이,1170.0,247.0,0.21,36806.0
키네틱샌드,1170.0,4427.0,3.78,32329.0
병원놀이세트,1810.0,39558.0,21.86,37252.0
병원놀이장난감,2210.0,42542.0,19.25,30955.0
콩순이병원놀이,2170.0,4583.0,2.11,37382.0
뽀로로병원놀이,2530.0,3664.0,1.45,29809.0
뽀로로약국놀이,1680.0,957.0,0.57,46002.0
핑크퐁병원놀이,1250.0,1162.0,0.93,30986.0
티니핑병원,1500.0,1154.0,0.77,59089.0
티니핑구급차,1400.0,750.0,0.54,74540.0
과일자르기장난감,1630.0,7201.0,4.42,27324.0
뽀로로하우스,3110.0,19534.0,6.28,117830.0
과일자르기,1360.0,26108.0,19.2,18864.0
캠핑장난감,1050.0,89715.0,85.44,44987.0
캠핑놀이세트,1010.0,19007.0,18.82,41248.0
러닝리소스과일,1630.0,2419.0,1.48,45735.0
플레이맥스과일자르기,1170.0,912.0,0.78,15693.0
멜리사앤더그,5420.0,26687.0,4.92,46948.0
티니핑디저트랜덤토이,1400.0,142.0,0.1,28446.0
뽀로로유치원,1320.0,11487.0,8.7,40108.0
마트놀이,2170.0,53167.0,24.5,34494.0
가드닝카트,5310.0,1877.0,0.35,68671.0
립프로그아이스크림카트,3790.0,1236.0,0.33,72259.0
아이스크림카트디럭스,3700.0,361.0,0.1,110507.0
호빵맨장난감,2220.0,5339.0,2.4,74610.0
계산대장난감,1420.0,8990.0,6.33,44507.0
콩순이장난감,5050.0,17720.0,3.51,36343.0
아이스크림장난감,2540.0,36026.0,14.18,37398.0
전천당,19920.0,4300.0,0.22,7718.0
립프로그아이스크림카트디럭스,1280.0,336.0,0.26,113189.0
콩순이편의점,1490.0,1042.0,0.7,25311.0
콩순이붕어빵,1410.0,1000.0,0.71,48045.0
똘똘이솜사탕가게,1310.0,654.0,0.5,66981.0
아기카트,1580.0,35042.0,22.18,45371.0
장난감카트,1050.0,43024.0,40.98,35646.0
콩순이자판기,1110.0,1946.0,1.75,43826.0
다이슨청소기장난감,1290.0,282.0,0.22,69207.0
청소기장난감,1480.0,14352.0,9.7,40853.0
뽀로로돌돌이,1030.0,1785.0,1.73,16903.0
다이슨장난감,1170.0,457.0,0.39,64516.0
제트청소기장난감,2470.0,150.0,0.06,71116.0
장난감유모차,1050.0,62392.0,59.42,27423.0
인형유모차,1150.0,27980.0,24.33,27565.0
주방놀이소품,3010.0,39061.0,12.98,35135.0
스텝2주방놀이,4110.0,1422.0,0.35,186108.0
에이치비카펜트리,3280.0,393.0,0.12,200920.0
하퍼스테이블주방놀이,3850.0,290.0,0.08,100366.0
이케아주방놀이,7020.0,1548.0,0.22,61263.0
아기주방놀이,3410.0,35909.0,10.53,56922.0
하퍼스테이블,3050.0,979.0,0.32,88348.0
피에스타슈크레,1570.0,62.0,0.04,130732.0
콩순이냉장고,2890.0,2048.0,0.71,44537.0
쿠키즈메이커리,3120.0,295.0,0.09,64044.0
이케아둑티그,3810.0,1053.0,0.28,50076.0
하페주방놀이,2340.0,1119.0,0.48,107836.0
피에스타우든쉐프,1250.0,137.0,0.11,222400.0
바뮈스키친,1100.0,69.0,0.06,132102.0
솜사탕메이커,2290.0,47718.0,20.84,45572.0
유아화장대,2800.0,11297.0,4.03,92386.0
어린이화장대,2740.0,27619.0,10.08,79662.0
아기화장대,2650.0,11657.0,4.4,78455.0
어린이화장품세트,1720.0,22090.0,12.84,41996.0
미미화장가방,1880.0,3761.0,2.0,40801.0
시크릿쥬쥬캐리어,2490.0,2673.0,1.07,40629.0
다이소공주세트,4400.0,384.0,0.09,6013.0
블링블링시크릿박스,1940.0,402.0,0.21,36586.0
미용실놀이,1320.0,15427.0,11.69,29406.0
프뢰벨가베,1520.0,1133.0,0.75,95579.0
다원몬테소리,1480.0,379.0,0.26,63880.0
몬테소리베이비,1570.0,16772.0,10.68,28921.0
밤비노루크,3380.0,83.0,0.02,190122.0
미니루크,2120.0,2683.0,1.27,50170.0
롤러코스터,27690.0,72106.0,2.6,52754.0
양팔저울,1870.0,14750.0,7.89,30207.0
산가지놀이,1050.0,859.0,0.82,3248.0
소근육발달놀이,2440.0,94339.0,38.66,34963.0
실꿰기,1220.0,77579.0,63.59,13245.0
오르다자석가베,1270.0,60.0,0.05,116692.0
오르다가베,3690.0,25.0,0.01,344546.0
하노이탑,2030.0,5329.0,2.63,16131.0
공룡알키우기,1460.0,5754.0,3.94,3455.0
모사사우루스,11700.0,6803.0,0.58,27320.0
쥬라기월드,21190.0,99728.0,4.71,50553.0
마텔쥬라기월드,1510.0,20920.0,13.85,51351.0
공룡알,2920.0,37959.0,13.0,7376.0
스피노사우루스,11200.0,8348.0,0.75,29115.0
카르노타우루스,2950.0,3320.0,1.13,40651.0
쥬라기월드공룡,1260.0,63118.0,50.09,46252.0
기가노토사우루스,6160.0,3238.0,0.53,76706.0
컬렉타피규어,2470.0,8722.0,3.53,10528.0
슐라이히피규어,1870.0,21806.0,11.66,7700.0
제트피규어,2400.0,12919.0,5.38,9141.0
아기동물피규어,1560.0,17329.0,11.11,14105.0
상어장난감,1180.0,59524.0,50.44,16734.0
컬렉타,2340.0,32682.0,13.97,10710.0
뮤고랑피규어,1280.0,74.0,0.06,39791.0
씨몽키,9160.0,1448.0,0.16,10233.0
뮤고랑,1640.0,555.0,0.34,30928.0
과학상자6호,1290.0,643.0,0.5,166948.0
다독다독과학,2010.0,28.0,0.01,348246.0
루미놀반응실험,4130.0,398.0,0.1,36153.0
톱니바퀴,3790.0,32846.0,8.67,9115.0
골드버그장치,2300.0,1737.0,0.76,51958.0
태양계,17750.0,91992.0,5.18,21092.0
로봇팔,2330.0,33621.0,14.43,109673.0
카미봇,2070.0,1078.0,0.52,992588.0
햄스터봇,1320.0,68.0,0.05,63152.0
뚜루뚜루,2820.0,2092.0,0.74,85415.0
프로보테크닉,1710.0,512.0,0.3,9070.0
네오봇,2080.0,314.0,0.15,143600.0
핑퐁로봇,1510.0,3354.0,2.22,91674.0
햄스터로봇,1390.0,2015.0,1.45,68849.0
큐브로이드,1820.0,1021.0,0.56,171596.0
프로보커넥트,1310.0,307.0,0.23,87485.0
물로켓,2030.0,70309.0,34.63,7082.0
콩나물키우기,6090.0,28948.0,4.75,13428.0
콩나물키우기키트,1460.0,5424.0,3.72,11790.0
콩나물기르기,2330.0,7607.0,3.26,20703.0
어린이백과사전,3830.0,256.0,0.07,28833.0
개미집,25120.0,51225.0,2.04,30538.0
파브르곤충기,1450.0,487.0,0.34,14837.0
대왕구족충,3100.0,56.0,0.02,36756.0
퍼즐리아,1070.0,4956.0,4.63,34143.0
칠교,4400.0,85597.0,19.45,12435.0
펜토미노,3880.0,12285.0,3.17,15592.0
탱그램,1390.0,14994.0,10.79,9256.0
입체도형,1900.0,21801.0,11.47,32646.0
정육면체전개도,2970.0,384.0,0.13,15100.0
16개월장난감,1170.0,2572.0,2.2,13094.0
두돌장난감,3870.0,31737.0,8.2,21537.0
두돌아기장난감,3810.0,20946.0,5.5,21614.0
15개월아기장난감,2120.0,2608.0,1.23,22509.0
크리스탈퍼즐,1570.0,77432.0,49.32,14056.0
뜯어만드는세상,2090.0,14000.0,6.7,9172.0
페이퍼토이,1410.0,36114.0,25.61,7887.0
종이비행기,5300.0,7519.0,1.42,7424.0
미러큐브,1460.0,15772.0,10.8,7685.0
3X3큐브,1110.0,85689.0,77.2,7434.0
33큐브,1240.0,11710.0,9.44,11776.0
큐브난나,5250.0,259.0,0.05,19459.0
소리잠매트,2610.0,3.0,0.0,49000.0
스토쿠,20300.0,291.0,0.01,27486.0
숨은그림찾기,14420.0,6327.0,0.44,17174.0
뽀로로퍼즐,1210.0,18980.0,15.69,9648.0
핑크퐁퍼즐,1330.0,3676.0,2.76,14143.0
그림자놀이,5130.0,8132.0,1.59,13877.0
마이퍼스트북,3460.0,330.0,0.1,25190.0
파워레인저트레인포스,1650.0,1756.0,1.06,15951.0
뽀로로장난감,7760.0,69762.0,8.99,27031.0
에코마이크,1110.0,6735.0,6.07,6229.0
리듬악기,1490.0,87791.0,58.92,15488.0
마블트리,2960.0,4988.0,1.69,37180.0
오케스트라심포니,1400.0,2736.0,1.95,104572.0
레인메이커,2730.0,12010.0,4.4,286923.0
오토마톤,3030.0,52733.0,17.4,69579.0
포트메리온밥공기,1980.0,3958.0,2.0,53789.0
코렐밥공기,1570.0,7445.0,4.74,11518.0
덴비,17530.0,40591.0,2.32,34707.0
덴비밥공기,1750.0,2529.0,1.45,27224.0
밥공기세트,1190.0,77085.0,64.78,24608.0
텐동그릇,1240.0,7847.0,6.33,18262.0
코스타노바,11660.0,31106.0,2.67,127991.0
코렐국그릇,1020.0,10510.0,10.3,13519.0
화소반,14530.0,5674.0,0.39,54998.0
밥그릇국그릇,1250.0,88165.0,70.53,18937.0
코렐저스트화이트,2640.0,3720.0,1.41,31960.0
시라쿠스뉴욕,8150.0,20236.0,2.48,11711.0
행남자기,4320.0,6724.0,1.56,29376.0
한국도자기,20100.0,74753.0,3.72,164807.0
코렐2인세트,2300.0,6363.0,2.77,89753.0
코렐최고심,1140.0,1335.0,1.17,25909.0
유기그릇,7440.0,70683.0,9.5,209585.0
놋그릇,5410.0,43283.0,8.0,116889.0
놋담,9580.0,20547.0,2.14,77442.0
스프볼,3530.0,98485.0,27.9,13491.0
프랑프랑,5250.0,51920.0,9.89,25978.0
위글위글글라스락,1010.0,350.0,0.35,20230.0
빌레로이앤보흐웨딩,1990.0,1580.0,0.79,100153.0
글라스락위글위글,1360.0,350.0,0.26,18988.0
유리돔,2630.0,63693.0,24.22,15248.0
코렐냉면기,2970.0,9894.0,3.33,23096.0
코렐면기,1480.0,32768.0,22.14,27101.0
오덴세면기,1690.0,2142.0,1.27,51308.0
라면기,2060.0,78130.0,37.93,11434.0
우동그릇,1730.0,95363.0,55.12,10196.0
해면기,3180.0,60013.0,18.87,92835.0
비빔밥그릇,1280.0,50674.0,39.59,10218.0
냉면그릇,1400.0,83495.0,59.64,8884.0
