relative_keyword,total_search,total_store_count,competitive_rate,avg_price,avg_sale
압축팩,13320.0,319650.0,24.0,7096,2062520.0
살림,4730.0,320230.0,67.7,7372,869881.0
홑이불,2130.0,321217.0,150.81,21439,3956054.0
쓰레받기,9220.0,321367.0,34.86,8225,13173572.0
우체통,18740.0,321773.0,17.17,24662,1178840.0
브랜드PC,200.0,323748.0,1618.74,770977,1137104.0
노트북보안기,40.0,323962.0,8099.05,25045,1291702.0
마스카라,14160.0,324478.0,22.92,11280,1932764.0
발보호대,1200.0,325116.0,270.93,4861,398559.0
테니스가방,32140.0,325666.0,10.13,60236,870700.0
위생마스크,1060.0,326615.0,308.13,9547,962042.0
찜질기,6400.0,327385.0,51.15,37039,568979.0
영상플레이어,1960.0,327668.0,167.18,112906,3331100.0
캠핑왜건,1500.0,328273.0,218.85,94935,6230666.0
티켓,18500.0,329760.0,17.82,78176,830309.0
양주,77900.0,329790.0,4.23,79315,4051569.0
오디오믹서,2190.0,330312.0,150.83,371450,930775.0
목욕비누,460.0,330751.0,719.02,8197,4119117.0
돼지고기,25830.0,330840.0,12.81,15162,3456163.0
복근운동기구,10950.0,331086.0,30.24,26026,1638290.0
가정용게임기,2710.0,332186.0,122.58,358280,22281361.0
가구설치,190.0,332807.0,1751.62,31283,8759735.0
정원그네,830.0,334039.0,402.46,185078,398741.0
롤스크린,12100.0,334535.0,27.65,10290,791187.0
탈수기,6020.0,335308.0,55.7,88555,6572657.0
묘목,6820.0,336118.0,49.28,19331,525940.0
선글라스케이스,4820.0,340188.0,70.58,7964,1519120.0
모서리보호대,13550.0,343196.0,25.33,4907,2822587.0
안경케이스,7580.0,348203.0,45.94,6677,5602118.0
놀이방매트,14190.0,348451.0,24.56,48581,756381.0
기포,1850.0,348883.0,188.59,19935,3716116.0
탈모케어,1020.0,349934.0,343.07,21299,31941.0
보행기,19940.0,350198.0,17.56,98013,3074508.0
DVR,3010.0,350854.0,116.56,224934,1106533.0
풋케어,3040.0,351680.0,115.68,10035,5530734.0
자동차TV,180.0,352290.0,1957.17,183565,1220674.0
외장SSD,16330.0,352418.0,21.58,89375,16608190.0
사전,279700.0,354190.0,1.27,194123,413567.0
사운드카드,3920.0,357358.0,91.16,117925,25824538.0
발목보호대,42550.0,358095.0,8.42,21106,7479378.0
공포,8060.0,358396.0,44.47,17539,2330120.0
마네킹,13010.0,359222.0,27.61,30771,397854.0
남아수영복,5510.0,359809.0,65.3,31539,18246760.0
보드복,7440.0,360099.0,48.4,125776,6113784.0
무용,4510.0,363015.0,80.49,23731,223471.0
웹캠,10240.0,364202.0,35.57,41773,6968006.0
세탁망,5400.0,367932.0,68.14,3490,7285691.0
쌍안경,7640.0,369208.0,48.33,97092,989767.0
유아식기,3530.0,370696.0,105.01,17797,1013842.0
유아컵,1450.0,370897.0,255.79,16519,122100.0
농구공,29340.0,371082.0,12.65,29987,2024166.0
진공포장기,50020.0,371716.0,7.43,74012,7796757.0
식기세척,330.0,372025.0,1127.35,669283,2668177.0
체중계,55890.0,372581.0,6.67,27682,2933424.0
건반악기,740.0,372840.0,503.84,584148,118500.0
법,16080.0,375588.0,23.36,15909,364458.0
글씨,3490.0,376848.0,107.98,4897,30007.0
코코아,6040.0,377172.0,62.45,9388,2569749.0
떡볶이,212000.0,380048.0,1.79,7062,3855573.0
자갈,9210.0,381488.0,41.42,8234,515402.0
밀가루,14640.0,382059.0,26.1,18024,1828218.0
헌팅캡,9030.0,384379.0,42.57,39911,295220.0
온수기,9710.0,386337.0,39.79,114724,485983.0
여아수영복,7340.0,388095.0,52.87,31310,347676.0
스프레드,12390.0,388238.0,31.33,62985,1387607.0
시계수리용품,20.0,388841.0,19442.05,5366,3116161.0
바디케어세트,120.0,390582.0,3254.85,41875,103777.0
휴대폰젠더,270.0,391713.0,1450.79,5775,1700634.0
테니스공,15100.0,393161.0,26.04,57287,3352693.0
수초,15820.0,393959.0,24.9,5046,1995738.0
에어브러시,630.0,394001.0,625.4,44077,1522113.0
젖병,18250.0,394522.0,21.62,21333,5022265.0
전동휠,14000.0,394677.0,28.19,857159,405539.0
턱받이,16540.0,395868.0,23.93,11487,153440.0
아이라이너,13690.0,396847.0,28.99,8437,7443769.0
풋살화,93800.0,396851.0,4.23,74827,1954435.0
다리보호대,960.0,397127.0,413.67,18513,917286.0
건어물,14300.0,398301.0,27.85,19308,1887247.0
치실,28980.0,400662.0,13.83,7497,2318283.0
먼지떨이,960.0,402643.0,419.42,6437,1782058.0
순금주얼리,400.0,405710.0,1014.28,1335569,917110.0
샌드백,20250.0,406777.0,20.09,55955,2507682.0
악기놀이,190.0,406893.0,2141.54,35356,615640.0
건축,11540.0,407069.0,35.27,21110,1137909.0
팝콘,25730.0,408742.0,15.89,9210,5724417.0
테이프클리너,2570.0,413630.0,160.95,11304,2086741.0
가베,12980.0,416275.0,32.07,24285,393706.0
해산물,31450.0,416781.0,13.25,14281,1645442.0
헤드유닛,270.0,419397.0,1553.32,187890,457418.0
위생도기,1140.0,420534.0,368.89,185835,2121906.0
모니터암,60200.0,421362.0,7.0,60231,4217615.0
휴대용게임기,5900.0,422313.0,71.58,232157,3298310.0
스페인,105300.0,423907.0,4.03,1472693,824838.0
휠체어,29550.0,426082.0,14.42,132093,16113608.0
인테리어분수,300.0,427675.0,1425.58,65644,2763973.0
전방,3940.0,430090.0,109.16,58238,1004243.0
테니스화,38970.0,434372.0,11.15,99768,2105075.0
식초,16850.0,439220.0,26.07,8765,4882108.0
에어프라이어,196900.0,440135.0,2.24,130239,4326864.0
스위칭허브,4460.0,444390.0,99.64,64993,10636502.0
제습기,136800.0,446087.0,3.26,220792,683671.0
어린이자전거,15540.0,447576.0,28.8,196211,1551919.0
농구의류,160.0,447676.0,2797.98,22754,466576.0
오트밀,109300.0,447926.0,4.1,13217,1384914.0
피부케어기기,140.0,449711.0,3212.22,153381,24307000.0
스포츠헤어밴드,13620.0,449952.0,33.04,8703,2761595.0
베개솜,11920.0,450873.0,37.82,15739,1469615.0
부채,25620.0,451835.0,17.64,4983,615053.0
복대,18540.0,453778.0,24.48,8178,4327944.0
헤어팩,17570.0,453825.0,25.83,18846,926932.0
반신욕용품,90.0,455019.0,5055.77,15897,3231178.0
미니화분,6360.0,458103.0,72.03,9884,1606299.0
보일러,19130.0,461998.0,24.15,467760,2002278.0
모종,11800.0,463234.0,39.26,6307,498936.0
축구가방,6150.0,465639.0,75.71,33850,1941500.0
네임태그,940.0,467625.0,497.47,6898,1693313.0
헤어에센스,59350.0,469752.0,7.91,18583,2203376.0
쿠션솜,4530.0,471582.0,104.1,6694,4386209.0
셀카봉,28600.0,472099.0,16.51,24585,225632.0
아로마테라피,8920.0,476379.0,53.41,21133,26714784.0
전기밥솥,37950.0,476928.0,12.57,228808,390111.0
도어벨,5900.0,478712.0,81.14,14031,1490635.0
손발톱정리기,40.0,479721.0,11993.02,43984,326430.0
덤벨,39100.0,481678.0,12.32,21015,1686351.0
아령,30170.0,481678.0,15.97,21153,253258.0
축구공,48870.0,483431.0,9.89,31762,8350438.0
분재,9790.0,484412.0,49.48,50004,70666.0
안전잠금장치,430.0,485520.0,1129.12,3701,6432056.0
홈시어터,5600.0,488286.0,87.19,262933,885028.0
찜질팩,18780.0,488687.0,26.02,17356,1862499.0
붕대,5160.0,490420.0,95.04,4015,3510999.0
전화기,14370.0,490529.0,34.14,39921,6315557.0
이불솜,4490.0,490754.0,109.3,73832,4002611.0
장판,42680.0,491602.0,11.52,19776,2734147.0
캐러멜,1980.0,491881.0,248.42,9295,583500.0
미트,8530.0,492047.0,57.68,21753,452410.0
임신,32550.0,492405.0,15.13,23640,1538770.0
고데기,43760.0,492600.0,11.26,50255,539887.0
커프스,4710.0,492608.0,104.59,22392,565647.0
클렌징비누,1100.0,493372.0,448.52,9430,1719889.0
허리보호대,38950.0,493528.0,12.67,33440,373779.0
보트슈즈,2050.0,494232.0,241.09,128568,8651448.0
밥상,30970.0,494392.0,15.96,38951,1171480.0
수모,23610.0,494525.0,20.95,14104,12847808.0
무전기,23360.0,498696.0,21.35,84558,2664108.0
원목교구,2630.0,500626.0,190.35,52628,945305.0
우주복,11560.0,501359.0,43.37,50466,1827037.0
서예,6390.0,501800.0,78.53,16473,2630188.0
줄넘기,29130.0,501974.0,17.23,9718,8921520.0
캡형,40.0,504457.0,12611.42,12358,457043.0
짐벌,19680.0,505843.0,25.7,151824,432964.0
안경소품,80.0,508172.0,6352.15,4728,1916424.0
모카신,4570.0,508271.0,111.22,61619,2818784.0
당구용품,2320.0,510484.0,220.04,47891,968683.0
비데,81100.0,512154.0,6.32,183429,2742381.0
OS,8700.0,513848.0,59.06,124846,335198.0
쿨매트,8810.0,513856.0,58.33,38274,524083.0
리시버,4210.0,518261.0,123.1,748000,2100083.0
화분받침,6740.0,520932.0,77.29,4360,917482.0
후추,14500.0,523188.0,36.08,6649,2404312.0
야외벤치,5460.0,523497.0,95.88,94857,3483210.0
이사,30670.0,524623.0,17.11,12122,8550782.0
스텝퍼,45920.0,525550.0,11.44,74451,2461303.0
냉장고자석,7990.0,525649.0,65.79,3811,1858004.0
먼지제거기,4350.0,525886.0,120.89,3753,7592257.0
제도용품,480.0,526005.0,1095.84,9480,620959.0
외장HDD,1110.0,526468.0,474.3,87391,32115638.0
반다나,15880.0,527249.0,33.2,4760,4785924.0
보안기,190.0,528207.0,2780.04,40485,5508.0
PC헤드셋,920.0,528987.0,574.99,70766,69423.0
지도,1950100.0,529214.0,0.27,15873,700445.0
레귤레이터,11420.0,531654.0,46.55,28778,7444651.0
수학,26020.0,533137.0,20.49,1905,1284721.0
모니터받침대,45700.0,534031.0,11.69,19429,1996094.0
잡곡,13960.0,535817.0,38.38,14168,775262.0
미술작품,7170.0,536269.0,74.79,473334,5721253.0
남녀공용향수,670.0,539115.0,804.65,84512,2821511.0
전기그릴,27650.0,540438.0,19.55,111040,931227.0
빙수,49680.0,540600.0,10.88,16815,355386.0
손톱깎이,25750.0,540618.0,20.99,10398,1577821.0
마우스세트,50.0,540763.0,10815.26,32704,537126.0
한글,63200.0,544289.0,8.61,216136,1184756.0
해외숙박,840.0,546574.0,650.68,113978,699071.0
두유,63740.0,547781.0,8.59,11125,1693989.0
손수건,23890.0,548853.0,22.97,7884,4548833.0
오르골,20710.0,549486.0,26.53,28374,910454.0
돋보기,19600.0,551817.0,28.15,10225,7566268.0
연어,63740.0,551870.0,8.66,20985,2434354.0
공간박스,10520.0,552261.0,52.5,18818,3583461.0
발찌,9960.0,559252.0,56.15,91740,6138992.0
유모차용품,160.0,559445.0,3496.53,26184,8534348.0
빨래집게,4270.0,559467.0,131.02,1742,3075938.0
귀달이모자,1820.0,560237.0,307.82,13186,8644064.0
키보드키스킨,1680.0,563106.0,335.18,3917,2135467.0
건강환,440.0,563403.0,1280.46,29997,1240397.0
무릎담요,14540.0,563678.0,38.77,9772,8359944.0
현미경,11330.0,565202.0,49.89,143271,2493937.0
바디오일,11240.0,565602.0,50.32,23070,223041.0
면도용품,140.0,567134.0,4050.96,14837,2651368.0
CD플레이어,43630.0,573079.0,13.13,79709,4758462.0
베레모,20520.0,574619.0,28.0,30610,1015970.0
화학,14550.0,576354.0,39.61,19901,10485437.0
냉동고,87280.0,576854.0,6.61,421417,215852.0
우산꽂이,30700.0,577576.0,18.81,18396,5690577.0
공주드레스,7200.0,583763.0,81.08,28156,3745427.0
롬퍼,2350.0,584950.0,248.91,31148,5357131.0
고양이캣타워,8750.0,585289.0,66.89,128915,4760464.0
침대커버세트,2930.0,587166.0,200.4,74108,5767019.0
즉석밥,10440.0,590020.0,56.52,11209,1190000.0
거즈,9900.0,591303.0,59.73,5014,48454.0
인터페이스카드,40.0,592633.0,14815.82,68170,3317254.0
두피케어,9880.0,593437.0,60.06,19110,3437582.0
공학,10380.0,599426.0,57.75,31803,10409138.0
간장,16630.0,603305.0,36.28,11154,808923.0
슈즈커버,210.0,605004.0,2880.97,4561,35271316.0
이발기,4730.0,605776.0,128.07,47903,2863439.0
랜카드,6000.0,608758.0,101.46,19409,1608244.0
비료,10650.0,611864.0,57.45,15119,3584906.0
해초,6690.0,614132.0,91.8,9468,80651236.0
스파게티,38490.0,618553.0,16.07,19174,2829165.0
배드민턴의류,12250.0,619382.0,50.56,41154,4949648.0
배드민턴라켓,45400.0,620390.0,13.66,123976,1094080.0
두건,8480.0,621760.0,73.32,9225,1030355.0
빗자루,16040.0,623316.0,38.86,7738,11960118.0
PC마이크,1190.0,632653.0,531.64,27300,587745.0
마스크시트,1460.0,633315.0,433.78,8548,96478.0
즉석탕,80.0,634114.0,7926.42,11558,17759514.0
리모델링,13000.0,636068.0,48.93,549704,403726.0
과일즙,950.0,638737.0,672.35,39690,4550950.0
스크럽,9430.0,641027.0,67.98,21637,1227331.0
공유기,34600.0,645376.0,18.65,60407,7335203.0
건강즙,1730.0,645833.0,373.31,39690,715133.0
혼합세트,60.0,649363.0,10822.72,42591,2586420.0
즉석국,2650.0,650368.0,245.42,14760,1492171.0
레인지대,260.0,652731.0,2510.5,81801,2942855.0
필링,7540.0,656416.0,87.06,13639,2304442.0
염색약,54430.0,658835.0,12.1,7758,3953451.0
턴테이블,30240.0,663429.0,21.94,142471,6246694.0
타투,33030.0,666273.0,20.17,8569,6246694.0
다이빙슈트,3170.0,666279.0,210.18,125434,3310061.0
핸즈프리,3450.0,666559.0,193.21,38154,468376.0
낚싯줄,570.0,667890.0,1171.74,14994,808846.0
섬유유연제,75940.0,668999.0,8.81,13052,17376880.0
터치펜,6280.0,671553.0,106.94,20212,44166.0
제습,5550.0,673173.0,121.29,9647,3445055.0
그래픽카드,47100.0,675429.0,14.34,513005,3214682.0
고양이사료,50270.0,678788.0,13.5,20340,645697.0
게이밍키보드,26860.0,679649.0,25.3,93745,1914868.0
홍삼,94500.0,680187.0,7.2,60035,2008678.0
햄스터용품,6440.0,681375.0,105.8,22642,720045.0
농구화,25510.0,684310.0,26.83,97410,1115910.0
카메라스트랩,6310.0,685633.0,108.66,43653,1309388.0
생리대,46180.0,686196.0,14.86,6342,10003554.0
망토,5410.0,687700.0,127.12,17515,10864995.0
보닛,3480.0,693578.0,199.3,17076,4523156.0
스포츠넥워머,110.0,693762.0,6306.93,11327,8024092.0
가스레인지,56830.0,694189.0,12.22,182801,835666.0
단체복,8500.0,694686.0,81.73,17308,6035586.0
테니스라켓,52540.0,695244.0,13.23,219434,941861.0
중대형캐리어,80.0,698440.0,8730.5,154335,1088008.0
아이케어,2690.0,700830.0,260.53,35752,696713.0
네일케어세트,830.0,700997.0,844.57,16406,1922398.0
빨래바구니,43810.0,701152.0,16.0,21902,142550.0
안전문,12090.0,701809.0,58.05,30275,3142015.0
닭고기,5350.0,703978.0,131.58,12388,34929147.0
건강목걸이,1630.0,704961.0,432.49,248307,1770023.0
남성향수,4060.0,707118.0,174.17,58885,1772098.0
PC스피커,7830.0,708837.0,90.53,30915,18333.0
다육식물,9380.0,710336.0,75.73,9301,582134.0
클렌징폼,24130.0,711320.0,29.48,10088,1032712.0
구강청정기,70.0,711649.0,10166.41,51875,28389134.0
급수기,1390.0,712813.0,512.82,31202,6643610.0
파워서플라이,9440.0,717740.0,76.03,108698,20986245.0
욕실발판,6310.0,719103.0,113.96,14882,914116.0
아대,7180.0,719808.0,100.25,12701,474794.0
흙,8890.0,720643.0,81.06,7144,484289.0
액션캠,46780.0,721810.0,15.43,223438,2595233.0
바란스,2000.0,722024.0,361.01,14124,5356220.0
다리미,30570.0,722448.0,23.63,55627,15717262.0
온풍기,15490.0,725130.0,46.81,113696,248815.0
커피메이커,13020.0,727239.0,55.86,94876,1377812.0
요가매트,66500.0,728161.0,10.95,28624,1076619.0
낚시공구,150.0,730244.0,4868.29,8514,16512629.0
후방카메라,23820.0,734196.0,30.82,43203,1989220.0
떡,62010.0,742278.0,11.97,20966,4480958.0
축구화,89350.0,743068.0,8.32,119891,4376552.0
페도라,9550.0,744050.0,77.91,21579,615067.0
아이섀도,440.0,746802.0,1697.28,15324,489720.0
딱지,6820.0,748946.0,109.82,14822,350752.0
핀셋,10140.0,752311.0,74.19,3324,2496399.0
요구르트,23710.0,752817.0,31.75,9994,1225814.0
축산가공식품,20.0,760054.0,38002.7,8870,589766.0
린스,11260.0,764317.0,67.88,12500,10525633.0
찌개,33130.0,765915.0,23.12,7375,5599815.0
라이터,24460.0,769873.0,31.47,14118,7794877.0
참치,84650.0,770686.0,9.1,8048,1288828.0
DSLR카메라,7940.0,771101.0,97.12,316749,2774103.0
전기매트,25400.0,772582.0,30.42,110155,8918097.0
PC받침대,660.0,776354.0,1176.29,23217,14958686.0
빨래건조대,83380.0,793382.0,9.52,34170,1230695.0
메이크업브러시,110.0,793932.0,7217.56,18263,761169.0
시럽,9580.0,794018.0,82.88,11715,1825510.0
견과류,81700.0,794539.0,9.73,21374,4810879.0
방음,3910.0,797507.0,203.97,48201,385535.0
선크림,55900.0,799657.0,14.31,14813,8485333.0
이불패드세트,1130.0,801878.0,709.63,136245,1747783.0
침낭,57170.0,801964.0,14.03,69396,149959.0
인테리어파티션,2280.0,803085.0,352.23,54958,242259.0
야구의류,200.0,803937.0,4019.68,50102,165411.0
요,15950.0,804351.0,50.43,40761,17821204.0
찜,5810.0,804639.0,138.49,25625,553601.0
테니스의류,1770.0,804650.0,454.6,51673,1573464.0
휴대폰렌즈,330.0,812640.0,2462.55,28702,4572474.0
씨앗,8990.0,816600.0,90.83,6157,6132543.0
비치백,6970.0,817640.0,117.31,10661,8827518.0
스테이크,47010.0,817872.0,17.4,35919,1453318.0
고양이배변용품,30.0,819848.0,27328.27,23517,982970.0
서버,6890.0,828856.0,120.3,2194897,42019.0
과즙음료,120.0,829319.0,6910.99,12585,8917107.0
골프공,56200.0,830910.0,14.78,23396,3183323.0
고시,10150.0,831506.0,81.92,78594,661841.0
피자,172100.0,831824.0,4.83,13492,1330906.0
전기팬,4290.0,833747.0,194.35,61968,13303957.0
활용,4930.0,835395.0,169.45,21615,503792.0
화분대,1720.0,839399.0,488.02,23123,9169737.0
언어,10830.0,840773.0,77.63,21709,626428.0
침실세트,60.0,847443.0,14124.05,2017757,3720844.0
여과기,9590.0,855785.0,89.24,16743,1166.0
서바이벌,8010.0,856107.0,106.88,30791,2725944.0
축산,5950.0,860546.0,144.63,16703,667028.0
옥수수,64410.0,860938.0,13.37,17946,4240365.0
자바라,33630.0,862886.0,25.66,50357,1278392.0
손목보호대,93400.0,871664.0,9.33,18435,1966501.0
예술,12850.0,874131.0,68.03,28221,148665.0
바디클렌저,2210.0,874454.0,395.68,13453,384032.0
케이블타이,22310.0,875892.0,39.26,4587,118333.0
군사,3150.0,879351.0,279.16,37492,5119576.0
타이즈,4040.0,887531.0,219.69,8587,349558.0
영어,66700.0,889632.0,13.34,50072,1903307.0
스캐너,13700.0,897025.0,65.48,404044,811862.0
햄,12130.0,906601.0,74.74,8376,8549990.0
노트북받침대,11120.0,908678.0,81.72,23722,19952222.0
블랙박스,149100.0,909014.0,6.1,169644,11577171.0
보호쿠션,180.0,910307.0,5057.26,3607,32321651.0
속바지,9830.0,912269.0,92.8,5682,7171471.0
PC홀더,810.0,914899.0,1129.5,36111,4854075.0
망원경,35620.0,915251.0,25.69,27875,31758082.0
파스타,112410.0,915724.0,8.15,6156,3800407.0
DOCK,5860.0,917633.0,156.59,242170,18174783.0
시리얼,22650.0,919579.0,40.6,8938,4218271.0
관악기,6480.0,926248.0,142.94,43765,6630201.0
해충퇴치기,4720.0,931237.0,197.3,30371,8717746.0
바디로션,43750.0,937981.0,21.44,13464,1385321.0
휴대용스피커,2460.0,942096.0,382.97,76891,1608307.0
캐릭터카드,850.0,943255.0,1109.71,17181,2264753.0
장류,650.0,944860.0,1453.63,18199,337243.0
건설,9330.0,945325.0,101.32,25470,614847.0
선케어,240.0,948868.0,3953.62,14712,14699930.0
동전지갑,20910.0,952401.0,45.55,7577,5638852.0
트리트먼트,44500.0,953279.0,21.42,19198,436011.0
SF,9200.0,954001.0,103.7,14219,1094166.0
골프연습용품,640.0,955896.0,1493.59,34733,22420973.0
강아지배변용품,20.0,956591.0,47829.55,16235,3237640.0
만두,64510.0,956865.0,14.83,14424,15515473.0
스포츠선글라스,7990.0,959752.0,120.12,99416,3007251.0
불교용품,11400.0,961041.0,84.3,19218,828576.0
바디크림,3940.0,973178.0,247.0,20569,896706.0
귀마개,21240.0,975485.0,45.93,11334,15801593.0
USB메모리,6800.0,977410.0,143.74,14391,144663.0
스프,13240.0,993488.0,75.04,6120,6940445.0
헤어끈,1310.0,1000301.0,763.59,2965,553737.0
왜건,7520.0,1000353.0,133.03,76532,1294730.0
토끼용품,610.0,1008443.0,1653.19,12450,6910678.0
라디에이터,20790.0,1018279.0,48.98,91132,1988675.0
기내용캐리어,72420.0,1028416.0,14.2,80856,2232525.0
브리프케이스,7790.0,1029311.0,132.13,178673,28676725.0
핸드케어,220.0,1029367.0,4678.94,16678,10401649.0
킥보드,46230.0,1029787.0,22.28,610777,1485936.0
수영가방,42500.0,1031558.0,24.27,19654,3330404.0
고양이간식,18790.0,1034972.0,55.08,10049,1938390.0
한복,85200.0,1035101.0,12.15,65150,23905925.0
볶음,1670.0,1036665.0,620.76,20955,960000.0
파운데이션,32910.0,1041308.0,31.64,32659,5793347.0
숄,8160.0,1043661.0,127.9,34290,1336280.0
서비스,13860.0,1046753.0,75.52,9367,434192.0
타악기,4940.0,1057663.0,214.1,42417,9941976.0
탈취,3780.0,1058682.0,280.07,10803,3825919.0
콜라겐,120300.0,1064965.0,8.85,21717,8586460.0
가습기,72800.0,1078458.0,14.81,110079,1508438.0
붙박이장,64420.0,1081526.0,16.79,677369,3099730.0
기독교용품,740.0,1082177.0,1462.4,24100,2675351.0
MP3,19710.0,1083267.0,54.96,127920,6706832.0
물감,6360.0,1085352.0,170.65,11142,2044143.0
공예품,1740.0,1086326.0,624.33,9760,13324256.0
TV거실장,5200.0,1098505.0,211.25,172774,4882839.0
구급,1040.0,1098579.0,1056.33,12488,5353521.0
스포츠토시,100.0,1100820.0,11008.2,5449,5331115.0
유모차,44820.0,1102593.0,24.6,347057,508049.0
신발깔창,12110.0,1103365.0,91.11,12993,1092030.0
국내숙박,980.0,1107573.0,1130.18,130918,8777460.0
쇠고기,5490.0,1112051.0,202.56,43925,2216706.0
스케이트보드,27570.0,1119602.0,40.61,73943,473636.0
바디슈트,6390.0,1122002.0,175.59,32654,2314199.0
물류,7910.0,1126468.0,142.41,216613,2566047.0
칠판,10850.0,1127479.0,103.92,40620,104325.0
응급용품,110.0,1132494.0,10295.4,12487,4134176.0
라우터,15110.0,1132815.0,74.97,66920,15309042.0
미스트,26570.0,1133100.0,42.65,13994,5829966.0
무릎보호대,141400.0,1134584.0,8.02,23601,5630948.0
결혼,41460.0,1135744.0,27.39,4692,843287.0
설탕,37690.0,1136151.0,30.14,11385,4502441.0
교복,21810.0,1141896.0,52.36,21131,617550.0
책상의자,27570.0,1143482.0,41.48,120195,16925318.0
청량,4670.0,1144147.0,245.0,8919,2128676.0
데크,14280.0,1146673.0,80.3,14257,513650.0
넥워머,7840.0,1159028.0,147.84,11276,5419011.0
블라인드,632900.0,1159043.0,1.83,12041,632606.0
정원데코,70.0,1161907.0,16598.67,38094,3684574.0
네일케어도구,70.0,1167352.0,16676.46,12554,9787397.0
축구의류,480.0,1169910.0,2437.31,44581,837056.0
장롱,17730.0,1171990.0,66.1,459592,5910283.0
엽서,12400.0,1181592.0,95.29,4167,380277.0
샐러드,157600.0,1183014.0,7.51,11678,11034075.0
도장,69900.0,1188579.0,17.0,9429,3608730.0
아이스크림,117200.0,1189205.0,10.15,18369,223731.0
화장품케이스,2140.0,1190562.0,556.34,2269,1915499.0
불교,17270.0,1196601.0,69.29,19273,8253635.0
껌,7930.0,1200947.0,151.44,9063,261927.0
이동장,1300.0,1200970.0,923.82,61650,701805.0
오토바이의류,440.0,1201403.0,2730.46,124739,537842.0
강아지사료,45720.0,1202780.0,26.31,22200,2849309.0
버터,43310.0,1209548.0,27.93,14716,11217446.0
치약,78700.0,1213741.0,15.42,7834,31008559.0
필름카메라,48890.0,1214848.0,24.85,56975,2810500.0
스냅백,11980.0,1224197.0,102.19,25743,4408366.0
토퍼,107200.0,1227270.0,11.45,110075,5863178.0
낚시의류,2910.0,1229739.0,422.59,121127,1618271.0
팩세트,200.0,1235439.0,6177.2,22610,1629802.0
피아노,56200.0,1237211.0,22.01,659293,3891989.0
전기포트,35580.0,1237516.0,34.78,50104,45687.0
PC게임,10720.0,1237867.0,115.47,22154,1804350.0
조류용품,60.0,1244687.0,20744.78,12773,1474208.0
스탬프,10640.0,1246249.0,117.13,6609,632272.0
책꽂이,42160.0,1251585.0,29.69,19927,2435926.0
과학완구,410.0,1263498.0,3081.7,16370,1299660.0
탄산음료,5970.0,1264236.0,211.76,9262,13745793.0
스케치,12050.0,1266047.0,105.07,34206,7114565.0
뜨개질,18900.0,1275389.0,67.48,18658,633977.0
채소,13160.0,1275509.0,96.92,10450,7031503.0
소품수납함,170.0,1280166.0,7530.39,16646,13058657.0
영화,3368800.0,1283738.0,0.38,10615,390007.0
드라이어,3550.0,1290978.0,363.66,63449,679304.0
생선,18010.0,1292384.0,71.76,16802,5817155.0
천막,24050.0,1293717.0,53.79,145768,497177.0
띠,31200.0,1297277.0,41.58,14685,1649789.0
낚시릴,4840.0,1298247.0,268.23,134623,4613763.0
트위스트,4090.0,1303980.0,318.82,25783,10237550.0
공연,106900.0,1307885.0,12.23,48003,853963.0
유틸리티,24570.0,1309270.0,53.29,223354,3131249.0
립스틱,21990.0,1319785.0,60.02,23233,142377.0
침,7870.0,1319976.0,167.72,14909,1319236.0
소금,97600.0,1323612.0,13.56,16756,420648.0
단백질보충제,78600.0,1324172.0,16.85,41642,190055.0
브로치,12310.0,1326509.0,107.76,5443,4509838.0
웨이트기구,310.0,1341649.0,4327.9,1113667,1802250.0
캐노피,42700.0,1341823.0,31.42,173034,7612066.0
와펜,21120.0,1346142.0,63.74,1513,16262625.0
수경,36880.0,1347701.0,36.54,30835,2206520.0
아이스박스,75300.0,1351717.0,17.95,68937,2117502.0
퀼트,11020.0,1358802.0,123.3,13300,3371525.0
보석십자수,59590.0,1361278.0,22.84,13257,403983.0
국,36440.0,1363381.0,37.41,14255,6259125.0
티포트,10730.0,1371789.0,127.85,51573,1617885.0
바닥재,6060.0,1379103.0,227.57,21878,10351671.0
사탕,20870.0,1388352.0,66.52,10973,59054.0
휴대폰줄,2700.0,1391218.0,515.27,7234,12607595.0
도마,60520.0,1397179.0,23.09,32440,1748486.0
메모리카드,12980.0,1401652.0,107.99,16724,8193216.0
플래너,15700.0,1401933.0,89.3,6937,5026971.0
양산,92700.0,1403713.0,15.14,22134,1075917.0
꿀,56530.0,1411614.0,24.97,33757,5565348.0
장식장,21800.0,1418548.0,65.07,159918,626197.0
남성장갑,200.0,1428183.0,7140.92,30706,3874016.0
휴대폰배터리,1780.0,1429365.0,803.01,31841,1896959.0
브라켓,22390.0,1440560.0,64.34,5650,1311720.0
안테나,52700.0,1448422.0,27.48,30714,10046962.0
자물쇠,18090.0,1451980.0,80.26,8332,673674.0
소꿉놀이,6760.0,1455798.0,215.35,41762,2035249.0
김,67160.0,1460966.0,21.75,11487,18327867.0
커피머신,115200.0,1466858.0,12.73,232065,4067568.0
여성향수,3530.0,1485771.0,420.9,59382,6642484.0
HDD,11930.0,1489581.0,124.86,117889,4034375.0
매니큐어,21710.0,1493742.0,68.8,9301,2320413.0
면류,250.0,1495770.0,5983.08,9394,5534646.0
주얼리세트,360.0,1506757.0,4185.44,65359,2857940.0
치즈,44110.0,1511771.0,34.27,15350,775645.0
AP,12160.0,1513643.0,124.48,87120,8808052.0
