relative_keyword,total_search,total_store_count,competitive_rate
RTX3060,26060.0,61190.0,2.35
PC케이스,4900.0,5260456.0,1073.56
와이파이공유기,30910.0,524460.0,16.97
공유기,31590.0,683235.0,21.63
와이파이증폭기,28570.0,221345.0,7.75
유선랜카드,2120.0,290489.0,137.02
무선랜카드,17030.0,384967.0,22.61
무선공유기,8680.0,485369.0,55.92
유무선공유기,2360.0,265691.0,112.58
아이피타임공유기,8060.0,45454.0,5.64
IPTIME공유기,19450.0,45454.0,2.34
블루투스동글,13960.0,337851.0,24.2
스위칭허브,4660.0,479947.0,102.99
랜테스터기,3110.0,40917.0,13.16
AX2004M,3420.0,2388.0,0.7
AX6000M,1960.0,719.0,0.37
IPTIME,47800.0,145114.0,3.04
A2004SE,2080.0,1376.0,0.66
A604SE,2230.0,1665.0,0.75
AX3004BCM,970.0,1330.0,1.37
AX3000M,2180.0,2074.0,0.95
AX2004,2260.0,3338.0,1.48
윈도우11,78300.0,199540.0,2.55
오피스365,42600.0,6911.0,0.16
MS오피스,43000.0,7204.0,0.17
엑셀,78400.0,190378.0,2.43
윈도우10,41100.0,132991.0,3.24
MSOFFICE,9890.0,7204.0,0.73
마이크로소프트오피스,13430.0,4246.0,0.32
한컴오피스,75400.0,12571.0,0.17
윈도우,16260.0,2505645.0,154.1
오피스,34800.0,7403103.0,212.73
마이크로오피스,7330.0,14735.0,2.01
오피스2021,6590.0,18502.0,2.81
굿노트다이어리,9940.0,4663.0,0.47
프리미어프로,30500.0,9075.0,0.3
포토샵,70900.0,41313.0,0.58
마이크로소프트365,18810.0,3754.0,0.2
프로크리에이트브러쉬,9420.0,862.0,0.09
WINDOWS11,7740.0,199541.0,25.78
한글과컴퓨터,142700.0,27347.0,0.19
한컴오피스2024,5610.0,757.0,0.13
침대,166600.0,15470048.0,92.86
매트리스,144000.0,2961643.0,20.57
침대프레임,100900.0,1110351.0,11.0
화장대,83600.0,3271759.0,39.14
서랍장,108500.0,2514074.0,23.17
싱글침대,52510.0,2061416.0,39.26
슈퍼싱글침대,42120.0,1053761.0,25.02
전신거울,52050.0,629046.0,12.09
접이식매트리스,36360.0,483118.0,13.29
옷장,83700.0,3400934.0,40.63
협탁,36930.0,1684114.0,45.6
5단서랍장,25180.0,297593.0,11.82
수납침대,20380.0,1064241.0,52.22
화장대의자,20960.0,646124.0,30.83
에이스침대,125700.0,24604.0,0.2
패밀리침대,37570.0,217127.0,5.78
퀸침대,29910.0,1511782.0,50.54
플라스틱서랍장,24540.0,156890.0,6.39
침대협탁,21860.0,764734.0,34.98
붙박이장,68200.0,1128791.0,16.55
쇼파,133700.0,10403494.0,77.81
3인용쇼파,29670.0,792678.0,26.72
거실테이블,63860.0,5064406.0,79.3
거실장,48020.0,1431888.0,29.82
소파,73700.0,10403490.0,141.16
2인용쇼파,23030.0,645699.0,28.04
1인용쇼파,38520.0,1391712.0,36.13
소파베드,25470.0,2499490.0,98.13
접이식테이블,65600.0,2911485.0,44.38
사이드테이블,37090.0,2301849.0,62.06
패브릭소파,22490.0,1308967.0,58.2
4인용쇼파,20420.0,621248.0,30.42
티비다이,26150.0,513799.0,19.65
자코모소파,42210.0,30748.0,0.73
빈백,44060.0,432115.0,9.81
2인쇼파,16750.0,645699.0,38.55
쇼파베드,25320.0,2499490.0,98.72
쇼파테이블,21200.0,2081648.0,98.19
리클라이너쇼파,25720.0,371493.0,14.44
자코모4인쇼파,24020.0,16382.0,0.68
식탁의자,79550.0,3008376.0,37.82
세라믹식탁,43180.0,310017.0,7.18
아일랜드식탁,56950.0,1038673.0,18.24
트롤리,63400.0,2218063.0,34.99
식탁,102300.0,9139356.0,89.34
2인용식탁,18100.0,429377.0,23.72
6인용식탁,39540.0,388111.0,9.82
4인용식탁,53360.0,742052.0,13.91
주방수납장,40500.0,1716535.0,42.38
접이식식탁,19990.0,817782.0,40.91
원형테이블,23670.0,1557925.0,65.82
원형식탁,20200.0,780308.0,38.63
식탁세트,9950.0,1222358.0,122.85
렌지대,9530.0,680181.0,71.37
전자레인지선반,16060.0,315768.0,19.66
원목의자,13090.0,1409045.0,107.64
바의자,9890.0,941634.0,95.21
원목식탁,16280.0,1014703.0,62.33
아일랜드식탁의자,10190.0,677921.0,66.53
4인식탁,14490.0,742057.0,51.21
수납장,80000.0,6021032.0,75.26
시스템행거,62900.0,318607.0,5.07
선반,80500.0,16163432.0,200.79
행거,171100.0,5246091.0,30.66
신발장,39200.0,1679999.0,42.86
틈새수납장,42000.0,800754.0,19.07
스탠드옷걸이,33140.0,489242.0,14.76
벽선반,28200.0,1166161.0,41.35
우산꽂이,18160.0,564860.0,31.1
왕자행거,42900.0,19359.0,0.45
옷걸이행거,29240.0,1974544.0,67.53
이동식행거,18550.0,462748.0,24.95
미니행거,12050.0,221319.0,18.37
수납선반,13180.0,8936072.0,678.0
공간박스,10300.0,565855.0,54.94
2단행거,12010.0,399266.0,33.24
이케아수납장,27340.0,40607.0,1.49
현관신발장,14070.0,742778.0,52.79
이케아선반,19610.0,55692.0,2.84
마켓비,88600.0,213440.0,2.41
벙커침대,47360.0,201973.0,4.26
2층침대,23270.0,323925.0,13.92
어린이침대,16280.0,697440.0,42.84
침대가드,37320.0,234569.0,6.29
일룸책상,38240.0,3173.0,0.08
초등학생책상,17660.0,112466.0,6.37
어린이책상,12650.0,422020.0,33.36
회전책장,26360.0,147781.0,5.61
한샘샘키즈수납장,24490.0,2485.0,0.1
이층침대,14490.0,323927.0,22.36
아기책장,13930.0,59881.0,4.3
전면책장,14970.0,142356.0,9.51
교구장,16340.0,99868.0,6.11
키즈침대,9300.0,697439.0,74.99
아기옷장,13760.0,55256.0,4.02
침대안전가드,5860.0,102328.0,17.46
아기침대가드,9420.0,46878.0,4.98
아기행거,8420.0,37101.0,4.41
철제벙커침대,940.0,34636.0,36.85
본베베침대가드,9330.0,30.0,0.0
의자,93700.0,18450203.0,196.91
컴퓨터책상,73700.0,2159880.0,29.31
게이밍의자,48000.0,367129.0,7.65
책장,85900.0,2445860.0,28.47
책상,110300.0,14548612.0,131.9
컴퓨터의자,32200.0,859322.0,26.69
사무용의자,29500.0,1964249.0,66.58
접이식의자,46190.0,2931911.0,63.48
독서실책상,29330.0,202870.0,6.92
좌식의자,31660.0,653613.0,20.64
발받침대,23590.0,545211.0,23.11
사무실의자,22700.0,1394975.0,61.45
책꽂이,39080.0,1341080.0,34.32
데스커책상,57470.0,14583.0,0.25
흔들의자,16150.0,736189.0,45.58
게이밍책상,16460.0,419766.0,25.5
카페의자,14690.0,1929301.0,131.33
책상의자,24440.0,1182093.0,48.37
시디즈의자,62200.0,6539.0,0.11
스툴,22750.0,2856597.0,125.56
농막,29910.0,325613.0,10.89
조립식창고,19050.0,251284.0,13.19
야외테이블,12560.0,1824650.0,145.27
방음부스,21190.0,80169.0,3.78
모듈러주택,22970.0,10754.0,0.47
컨테이너하우스,15670.0,31082.0,1.98
야외테이블세트,7730.0,575119.0,74.4
어닝,27590.0,495232.0,17.95
이동식주택,14770.0,41602.0,2.82
조립식주택,18890.0,81496.0,4.31
파고라,14810.0,123950.0,8.37
컨테이너,22700.0,1012721.0,44.61
렉산,13720.0,167546.0,12.21
폴리카보네이트,24700.0,394921.0,15.99
평상,7800.0,225026.0,28.85
야외의자,4870.0,2438295.0,500.68
야외벤치,5000.0,585771.0,117.15
야외그네,1180.0,343849.0,291.4
차양막,7320.0,372423.0,50.88
창고,18790.0,2116034.0,112.61
중문,53420.0,313696.0,5.87
인조잔디,28440.0,490931.0,17.26
싱크대,47420.0,3932699.0,82.93
데코타일,51600.0,224750.0,4.36
장판,43040.0,793519.0,18.44
도어스토퍼,25240.0,419724.0,16.63
콤비락,2600.0,8851.0,3.4
단열벽지,28700.0,192549.0,6.71
방문손잡이,30850.0,345802.0,11.21
템바보드,39370.0,182208.0,4.63
화장실리모델링,29800.0,49869.0,1.67
현관매트,15640.0,1137747.0,72.75
타일카페트,32330.0,114526.0,3.54
시트지,42000.0,4972193.0,118.39
합판,29610.0,230650.0,7.79
씽크대,29160.0,3932570.0,134.86
콤비락모듈가구,850.0,962.0,1.13
철망,11170.0,417708.0,37.4
벽지,30650.0,1791197.0,58.44
방부목,15330.0,206337.0,13.46
벽시계,51770.0,3568508.0,68.93
탁상시계,26100.0,1246069.0,47.74
파티션,88000.0,1837470.0,20.88
무드등,57400.0,2736092.0,47.67
디퓨저,55500.0,1988865.0,35.84
LED등,46280.0,8794619.0,190.03
패브릭포스터,29150.0,661115.0,22.68
가벽,24300.0,332538.0,13.68
식탁등,33420.0,878569.0,26.29
센서등,32760.0,313969.0,9.58
크리스마스오르골,54690.0,388974.0,7.11
장스탠드,12960.0,580027.0,44.76
LED모듈,29920.0,1161185.0,38.81
LED시계,20690.0,1021954.0,49.39
오르골,43230.0,836549.0,19.35
액자,50400.0,14060471.0,278.98
사진인화,73400.0,104383.0,1.42
크리스마스리스,75400.0,280019.0,3.71
가벽파티션,16350.0,294650.0,18.02
스탠드조명,28840.0,1894886.0,65.7
베개,186200.0,7403277.0,39.76
경추베개,36690.0,392972.0,10.71
담요,66300.0,3824253.0,57.68
극세사이불,89900.0,743758.0,8.27
토퍼,109200.0,1345854.0,12.32
이불,97700.0,8333635.0,85.3
겨울이불,80800.0,1349021.0,16.7
차렵이불,41570.0,2373918.0,57.11
베개커버,41550.0,2488053.0,59.88
무릎담요,42880.0,897321.0,20.93
극세사담요,23510.0,698757.0,29.72
밍크담요,16940.0,220063.0,12.99
이불커버,31540.0,1868366.0,59.24
매트리스커버,35710.0,791790.0,22.17
침대패드,35780.0,1272665.0,35.57
토퍼매트리스,44870.0,428553.0,9.55
극세사패드,21950.0,487063.0,22.19
침대커버,24730.0,2112438.0,85.42
메모리폼베개,11640.0,462762.0,39.76
이불,97700.0,8333715.0,85.3
이불세트,19180.0,3313405.0,172.75
극세사이불,89900.0,743758.0,8.27
알레르망침구세트,14670.0,17310.0,1.18
알레르망,82600.0,35947.0,0.44
침구세트,9880.0,3608330.0,365.22
알러지케어이불세트,1730.0,111623.0,64.52
극세사이불세트,10970.0,315837.0,28.79
호텔이불,9360.0,474299.0,50.67
닥스이불,5180.0,17051.0,3.29
차렵이불,41570.0,2373952.0,57.11
라지킹침구세트,4720.0,27140.0,5.75
슈퍼싱글침구세트,3870.0,684955.0,176.99
호텔침구,6800.0,544991.0,80.15
알레르망키즈,3620.0,1366.0,0.38
여름이불세트,320.0,494725.0,1546.02
여름침구세트,80.0,510180.0,6377.25
극세사침구세트,1940.0,334784.0,172.57
호텔침구세트,4480.0,304949.0,68.07
닥스이불세트,2070.0,10045.0,4.85
구스이불,54170.0,502297.0,9.27
베개솜,10630.0,479852.0,45.14
이불솜,6370.0,599522.0,94.12
양모이불,20680.0,113103.0,5.47
호텔베개,6820.0,294452.0,43.17
구스다운이불,6230.0,502288.0,80.62
거위털이불,6370.0,502296.0,78.85
구스베개,3640.0,112560.0,30.92
오리털이불,9780.0,286179.0,29.26
목화솜이불,6160.0,20408.0,3.31
쿠션솜,4060.0,532480.0,131.15
알레르망베개,3420.0,6598.0,1.93
겨울구스이불,1370.0,252579.0,184.36
솜,7570.0,2492373.0,329.24
베게솜,3160.0,479849.0,151.85
배게솜,3860.0,479848.0,124.31
요솜,1730.0,37028.0,21.4
헬렌스타인베개,1380.0,8361.0,6.06
헬렌스타인,18500.0,19397.0,1.05
러그,110800.0,7037395.0,63.51
거실러그,29420.0,1648495.0,56.03
발매트,41560.0,3295935.0,79.31
규조토발매트,30890.0,339332.0,10.99
카페트,63260.0,7543005.0,119.24
주방발매트,8300.0,993349.0,119.68
거실카페트,24620.0,1660527.0,67.45
주방매트,24910.0,3140588.0,126.08
욕실발매트,9730.0,988981.0,101.64
원형러그,15980.0,440597.0,27.57
화장실발매트,3980.0,477906.0,120.08
단모러그,6420.0,231015.0,35.98
면카페트,3660.0,651693.0,178.06
빨아쓰는규조토발매트,3510.0,94897.0,27.04
쿨매트,3450.0,503608.0,145.97
워셔블러그,5230.0,105881.0,20.24
카펫트,8890.0,7542985.0,848.48
PVC주방매트,1810.0,217358.0,120.09
극세사러그,2490.0,561179.0,225.37
규조토,30270.0,467663.0,15.45
암막커튼,108000.0,966860.0,8.95
커텐,47790.0,6144700.0,128.58
방한커튼,55360.0,152274.0,2.75
커튼,122800.0,6144699.0,50.04
블라인드,589100.0,1194325.0,2.03
가림막커튼,19580.0,591236.0,30.2
압축봉,25180.0,179847.0,7.14
커튼봉,27600.0,1118302.0,40.52
거실커튼,29110.0,810963.0,27.86
암막블라인드,24620.0,181859.0,7.39
롤스크린,12320.0,345832.0,28.07
콤비블라인드,8160.0,133110.0,16.31
가리개커튼,12860.0,1117276.0,86.88
커튼레일,21310.0,184749.0,8.67
쉬폰커튼,13580.0,150244.0,11.06
거실커텐,11720.0,810961.0,69.19
우드블라인드,16620.0,68545.0,4.12
나비주름커튼,3350.0,91889.0,27.43
작은창커튼,8260.0,95844.0,11.6
모던하우스커튼,12420.0,11722.0,0.94
원단,24550.0,4428140.0,180.37
누빔원단,9430.0,37862.0,4.02
라라뜨개,23380.0,1297.0,0.06
뜨개실,28160.0,339080.0,12.04
보석십자수,54490.0,1517022.0,27.84
똑딱이단추,14240.0,146307.0,10.27
양모펠트,21190.0,130087.0,6.14
양말목,16790.0,24502.0,1.46
자이언트얀,29280.0,76894.0,2.63
단추,16620.0,2828448.0,170.18
뜨개질,35310.0,1429830.0,40.49
목도리뜨개질,27330.0,76544.0,2.8
벨보아,11900.0,44736.0,3.76
니트컨테이너,11870.0,2149.0,0.18
프랑스자수,11260.0,148281.0,13.17
털실,14940.0,290642.0,19.45
수세미실,9130.0,37655.0,4.12
바라클라바뜨기,12380.0,265.0,0.02
레이스원단,3900.0,355465.0,91.14
지퍼,11000.0,9221262.0,838.3
힙분유,17420.0,5011.0,0.29
앱솔루트명작,15660.0,6764.0,0.43
앱솔루트명작1단계,4980.0,2335.0,0.47
분유,19300.0,311292.0,16.13
압타밀,29250.0,12318.0,0.42
산양분유,10510.0,20160.0,1.92
A2분유,12670.0,2149.0,0.17
아이엠마더1단계,3810.0,3650.0,0.96
압타밀프로푸트라1단계,11660.0,1244.0,0.11
아이엠마더,13970.0,10244.0,0.73
압타밀프로푸트라2단계,6180.0,1223.0,0.2
액상분유,7100.0,9678.0,1.36
퓨어락,5960.0,3033.0,0.51
앱솔루트센서티브,7030.0,3399.0,0.48
명작1단계,2800.0,2990.0,1.07
위드맘1단계,2400.0,2957.0,1.23
앱솔루트산양,5070.0,2167.0,0.43
후디스산양분유,5330.0,869.0,0.16
앱솔루트명작2단계,2230.0,2458.0,1.1
앱솔루트센서티브1단계,1350.0,1025.0,0.76
천기저귀,9140.0,49956.0,5.47
기저귀,38310.0,1312653.0,34.26
하기스,32080.0,121214.0,3.78
하기스네이처메이드1단계,7600.0,4455.0,0.59
하기스네이처메이드2단계,9330.0,5682.0,0.61
팸퍼스,26160.0,18537.0,0.71
팸퍼스기저귀,16050.0,17841.0,1.11
하기스기저귀,14190.0,104125.0,7.34
신생아기저귀,10700.0,51472.0,4.81
하기스네이처메이드,13260.0,42852.0,3.23
나비잠기저귀,7680.0,5862.0,0.76
밤부베베천기저귀,4600.0,480.0,0.1
리베로터치6단계,1560.0,31.0,0.02
크린베베,3110.0,2549.0,0.82
하기스네이처메이드3단계,5030.0,8858.0,1.76
팸퍼스베이비드라이5단계,3870.0,2255.0,0.58
팸퍼스베이비드라이6단계,2540.0,2009.0,0.79
크린베베일자형기저귀,2590.0,2293.0,0.89
마미포코기저귀,5890.0,30872.0,5.24
하기스네이처메이드5단계,2540.0,8358.0,3.29
물티슈,97200.0,983004.0,10.11
브라운물티슈,28360.0,5478.0,0.19
베베숲물티슈,46300.0,9410.0,0.2
베베숲,30500.0,10685.0,0.35
아기물티슈,11430.0,435107.0,38.07
물티슈20팩,4380.0,132857.0,30.33
마이비데,21270.0,24691.0,1.16
앙블랑물티슈,9030.0,5809.0,0.64
베베숲시그니처블루,9840.0,1012.0,0.1
베베앙물티슈,6230.0,3954.0,0.63
대용량물티슈,6210.0,56315.0,9.07
베베숲시그니처레드,5180.0,503.0,0.1
순둥이물티슈,6300.0,9710.0,1.54
비데물티슈,6650.0,50246.0,7.56
휴대용물티슈,4440.0,139945.0,31.52
붕어빵물티슈,3970.0,5901.0,1.49
애터미물티슈,8900.0,1434.0,0.16
페넬로페물티슈,8910.0,1971.0,0.22
이유식,33350.0,1628002.0,48.82
이유식큐브,18490.0,13627.0,0.74
아기반찬,17670.0,15941.0,0.9
생선파는언니,10190.0,51.0,0.01
큐브데이,13600.0,16.0,0.0
실온이유식,5220.0,4102.0,0.79
맘마밀,6660.0,10027.0,1.51
얼라맘마,5660.0,23.0,0.0
푸드케어,54550.0,499.0,0.01
산골이유식,58770.0,284.0,0.0
초기이유식,15630.0,9953.0,0.64
아기간장,4460.0,3423.0,0.77
아기김,4660.0,17146.0,3.68
퓨레,11220.0,114387.0,10.19
바맘,2820.0,141.0,0.05
아기퓨레,3760.0,5734.0,1.52
루솔이유식,12150.0,1933.0,0.16
이유식야채큐브,2530.0,612.0,0.24
아넬라퓨레,6160.0,1414.0,0.23
담은수,3690.0,191.0,0.05
아기과자,6250.0,135543.0,21.69
떡뻥,12580.0,18211.0,1.45
뽀로로음료수,4860.0,8725.0,1.8
루솔진한배도라지즙,5170.0,395.0,0.08
질마재농장,7740.0,643.0,0.08
뽀로로음료,3340.0,48007.0,14.37
아기배도라지즙,3470.0,2616.0,0.75
킨더밀쉬,8510.0,5508.0,0.65
아기보리차,5590.0,5201.0,0.93
아기치즈,6160.0,20096.0,3.26
티딩러스크,7970.0,407.0,0.05
이치비야,2670.0,637.0,0.24
뽀로로보리차,2540.0,5055.0,1.99
배도라지즙아기,2700.0,2616.0,0.97
요미요미,6400.0,31632.0,4.94
아기간식,5750.0,232610.0,40.45
아기떡뻥,2800.0,16303.0,5.82
또또맘,5430.0,3494.0,0.64
아이키커,7530.0,1132.0,0.15
아기요거트,4020.0,15011.0,3.73
역류방지쿠션,27530.0,20571.0,0.75
제이앤제나역류방지쿠션,25220.0,331.0,0.01
수유쿠션,21240.0,64431.0,3.03
더블하트젖꼭지,16670.0,5551.0,0.33
더블하트젖병,29240.0,7964.0,0.27
쪽쪽이,18880.0,47932.0,2.54
셀프수유쿠션,6740.0,2103.0,0.31
유축기,14750.0,30999.0,2.1
젖병,16980.0,408574.0,24.06
모윰쪽쪽이,17750.0,1376.0,0.08
제이앤제나,9710.0,596.0,0.06
닥터브라운젖병,17200.0,5804.0,0.34
쪽쪽이클립,5640.0,9630.0,1.71
더블하트,56750.0,69448.0,1.22
아벤트쪽쪽이,13370.0,2531.0,0.19
역방쿠,9370.0,972.0,0.1
수유시트,12570.0,32045.0,2.55
수유패드,12010.0,22925.0,1.91
헤겐젖병,19860.0,2215.0,0.11
스펙트라유축기,13760.0,2046.0,0.15
휴대용유모차,34600.0,156434.0,4.52
트라이크,17130.0,30611.0,1.79
절충형유모차,11950.0,28844.0,2.41
유모차라이너,11180.0,16338.0,1.46
유모차,67800.0,1168508.0,17.23
유모차방한커버,11560.0,12048.0,1.04
유모차방풍커버,9710.0,21840.0,2.25
유모차컵홀더,5250.0,56723.0,10.8
쌍둥이유모차,8410.0,22407.0,2.66
와이업지니제로3,9920.0,115.0,0.01
초경량유모차,4340.0,44493.0,10.25
트라이크유모차,5730.0,12861.0,2.24
디럭스유모차,8990.0,11654.0,1.3
부가부버터플라이,23080.0,455.0,0.02
유모차가방,3160.0,227932.0,72.13
에이블트라이크,10790.0,131.0,0.01
유모카,5570.0,9730.0,1.75
유모차선풍기,1080.0,49814.0,46.12
부가부풋머프,7080.0,342.0,0.05
유모차장갑,13930.0,15641.0,1.12
주니어카시트,24610.0,11598.0,0.47
휴대용카시트,17140.0,39762.0,2.32
카시트,42730.0,1016665.0,23.79
부스터카시트,8130.0,15768.0,1.94
브라이텍스카시트,21910.0,1461.0,0.07
브라이텍스듀얼픽스아이사이즈,14860.0,199.0,0.01
싸이벡스주니어카시트,11920.0,246.0,0.02
다이치원픽스360,12300.0,137.0,0.01
다이치카시트,17190.0,928.0,0.05
바구니카시트,16440.0,10245.0,0.62
바구니카시트대여,3350.0,32.0,0.01
브라이텍스,12930.0,5182.0,0.4
카시트발판,4670.0,7367.0,1.58
어린이안전벨트,2500.0,46949.0,18.78
안전벨트인형,3610.0,24957.0,6.91
토들러카시트,6820.0,1426.0,0.21
싸이벡스카시트,8750.0,994.0,0.11
폴레드올에이지360,6400.0,63.0,0.01
카시트발받침대,3580.0,6060.0,1.69
페도라바구니카시트,10940.0,76.0,0.01
아기띠,28240.0,61901.0,2.19
포그내아기띠,20070.0,338.0,0.02
기저귀가방,55330.0,337326.0,6.1
기저귀가방백팩,7340.0,102538.0,13.97
아기띠워머,36660.0,7103.0,0.19
힙시트,8790.0,17946.0,2.04
포대기,12210.0,151465.0,12.4
기저귀백팩,3480.0,102709.0,29.51
베이비뵨아기띠,16110.0,755.0,0.05
포그내맥스올인원,6830.0,84.0,0.01
에르고아기띠,12540.0,1676.0,0.13
신생아아기띠,10130.0,14922.0,1.47
아기띠침받이,2930.0,5786.0,1.97
기저귀파우치,3900.0,50725.0,13.01
베이비뵨미니,12870.0,270.0,0.02
아기포대기,4390.0,32464.0,7.39
누빔기저귀가방,3710.0,17285.0,4.66
휴대용기저귀매트,1900.0,6287.0,3.31
돗투돗아기띠워머,4190.0,59.0,0.01
아기욕조,19500.0,84928.0,4.36
아기비데,17480.0,21696.0,1.24
물놀이장난감,2650.0,351289.0,132.56
프롬유샤워핸들,12880.0,21.0,0.0
포프베베,10770.0,106.0,0.01
신생아욕조,7800.0,20826.0,2.67
샤워핸들,10590.0,55373.0,5.23
포프베베아기비데,8880.0,59.0,0.01
말랑하니욕조,8850.0,108.0,0.01
슈너글아기욕조,10970.0,306.0,0.03
아기목욕가운,2190.0,69681.0,31.82
아기목욕타올,4220.0,96947.0,22.97
유아비치가운,440.0,36520.0,83.0
목욕놀이장난감,1400.0,196032.0,140.02
폴레드샤워핸들,3730.0,56.0,0.02
말랑하니,20180.0,1038.0,0.05
센스2030,5000.0,7262.0,1.45
온다베이비플러스,5330.0,114.0,0.02
온다베이비욕조,6510.0,399.0,0.06
아기세면대,2980.0,21189.0,7.11
아기로션,12480.0,92442.0,7.41
키즈샴푸,4680.0,67422.0,14.41
아기크림,4040.0,102861.0,25.46
몽디에스,57410.0,3000.0,0.05
아토팜,33110.0,38346.0,1.16
아기바디워시,5140.0,60551.0,11.78
베이비오일,7230.0,54493.0,7.54
베이비파우더,7450.0,148976.0,20.0
쁘리마쥬,20640.0,320.0,0.02
아토팜MLE크림,10300.0,3474.0,0.34
유아로션,3920.0,91387.0,23.31
유아샴푸,3200.0,162181.0,50.68
존슨즈베이비로션,16890.0,13479.0,0.8
그린핑거,8780.0,49903.0,5.68
아토팜판테놀크림,5530.0,2200.0,0.4
아기선크림,1500.0,40844.0,27.23
키즈바디워시,2300.0,25393.0,11.04
아기수딩젤,2150.0,68239.0,31.74
아토팜로션,5110.0,12085.0,2.36
아토팜탑투토워시,5200.0,2887.0,0.56
아기변기,13500.0,40437.0,3.0
유아마스크,9640.0,224110.0,23.25
콧물흡입기,25730.0,18236.0,0.71
노시부콧물흡입기,48490.0,377.0,0.01
노시부,74600.0,1752.0,0.02
유아변기커버,4940.0,44604.0,9.03
유아변기,5570.0,113965.0,20.46
아기변기커버,5430.0,11054.0,2.04
어린이마스크,8250.0,316765.0,38.4
노시부석션팁,12750.0,258.0,0.02
포켓몬마스크,2960.0,4594.0,1.55
블루본마스크소형,5030.0,3208.0,0.64
아기마스크,6430.0,185568.0,28.86
소형마스크,3920.0,175463.0,44.76
한일포근,6910.0,370.0,0.05
티니핑마스크,7880.0,5805.0,0.74
휴대용변기,5190.0,165845.0,31.95
키즈마스크,3020.0,316765.0,104.89
한일포근콧물흡입기,3700.0,48.0,0.01
한일콧물흡입기,6960.0,48.0,0.01
어린이칫솔,13140.0,200699.0,15.27
유아칫솔,6890.0,179677.0,26.08
어린이치약,6020.0,73762.0,12.25
아기칫솔,8830.0,169653.0,19.21
조르단칫솔,9950.0,12827.0,1.29
유아치약,3370.0,78623.0,23.33
아기치약,5290.0,77126.0,14.58
구강티슈,3160.0,26908.0,8.52
어린이치실,1830.0,16077.0,8.79
조르단칫솔1단계,2310.0,2530.0,1.1
벨레다치약,2780.0,2013.0,0.72
키즈칫솔,1520.0,200697.0,132.04
제니튼치약,4080.0,5740.0,1.41
조르단칫솔2단계,1850.0,2620.0,1.42
예꼬맘치약,3970.0,1397.0,0.35
브리스틱칫솔,3400.0,2368.0,0.7
코도모칫솔,2230.0,3265.0,1.46
메가텐360,2320.0,2301.0,0.99
블랑키즐치약,2260.0,197.0,0.09
티니핑칫솔,1930.0,2253.0,1.17
아기섬유유연제,3460.0,24285.0,7.02
호호에미,12830.0,2578.0,0.2
토루토루세탁세제,4430.0,54.0,0.01
아기세제,11920.0,43235.0,3.63
마이비얼룩제거제,4910.0,2659.0,0.54
유아세제,2500.0,61754.0,24.7
아기세탁세제,5250.0,31362.0,5.97
레드루트세탁세제,5490.0,3144.0,0.57
헬로그린세탁세제,1830.0,133.0,0.07
애플민트라임섬유유연제,2470.0,111.0,0.04
레드루트,7800.0,6512.0,0.83
호호에미섬유유연제,3850.0,475.0,0.12
폴메디슨키즈아토표백제,7470.0,478.0,0.06
비앤비섬유세제,2450.0,4023.0,1.64
핑크퐁세제,890.0,2325.0,2.61
비앤비섬유유연제,1840.0,5161.0,2.8
레드루트섬유유연제,2560.0,2393.0,0.93
네이처러브메레,9240.0,18047.0,1.95
핑크퐁섬유유연제,650.0,2216.0,3.41
베르블랑,5530.0,1408.0,0.25
젖병소독기,31300.0,33667.0,1.08
유팡젖병소독기,24810.0,630.0,0.03
젖병세척기,13070.0,16024.0,1.23
젖병건조대,7650.0,37656.0,4.92
젖병보관함,9570.0,18660.0,1.95
젖병세정제,4670.0,29169.0,6.25
젖병솔,4980.0,132966.0,26.7
유팡,16740.0,937.0,0.06
픽셀젖병소독기,7950.0,111.0,0.01
리뗀클로르,4390.0,61.0,0.01
레이퀸젖병소독기,4350.0,276.0,0.06
스팀소독기,11440.0,25293.0,2.21
하이비젖병솔,3030.0,2296.0,0.76
하이비,4220.0,9606.0,2.28
벤브와스팀소독기,5900.0,1.0,0.0
휴대용젖병소독기,1780.0,3727.0,2.09
해님젖병소독기,3330.0,288.0,0.09
이유식기보관함,2540.0,2184.0,0.86
젖병스팀소독기,3180.0,4182.0,1.32
다퍼남젖병보관함,1850.0,57.0,0.03
아기안전문,5150.0,63326.0,12.3
안전문,10720.0,754314.0,70.37
아기무릎보호대,2830.0,10370.0,3.66
모서리보호대,13380.0,378689.0,28.3
루보안전문,5390.0,141.0,0.03
모기퇴치팔찌,870.0,47554.0,54.66
모기팔찌,1030.0,54679.0,53.09
모기패치,2720.0,45304.0,16.66
모서리가드,4960.0,154268.0,31.1
방문스토퍼,4860.0,93108.0,19.16
아기머리보호대,3190.0,14755.0,4.63
킨초카오링,470.0,3639.0,7.74
문닫힘방지,3470.0,230584.0,66.45
호빵맨모기패치,6920.0,126.0,0.02
머리쿵보호대,3440.0,7080.0,2.06
서랍잠금장치,3140.0,121464.0,38.68
문스토퍼,6390.0,236687.0,37.04
아기디딤대,2110.0,8907.0,4.22
히든키즈락,3830.0,65.0,0.02
아가드안전문,6720.0,10185.0,1.52
아기침대,45990.0,374538.0,8.14
범퍼침대,26100.0,104442.0,4.0
장난감정리함,19800.0,320472.0,16.19
기저귀갈이대,22510.0,6431.0,0.29
소베맘기저귀갈이대,31720.0,29.0,0.0
스토케트립트랩,45140.0,2693.0,0.06
