relative_keyword,total_search,total_store,competitive_rate,avg_price
비비안웨스트우드귀걸이,6230.0,26477.0,4.24991974317817,129427.0
디올귀걸이,24880.0,13212.0,0.5310289389067524,613835.0
실리콘귀걸이,1670.0,69708.0,41.74131736526946,5621.0
판도라귀걸이,4510.0,21992.0,4.876274944567627,48330.0
리본귀걸이,3340.0,108869.0,32.59550898203593,15423.0
자개귀걸이,1340.0,70191.0,52.38134328358209,16594.0
에르메스귀걸이,7950.0,4706.0,0.5919496855345912,869532.0
페라가모귀걸이,3800.0,16743.0,4.406052631578947,157231.0
구찌귀걸이,6090.0,14339.0,2.354515599343185,579770.0
10K귀걸이,1840.0,54663.0,29.70815217391304,47124.0
로이드링귀걸이,1030.0,12686.0,12.316504854368931,153134.0
써지컬피어싱,4360.0,96992.0,22.245871559633027,3385.0
피어싱세트,1300.0,72548.0,55.80615384615385,17196.0
로이드피어싱,1800.0,13823.0,7.679444444444444,51316.0
진주피어싱,2530.0,61716.0,24.393675889328065,16016.0
실리콘피어싱,1510.0,15447.0,10.229801324503311,3313.0
배꼽피어싱,3640.0,38489.0,10.573901098901098,8263.0
이너컨츠피어싱,4400.0,38068.0,8.651818181818182,24200.0
스톤헨지피어싱,1600.0,1702.0,1.06375,78538.0
메트로시티목걸이,2560.0,22564.0,8.8140625,65337.0
은목걸이줄,1250.0,53457.0,42.7656,26157.0
OST목걸이,2880.0,9796.0,3.401388888888889,39171.0
리본목걸이,2540.0,78169.0,30.7751968503937,79374.0
베흐트,10100.0,4648.0,0.4601980198019802,41618.0
자수정목걸이,1590.0,62229.0,39.13773584905661,191373.0
호박보석,3110.0,19830.0,6.37620578778135,62807.0
보석호박,1600.0,19830.0,12.39375,60251.0
다미아니십자가목걸이,10740.0,152.0,0.0141527001862197,4419482.0
탄자나이트,1970.0,17616.0,8.942131979695432,84660.0
14K진주목걸이,1340.0,104350.0,77.8731343283582,121329.0
스와로브스키진주목걸이,1640.0,8892.0,5.421951219512195,42326.0
해수진주목걸이,1720.0,8333.0,4.844767441860465,371531.0
흑진주목걸이,1270.0,9286.0,7.311811023622047,94625.0
아코야진주목걸이,1160.0,6972.0,6.010344827586207,491371.0
롱진주목걸이,1180.0,32871.0,27.85677966101695,26750.0
티파니앤코목걸이,27330.0,11539.0,0.4222100256128796,903669.0
루이비통목걸이,22630.0,9792.0,0.4326999558108705,798639.0
판도라목걸이,12250.0,27808.0,2.2700408163265307,90874.0
디올목걸이,28720.0,8373.0,0.2915389972144847,725305.0
오팔원석,2090.0,31821.0,15.225358851674642,52773.0
문스톤,3630.0,79645.0,21.94077134986226,42820.0
포스포필라이트,1310.0,154.0,0.1175572519083969,28202.0
알렉산드라이트,1330.0,6799.0,5.11203007518797,56927.0
타사키진주목걸이,3840.0,315.0,0.08203125,5784770.0
타사키진주,1130.0,778.0,0.6884955752212389,5246242.0
루브르파리,9710.0,21490.0,2.213182286302781,29176.0
자개함,1950.0,21892.0,11.226666666666668,51195.0
나전칠기보석함,1180.0,30927.0,26.209322033898307,94645.0
모자보관틀,1290.0,5336.0,4.136434108527132,15220.0
은세척,2700.0,40448.0,14.98074074074074,2097.0
폴리싱천,2370.0,15230.0,6.426160337552743,1888.0
페이퍼플레인,17230.0,26810.0,1.5560069645966337,27434.0
구찌팔찌,14250.0,22522.0,1.5804912280701755,564159.0
스톤헨지팔찌,6390.0,5684.0,0.8895148669796558,347036.0
로즈몽팔찌,1310.0,7546.0,5.76030534351145,46342.0
순은팔찌,1110.0,55047.0,49.59189189189189,90123.0
실팔찌,4320.0,57629.0,13.340046296296295,13949.0
불가리팔찌,19860.0,1769.0,0.0890735146022155,5222332.0
티파니앤코팔찌,11990.0,4883.0,0.407256046705588,1507394.0
도도레이블,4410.0,122.0,0.0276643990929705,54182.0
라네즈파우더,2600.0,1017.0,0.3911538461538461,26642.0
라네즈네오파우더,2100.0,5167.0,2.4604761904761903,25149.0
루스파우더,1260.0,102253.0,81.1531746031746,28073.0
노세범,5390.0,13471.0,2.4992578849721707,9211.0
지방시파우더,3000.0,1963.0,0.6543333333333333,60925.0
이니스프리포어블러파우더,1250.0,396.0,0.3168,17010.0
이니스프리파우더,1530.0,3738.0,2.443137254901961,10416.0
안나수이파우더,1420.0,1084.0,0.7633802816901408,55993.0
폰즈파우더,2140.0,558.0,0.2607476635514019,29459.0
헤라실키스테이파운데이션,12150.0,1149.0,0.0945679012345679,63091.0
조르지오아르마니파운데이션,14530.0,7565.0,0.5206469373709567,63966.0
랑콤뗑이돌파운데이션,18280.0,4028.0,0.2203501094091903,55675.0
헤라블랙파운데이션,4000.0,3671.0,0.91775,56529.0
VDL파운데이션,19010.0,3361.0,0.176801683324566,29195.0
더블웨어파운데이션,6270.0,25064.0,3.9974481658692183,49039.0
에스티로더퓨처리스트,12010.0,5083.0,0.4232306411323897,62476.0
설화수파운데이션,3580.0,4817.0,1.3455307262569831,64362.0
아르마니파운데이션,10820.0,10017.0,0.9257855822550832,76259.0
바닐라코파운데이션,10260.0,3184.0,0.3103313840155945,29689.0
나스파운데이션,10290.0,17474.0,1.698153547133139,64905.0
샤넬파운데이션,9960.0,8157.0,0.8189759036144578,80082.0
헤라글로우래스팅파운데이션,11700.0,905.0,0.0773504273504273,66731.0
지베르니밀착커버파운데이션,16690.0,1322.0,0.0792091072498502,29142.0
에뛰드더블래스팅파운데이션,5850.0,1494.0,0.2553846153846154,20444.0
실내화주머니,1480.0,44169.0,29.84391891891892,8808.0
실내화가방,2700.0,83280.0,30.844444444444445,9347.0
초등보조가방,1470.0,69045.0,46.96938775510204,56910.0
발레가방,3300.0,39769.0,12.05121212121212,15726.0
봉통가방,3170.0,1740.0,0.5488958990536278,193929.0
베리아일랜드,4340.0,1157.0,0.266589861751152,23989.0
베베드피노가방,1780.0,302.0,0.1696629213483146,51087.0
아이스비스킷가방,20050.0,2010.0,0.1002493765586035,81256.0
아이스비스킷산리오,2570.0,603.0,0.2346303501945525,84363.0
어린이캐리어,4460.0,118654.0,26.60403587443946,59537.0
유아캐리어,4330.0,87594.0,20.229561200923783,62800.0
킥보드캐리어,2030.0,15906.0,7.835467980295567,134815.0
키즈캐리어,1590.0,118654.0,74.6251572327044,60126.0
타는캐리어,3010.0,12295.0,4.084717607973422,113476.0
아기캐리어,3060.0,26825.0,8.766339869281046,94914.0
아동캐리어,1040.0,118654.0,114.09038461538462,60591.0
미아방지가방,3430.0,29208.0,8.515451895043732,26883.0
아기백팩,1310.0,52529.0,40.09847328244275,25319.0
리틀라이프,1910.0,1088.0,0.5696335078534032,53024.0
움직이는강아지인형,3700.0,8683.0,2.346756756756757,21387.0
꾸러기물고기,1400.0,622.0,0.4442857142857143,30697.0
얌얌펫,1820.0,2021.0,1.1104395604395605,31701.0
구스파파,2400.0,705.0,0.29375,42705.0
얌얌잼하우스,2890.0,1091.0,0.3775086505190311,42841.0
춤추는선인장,3990.0,8154.0,2.043609022556391,13159.0
말따라하는인형,2630.0,7410.0,2.817490494296578,15896.0
말하는선인장,7460.0,4280.0,0.5737265415549598,13137.0
움직이는인형,1750.0,55594.0,31.768,17983.0
말하는앵무새,3430.0,3602.0,1.0501457725947525,14204.0
움직이는강아지장난감,2760.0,27446.0,9.944202898550724,21389.0
햄찌하우스,4570.0,1858.0,0.4065645514223194,43316.0
기차장난감,7030.0,122977.0,17.49317211948791,30080.0
기차놀이,2820.0,56773.0,20.132269503546095,45155.0
브리오기차놀이,8140.0,1380.0,0.1695331695331695,72927.0
띠띠뽀,6040.0,8479.0,1.4038079470198674,24189.0
띠띠뽀기차놀이,2830.0,1800.0,0.6360424028268551,32668.0
토마스기차,11750.0,18484.0,1.5731063829787233,39044.0
프라레일,2200.0,27941.0,12.700454545454546,35940.0
원목기차놀이,1410.0,7894.0,5.598581560283688,80738.0
띠띠뽀전동기차,2100.0,517.0,0.2461904761904761,20128.0
브리오,5210.0,39351.0,7.552975047984645,112074.0
브리오기차,2140.0,8630.0,4.032710280373832,119367.0
띠띠뽀기차,1750.0,4952.0,2.8297142857142856,22200.0
트리기차,6380.0,26729.0,4.189498432601881,34783.0
기차모형,1400.0,52741.0,37.67214285714286,36846.0
장난감기차,1730.0,122977.0,71.0849710982659,29391.0
이케아기차놀이,3170.0,539.0,0.1700315457413249,22434.0
브리오테이블,2700.0,861.0,0.3188888888888889,129774.0
기차놀이장난감,1440.0,25408.0,17.644444444444446,40286.0
애니멀포스,8220.0,7877.0,0.9582725060827252,44769.0
펜타스톰,8270.0,3883.0,0.4695284159613059,129542.0
다이노코어,5290.0,6829.0,1.2909262759924385,48639.0
메탈카드봇,12480.0,12727.0,1.0197916666666669,27942.0
헬로카봇펜타스톰,6230.0,3381.0,0.5426966292134832,132391.0
하이퍼캅스,4000.0,2942.0,0.7355,98548.0
벅스봇,2570.0,1783.0,0.6937743190661478,27150.0
또봇X,4860.0,4854.0,0.9987654320987654,33533.0
사파리세이버,10410.0,2023.0,0.1943323727185398,111051.0
헬로카봇펜타스톰X,4080.0,2498.0,0.6122549019607844,130508.0
헬로카봇장난감,9580.0,28877.0,3.0143006263048018,38312.0
슈퍼윙스,12370.0,33646.0,2.719967663702506,23530.0
로봇강아지,6840.0,54965.0,8.035818713450292,89918.0
반려로봇,2950.0,12718.0,4.311186440677966,181576.0
애완로봇,2400.0,41501.0,17.292083333333334,133537.0
강아지로봇,2820.0,54965.0,19.49113475177305,67197.0
아이보,3080.0,12312.0,3.997402597402597,53641.0
에일릭로봇,3120.0,520.0,0.1666666666666666,322826.0
로봇개,1820.0,54965.0,30.20054945054945,71041.0
EILIK,1850.0,1124.0,0.6075675675675676,323153.0
에일릭,2640.0,556.0,0.2106060606060606,335674.0
로봇강아지아이보,1290.0,1061.0,0.8224806201550388,55093.0
루나로봇,1810.0,736.0,0.4066298342541437,682028.0
제로미,2000.0,619.0,0.3095,61035.0
AI로봇,4090.0,36850.0,9.009779951100244,307223.0
AI강아지,1350.0,8480.0,6.281481481481482,95581.0
타요주차타워,13110.0,739.0,0.056369183829138,89575.0
로보카폴리,21240.0,51129.0,2.4072033898305083,24036.0
중장비장난감,4700.0,109879.0,23.378510638297872,29878.0
타미야미니카,7020.0,16609.0,2.365954415954416,19663.0
브루더,10880.0,22055.0,2.0271139705882355,81663.0
미니카트랙,3150.0,24863.0,7.893015873015873,48255.0
뽀로로버스,3290.0,7129.0,2.1668693009118543,43025.0
포크레인장난감,4180.0,39998.0,9.5688995215311,28550.0
타요장난감,8020.0,39543.0,4.930548628428928,27248.0
주차타워장난감,4330.0,6781.0,1.5660508083140878,46263.0
핫휠,5850.0,101010.0,17.266666666666666,42874.0
타요버스,6510.0,66301.0,10.184485407066052,29876.0
뽀로로비행기,1780.0,3870.0,2.1741573033707864,30233.0
우주선장난감,1090.0,16350.0,15.0,41111.0
너프건저격총,1970.0,4419.0,2.2431472081218278,45051.0
고무줄총,2090.0,12658.0,6.05645933014354,9591.0
토이스타,10820.0,4309.0,0.3982439926062847,13974.0
너프건총알,1300.0,8168.0,6.283076923076923,21321.0
당근총,6080.0,7192.0,1.1828947368421052,14863.0
헬리콥터장난감,1350.0,129504.0,95.92888888888888,18572.0
소근육장난감,2330.0,99046.0,42.50901287553648,23600.0
토이버클,1140.0,1787.0,1.567543859649123,25191.0
20개월장난감,1840.0,3105.0,1.6875,32729.0
18개월아기장난감,2310.0,10477.0,4.535497835497836,23228.0
핑거피싱,1190.0,199.0,0.1672268907563025,16844.0
아카시아봉봉,2880.0,737.0,0.2559027777777777,30034.0
스포츠스태킹,5580.0,20959.0,3.7560931899641576,16170.0
스피드스택스,2760.0,8990.0,3.2572463768115942,32980.0
고리던지기,1320.0,12270.0,9.295454545454543,21909.0
스태킹컵,2030.0,30052.0,14.803940886699507,14551.0
컵타컵,1120.0,2924.0,2.6107142857142858,12282.0
큐브타이머,2080.0,16098.0,7.739423076923077,24466.0
스피드스태킹,1660.0,7836.0,4.720481927710844,15439.0
컵쌓기놀이,1500.0,55090.0,36.72666666666667,11668.0
스프링장난감,1100.0,34340.0,31.21818181818182,4961.0
컵타,4310.0,3095.0,0.7180974477958236,13446.0
무쉬스태킹컵,1130.0,77.0,0.0681415929203539,33500.0
이케아장난감,1720.0,9149.0,5.319186046511628,13804.0
7개월아기장난감,4380.0,4106.0,0.9374429223744292,22145.0
5개월아기장난감,3610.0,1951.0,0.5404432132963989,25089.0
8개월아기장난감,4300.0,4344.0,1.0102325581395348,26869.0
핑크퐁펜,5060.0,2867.0,0.5666007905138339,40444.0
유키두달팽이,1530.0,62.0,0.0405228758169934,50495.0
뽀로로춤추는노래방,1560.0,515.0,0.3301282051282051,44440.0
아기상어장난감,3410.0,9793.0,2.8718475073313785,24300.0
9개월아기장난감,3260.0,4911.0,1.5064417177914111,30373.0
뽀로로장난감,12210.0,70186.0,5.748239148239148,28205.0
에듀볼,2020.0,2975.0,1.4727722772277227,47596.0
뽀로로빙글빙글춤추는노래방,1740.0,352.0,0.2022988505747126,44255.0
꼬미마녀라라구슬폰,1260.0,789.0,0.6261904761904762,58918.0
시크릿쥬쥬셀카폰,2110.0,1063.0,0.5037914691943128,67650.0
핸드폰장난감,1520.0,70482.0,46.36973684210526,31683.0
뽀로로핸드폰,1060.0,5819.0,5.489622641509434,31454.0
장난감핸드폰,1480.0,70482.0,47.622972972972974,34638.0
아기핸드폰,1110.0,97031.0,87.41531531531531,24135.0
졸리베이비헝겊책,1570.0,1802.0,1.1477707006369426,23759.0
헝겁책,1410.0,1470.0,1.0425531914893618,27910.0
코야헝겊책,1750.0,130.0,0.0742857142857142,26921.0
라마즈,2300.0,3262.0,1.4182608695652177,38453.0
아기책,3120.0,47696.0,15.287179487179488,26581.0
어스본,4480.0,7209.0,1.6091517857142856,10319.0
아기코끼리코야,1540.0,46.0,0.0298701298701298,23150.0
코야,2720.0,16187.0,5.951102941176471,27510.0
졸리베이비,1180.0,2727.0,2.3110169491525423,19758.0
애벌레인형,1400.0,10307.0,7.3621428571428575,27908.0
초점책,7760.0,2564.0,0.3304123711340206,16239.0
마이퍼스트북,3600.0,326.0,0.0905555555555555,24958.0
유아그네,1040.0,18358.0,17.651923076923076,51063.0
베베누보그네,2390.0,149.0,0.0623430962343096,54841.0
파파스윙,1230.0,676.0,0.5495934959349593,44521.0
종이집만들기,1570.0,41636.0,26.519745222929934,33254.0
로제타스톤,6460.0,335.0,0.0518575851393188,51254.0
이글루만들기,4190.0,2946.0,0.7031026252983293,47111.0
실내정글짐,1890.0,8383.0,4.435449735449735,547507.0
실내놀이터,17870.0,81332.0,4.551315053161724,602562.0
디오정글짐,2860.0,179.0,0.0625874125874125,823563.0
노나카월드,1030.0,52.0,0.0504854368932038,315294.0
아기정글짐,1860.0,3543.0,1.9048387096774195,186175.0
지아지조,8520.0,412.0,0.048356807511737,46869.0
실내미끄럼틀,1330.0,37003.0,27.821804511278195,166659.0
스텝2미끄럼틀,1840.0,339.0,0.1842391304347826,277219.0
맘앤리틀미끄럼틀,3110.0,284.0,0.0913183279742765,132342.0
원목미끄럼틀,1120.0,9130.0,8.151785714285714,598202.0
가정용정글짐,1330.0,4379.0,3.292481203007519,276673.0
타요버스미끄럼틀,1670.0,681.0,0.4077844311377245,235702.0
베네베네미끄럼틀,1510.0,207.0,0.1370860927152317,123666.0
정글짐미끄럼틀,1040.0,7690.0,7.394230769230769,272314.0
미끄럼틀대여,1690.0,321.0,0.1899408284023668,103676.0
아이팜클라이밍미끄럼틀,1180.0,94.0,0.0796610169491525,265259.0
동굴텐트,1160.0,48885.0,42.14224137931034,71549.0
침대동굴텐트,1310.0,32232.0,24.604580152671755,80103.0
아기터널,1190.0,6399.0,5.377310924369748,75586.0
목튜브,2920.0,53402.0,18.28835616438356,18281.0
아기목튜브,3680.0,3858.0,1.0483695652173912,22298.0
신생아목튜브,1680.0,1212.0,0.7214285714285714,19739.0
스위마바목튜브,2100.0,153.0,0.0728571428571428,48214.0
스위마바,1810.0,291.0,0.1607734806629834,55237.0
스위마바아기수영장,1540.0,60.0,0.0389610389610389,89234.0
아기볼풀장,2260.0,12829.0,5.676548672566372,52077.0
퍼니콘,1920.0,15036.0,7.83125,6413.0
플레이콘도안,1370.0,427.0,0.3116788321167883,11096.0
플레이콘,5650.0,104682.0,18.52778761061947,7034.0
수수깡,3630.0,16177.0,4.456473829201102,8299.0
매직보드,1480.0,127326.0,86.03108108108108,27918.0
그림판,13090.0,124994.0,9.54881588999236,19862.0
슈링클스,13310.0,4800.0,0.3606311044327573,19151.0
산리오레진아트,1790.0,2979.0,1.664245810055866,32119.0
크리스탈레진아트,1620.0,17479.0,10.789506172839506,21476.0
산리오칼라젤아트박스,2840.0,526.0,0.1852112676056338,40573.0
슈링클스종이,5210.0,1028.0,0.1973128598848368,15422.0
사탕목걸이,3470.0,9948.0,2.8668587896253603,3318.0
페이스페인팅,6850.0,34858.0,5.088759124087591,16262.0
도트물감,2010.0,9372.0,4.66268656716418,20040.0
아쿠아매직,3090.0,8606.0,2.785113268608414,21981.0
야광물감,1020.0,10395.0,10.191176470588236,16019.0
마블링물감,1730.0,6476.0,3.743352601156069,12637.0
스테들러색연필,2960.0,31689.0,10.705743243243242,4418.0
드림아트,1500.0,10615.0,7.076666666666667,34568.0
지구색연필,1170.0,49169.0,42.02478632478633,3814.0
파스넷색연필,1510.0,18976.0,12.566887417218544,9329.0
두들북,1400.0,1934.0,1.3814285714285717,6330.0
티니핑색칠공부,2390.0,12889.0,5.392887029288703,6259.0
산리오색칠공부,3880.0,7346.0,1.8932989690721649,6961.0
포켓몬색칠공부,2660.0,2113.0,0.794360902255639,6284.0
다이소스케치북,1550.0,69.0,0.044516129032258,5894.0
빅키즈,1230.0,99231.0,80.67560975609756,72201.0
크레욜라,3420.0,57919.0,16.935380116959063,22238.0
크레욜라메스프리,1360.0,2180.0,1.6029411764705883,17356.0
매직라이트브러쉬,1230.0,292.0,0.2373983739837398,94692.0
닌자고레고,8280.0,109386.0,13.210869565217392,69176.0
레고클래식,8010.0,45387.0,5.666292134831461,66152.0
아바타레고,1160.0,3829.0,3.3008620689655173,73319.0
듀플로,9660.0,73431.0,7.601552795031056,59564.0
레고스피드챔피언,5680.0,14693.0,2.586795774647887,47576.0
레고해리포터,5760.0,31615.0,5.488715277777778,91886.0
레고기차,8360.0,20399.0,2.4400717703349284,107610.0
빅블럭,1190.0,79690.0,66.96638655462185,163112.0
톡톡블럭,2010.0,174.0,0.0865671641791044,9486.0
상상블럭,1270.0,6386.0,5.028346456692914,149733.0
슈타펠슈타인,1320.0,264.0,0.2,114686.0
몰펀블럭,4930.0,833.0,0.1689655172413793,83964.0
와플블럭,6850.0,5071.0,0.7402919708029198,47238.0
사각블럭,2030.0,99023.0,48.77980295566503,39241.0
십자블럭,1240.0,64142.0,51.72741935483871,36719.0
몰펀,4680.0,878.0,0.1876068376068376,72572.0
천재블럭,1040.0,3428.0,3.296153846153846,44284.0
옥스포드리딩트리,6900.0,62.0,0.0089855072463768,157962.0
옥스포드코브라전투단,2440.0,4256.0,1.7442622950819673,42514.0
짱구레고,2610.0,2220.0,0.8505747126436781,27793.0
옥스포드블럭,8130.0,98416.0,12.105289052890528,50584.0
옥스포드레고,3320.0,8622.0,2.596987951807229,52087.0
코브라전투단,1550.0,4422.0,2.852903225806452,44124.0
옥스포드이순신,1770.0,2132.0,1.2045197740112994,63069.0
베베블럭,1320.0,5683.0,4.305303030303031,59388.0
옥스포드거북선,1390.0,979.0,0.7043165467625899,65141.0
옥스퍼드블럭,1090.0,98416.0,90.28990825688074,50461.0
이순신레고,1370.0,225.0,0.1642335766423357,62823.0
발도르프교구,5420.0,3232.0,0.596309963099631,74200.0
발도르프,7450.0,6289.0,0.8441610738255033,76808.0
숲소리,19100.0,1975.0,0.1034031413612565,52779.0
숲소리블럭,2900.0,630.0,0.2172413793103448,64061.0
카프라블럭,1340.0,3491.0,2.605223880597015,48358.0
그림스,1750.0,848.0,0.4845714285714286,101126.0
마블트리,2530.0,5277.0,2.0857707509881425,43985.0
우드블럭,1970.0,19710.0,10.00507614213198,27855.0
맥포머스자석블럭,10060.0,8511.0,0.846023856858847,113771.0
메가맥타일즈,11410.0,357.0,0.0312883435582822,134202.0
에드토이자석블럭,2160.0,751.0,0.3476851851851852,136193.0
지오맥,8810.0,1279.0,0.1451759364358683,88758.0
자석장난감,2440.0,101344.0,41.5344262295082,78542.0
에드토이,2390.0,1128.0,0.4719665271966527,140698.0
스틱오,1700.0,1406.0,0.8270588235294117,33753.0
지오맥매직큐브,2840.0,166.0,0.0584507042253521,122610.0
매직큐브자석블럭,2650.0,1524.0,0.5750943396226416,76887.0
원목자석블럭,1150.0,8219.0,7.14695652173913,167403.0
짐보리,19880.0,14635.0,0.7361670020120724,49408.0
메가맥타일즈볼런,1020.0,74.0,0.0725490196078431,172912.0
종이블럭,1720.0,107279.0,62.371511627906976,21249.0
소프트블럭,2440.0,110528.0,45.2983606557377,23392.0
빨대블럭,3080.0,3683.0,1.1957792207792208,24564.0
조잉고보잉고,1730.0,140.0,0.0809248554913294,31202.0
스카이비바,1140.0,1751.0,1.5359649122807018,42773.0
얼음썰매,2450.0,17295.0,7.059183673469388,34999.0
아기썰매,1460.0,2315.0,1.5856164383561644,22976.0
아기눈썰매,1160.0,1727.0,1.4887931034482758,22446.0
모던하우스썰매,1190.0,481.0,0.4042016806722689,15807.0
원반던지기,1150.0,30609.0,26.616521739130437,11086.0
티볼,8690.0,82709.0,9.517721518987342,85126.0
부메랑,8030.0,57586.0,7.171357409713574,10027.0
까사드로잉,2460.0,448.0,0.1821138211382114,19669.0
맘앤리틀트램폴린,3310.0,48.0,0.0145015105740181,181632.0
유고트램폴린,1310.0,279.0,0.2129770992366412,137817.0
트램폴린대여,1130.0,469.0,0.4150442477876106,184485.0
라비베베,2580.0,1799.0,0.6972868217054263,22291.0
점핑볼,1280.0,17611.0,13.75859375,20996.0
미니지티,1070.0,56801.0,53.08504672897196,18028.0
오토아트,1150.0,15934.0,13.855652173913043,382544.0
모델건,1750.0,6316.0,3.609142857142857,51099.0
더미탄,2390.0,1075.0,0.4497907949790795,44548.0
F22랩터,2310.0,4443.0,1.9233766233766236,66666.0
MG건담,3260.0,98891.0,30.33466257668712,52989.0
중국건담,3160.0,31189.0,9.86993670886076,62423.0
MGSD프리덤,2970.0,1486.0,0.5003367003367003,78985.0
MGSD,5970.0,2999.0,0.5023450586264656,63973.0
RG가오가이거,2140.0,2065.0,0.9649532710280374,73995.0
슈퍼미니프라,3110.0,6800.0,2.1864951768488745,81195.0
조이드와일드,2510.0,5645.0,2.249003984063745,35191.0
PG건담,2800.0,18532.0,6.618571428571428,167263.0
HG건담,1940.0,78333.0,40.37783505154639,22056.0
RG건담,2030.0,36666.0,18.06206896551724,39761.0
건담에어리얼,1750.0,7950.0,4.542857142857143,28886.0
유니콘건담,4110.0,35105.0,8.541362530413625,71995.0
모쇼,4410.0,4437.0,1.006122448979592,183638.0
건담MG,1770.0,98891.0,55.87062146892655,53302.0
SD건담,3260.0,29366.0,9.0079754601227,12505.0
잠수함,7660.0,79296.0,10.35195822454308,44345.0
헝롱코리아,1440.0,791.0,0.5493055555555556,229357.0
XT90단자,1140.0,1686.0,1.4789473684210526,11682.0
FMS,25230.0,43399.0,1.720134760206104,160327.0
열수축필름,1530.0,31082.0,20.31503267973856,10495.0
플레이트캐리어,1720.0,40681.0,23.65174418604651,184177.0
방탄복,2550.0,26572.0,10.420392156862745,58358.0
새총고무줄,1110.0,11327.0,10.204504504504504,12403.0
체스트리그,2790.0,15032.0,5.387813620071684,54630.0
도트사이트,1440.0,8845.0,6.142361111111111,78407.0
비비탄,3750.0,66097.0,17.625866666666667,51780.0
샷건,4990.0,90860.0,18.208416833667336,32792.0
HK416,3900.0,5733.0,1.47,47310.0
공기총,3170.0,15470.0,4.8801261829653,58373.0
마루이전동건,1300.0,903.0,0.6946153846153846,461081.0
2달러가격,3290.0,5911.0,1.7966565349544072,7081.0
100억수표,1700.0,109.0,0.0641176470588235,3967.0
주화,1970.0,127367.0,64.65329949238578,8631.0
금화,9630.0,54773.0,5.687746625129803,11196.0
현용주화세트,1070.0,168.0,0.1570093457943925,74333.0
버스토큰,1770.0,125.0,0.0706214689265536,15794.0
미라이돈띠부씰가격,3960.0,32.0,0.008080808080808,18241.0
포켓몬띠부띠부씰,11900.0,9513.0,0.7994117647058824,8908.0
펄기아띠부씰가격,1790.0,33.0,0.0184357541899441,18519.0
옛날교복,3250.0,27286.0,8.395692307692308,26489.0
천사날개,4030.0,100127.0,24.8454094292804,7801.0
귀멸의칼날칼,1010.0,15757.0,15.6009900990099,31012.0
캡틴아메리카방패,2960.0,13566.0,4.583108108108108,29219.0
산타망토,9290.0,47632.0,5.127233584499462,16755.0
쓸데없는선물,24940.0,36482.0,1.4627906976744185,8345.0
채찍,5530.0,85735.0,15.50361663652803,20606.0
정조대,8710.0,688.0,0.0789896670493685,32960.0
이러블리,7280.0,7225.0,0.992445054945055,50662.0
웹슈터,1620.0,6539.0,4.036419753086419,38597.0
스파이더맨거미줄,1960.0,8385.0,4.278061224489796,36423.0
그랜드피아노,7140.0,44358.0,6.212605042016807,9550316.0
야마하그랜드피아노,1750.0,2364.0,1.3508571428571428,35380284.0
스타인웨이피아노,2650.0,481.0,0.1815094339622641,35681227.0
스타인웨이,2390.0,690.0,0.2887029288702928,35679530.0
야마하피아노,9360.0,36173.0,3.864636752136752,1281242.0
다이나톤디지털피아노,6260.0,2058.0,0.3287539936102236,961371.0
야마하P125,11990.0,2060.0,0.1718098415346121,665766.0
커즈와일KA120,1160.0,348.0,0.3,522006.0
뮤디스300,1770.0,40.0,0.0225988700564971,687625.0
YDP165,2610.0,419.0,0.1605363984674329,1642561.0
접이식피아노,1750.0,96492.0,55.13828571428572,99108.0
뮤디스,2810.0,471.0,0.1676156583629893,419969.0
영창디지털피아노,2090.0,5119.0,2.449282296650717,702376.0
야마하전자피아노,4080.0,18615.0,4.5625,1283356.0
영창피아노,8650.0,9342.0,1.08,743794.0
업라이트피아노,5380.0,10664.0,1.9821561338289964,5242173.0
삼익피아노,6080.0,5609.0,0.922532894736842,894168.0
피아노운반,1630.0,6846.0,4.2,81997.0
피아노매트,1080.0,41908.0,38.8037037037037,44466.0
피아노방음매트,1140.0,20930.0,18.359649122807017,53780.0
피아노의자,3500.0,90164.0,25.761142857142858,71812.0
피아노페달,2070.0,38482.0,18.590338164251207,68135.0
펜더베이스,2810.0,30845.0,10.976868327402135,1932842.0
스콰이어베이스,2610.0,4848.0,1.857471264367816,613985.0
5현베이스,1230.0,18701.0,15.204065040650406,725559.0
콜트베이스,1470.0,4625.0,3.1462585034013606,619959.0
헥스베이스,1480.0,2070.0,1.398648648648649,295000.0
야마하베이스,1200.0,11766.0,9.805,894666.0
아이바네즈베이스,1240.0,7778.0,6.27258064516129,596696.0
입문용베이스,1030.0,21735.0,21.101941747572816,282774.0
스윙베이스,1890.0,9890.0,5.232804232804233,364786.0
스윙재즈킹,1850.0,861.0,0.4654054054054054,309974.0
사이어V7,1240.0,1066.0,0.8596774193548387,941823.0
고퍼우드G110,7390.0,483.0,0.0653585926928281,199000.0
벤티볼리오,1910.0,5949.0,3.114659685863874,460778.0
헥스기타,3510.0,18226.0,5.192592592592592,319963.0
고퍼우드기타,1620.0,15877.0,9.800617283950617,296458.0
크래프터기타,6300.0,18005.0,2.857936507936508,519272.0
데임릴리즈70,1750.0,394.0,0.2251428571428571,198962.0
고퍼우드통기타,1500.0,10224.0,6.816,245648.0
마틴기타,5590.0,26832.0,4.8,2582224.0
콜트기타,4980.0,30908.0,6.206425702811245,462719.0
테일러기타,2630.0,32692.0,12.43041825095057,2505350.0
CORT기타,1370.0,30908.0,22.56058394160584,456155.0
